Time_Index,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar
2115,0,0,0,0
2116,0,0,0,0
2117,0,0,0,0
2118,0,0,0,0
2119,0,0,0,0
2120,0,0.02,0.338,0.241
2121,0,0.024,0.784,0.79
2122,0,0.267,0.91,0.993
2123,0,0.154,0.932,0.993
2124,0,0.261,0.947,0.993
2125,0,0.768,0.942,0.993
2126,0,0.304,0.941,0.993
2127,0,0.297,0.927,0.993
2128,0,0.514,0.907,0.993
2129,0,0.173,0.871,0.993
2130,0,0.027,0.692,0.844
2131,0,0.106,0.209,0.27
2132,0,0,0,0
2133,0,0,0,0
2134,0,0,0,0
2135,0,0,0,0
2136,0,0,0,0
2137,0,0,0,0
2138,0,0,0,0
2139,0,0,0,0
2140,0,0,0,0
2141,0,0,0,0
2142,0,0,0,0
2143,0,0,0.001,0
2144,0,0.122,0.359,0.119
2145,0,0.189,0.772,0.453
2146,0,0.939,0.876,0.446
2147,0,0.321,0.843,0.297
2148,0,0.179,0.859,0.499
2149,0,0.956,0.898,0.882
2150,0,0.818,0.917,0.934
2151,0,0.738,0.9,0.883
2152,0,0.774,0.871,0.463
2153,0,0.01,0.81,0.488
2154,0,0.859,0.649,0.746
2155,0,0.357,0.239,0.145
2156,0,0,0,0
2157,0,0,0,0
2158,0,0,0,0
2159,0,0,0,0
2160,0,0,0,0
2161,0,0,0,0
2162,0,0,0,0
2163,0,0,0,0
2164,0,0,0,0
2165,0,0,0,0
2166,0,0,0,0
2167,0,0,0.002,0
2168,0,0.151,0.395,0.333
2169,0,0.704,0.823,0.92
2170,0,0.953,0.901,0.993
2171,0,0.973,0.894,0.993
2172,0,0.974,0.922,0.993
2173,0,0.958,0.919,0.993
2174,0,0.95,0.917,0.993
2175,0,0.951,0.91,0.993
2176,0,0.956,0.893,0.993
2177,0,0.935,0.823,0.993
2178,0,0.829,0.702,0.829
2179,0,0.336,0.244,0.254
2180,0,0,0,0
2181,0,0,0,0
2182,0,0,0,0
2183,0,0,0,0
2184,0,0,0,0
2185,0,0,0,0
2186,0,0,0,0
2187,0,0,0,0
2188,0,0,0,0
2189,0,0,0,0
2190,0,0,0,0
2191,0,0,0.003,0
2192,0,0.158,0.389,0.325
2193,0,0.705,0.848,0.914
2194,0,0.943,0.908,0.993
2195,0,0.973,0.903,0.993
2196,0,0.965,0.907,0.993
2197,0,0.948,0.884,0.993
2198,0,0.939,0.878,0.993
2199,0,0.949,0.867,0.993
2200,0,0.946,0.865,0.993
2201,0,0.935,0.799,0.993
2202,0,0.84,0.659,0.817
2203,0,0.354,0.229,0.243
2204,0,0,0,0
2205,0,0,0,0
2206,0,0,0,0
2207,0,0,0,0
2208,0,0,0,0
2209,0,0,0,0
2210,0,0,0,0
2211,0,0,0,0
2212,0,0,0,0
2213,0,0,0,0
2214,0,0,0,0
2215,0,0,0.004,0
2216,0,0.155,0.345,0.243
2217,0,0.689,0.745,0.836
2218,0,0.94,0.87,0.993
2219,0,0.973,0.835,0.993
2220,0,0.973,0.898,0.993
2221,0,0.966,0.901,0.993
2222,0,0.958,0.873,0.993
2223,0,0.965,0.851,0.993
2224,0,0.972,0.781,0.993
2225,0,0.95,0.748,0.993
2226,0,0.846,0.673,0.858
2227,0,0.354,0.24,0.28
2228,0,0,0,0
2229,0,0,0,0
2230,0,0,0,0
2231,0,0,0,0
2232,0,0,0,0
2233,0,0,0,0
2234,0,0,0,0
2235,0,0,0,0
2236,0,0,0,0
2237,0,0,0,0
2238,0,0,0,0
2239,0,0,0.007,0
2240,0,0.144,0.353,0.357
2241,0,0.201,0.685,0.951
2242,0,0.266,0.825,0.993
2243,0,0.313,0.894,0.993
2244,0,0.426,0.901,0.993
2245,0,0.474,0.873,0.993
2246,0,0.344,0.876,0.993
2247,0,0.469,0.851,0.993
2248,0,0.455,0.831,0.993
2249,0,0.405,0.797,0.706
2250,0,0.167,0.708,0.371
2251,0,0.079,0.279,0.104
2252,0,0,0,0
2253,0,0,0,0
2254,0,0,0,0
2255,0,0,0,0
2256,0,0,0,0
2257,0,0,0,0
2258,0,0,0,0
2259,0,0,0,0
2260,0,0,0,0
2261,0,0,0,0
2262,0,0,0,0
2263,0,0,0.01,0
2264,0,0.032,0.377,0.007
2265,0,0.174,0.74,0.356
2266,0,0.37,0.776,0.87
2267,0,0.518,0.832,0.993
2268,0,0.528,0.861,0.993
2269,0,0.754,0.864,0.993
2270,0,0.748,0.881,0.993
2271,0,0.249,0.924,0.993
2272,0,0.289,0.908,0.993
2273,0,0.322,0.915,0.993
2274,0,0.655,0.743,0.755
2275,0,0.274,0.278,0.237
2276,0,0,0,0
2277,0,0,0,0
2278,0,0,0,0
2279,0,0,0,0
2280,0,0,0,0
2281,0,0,0,0
2282,0,0,0,0
2283,0,0,0,0
2284,0,0,0,0
2285,0,0,0,0
2286,0,0,0,0
2287,0,0,0.011,0
2288,0,0.198,0.38,0.002
2289,0,0.748,0.703,0.26
2290,0,0.951,0.813,0.501
2291,0,0.973,0.811,0.252
2292,0,0.973,0.85,0.305
2293,0,0.974,0.834,0.465
2294,0,0.975,0.859,0.724
2295,0,0.973,0.873,0.432
2296,0,0.973,0.812,0.089
2297,0,0.962,0.79,0.374
2298,0,0.861,0.692,0.696
2299,0,0.39,0.275,0.283
2300,0,0,0,0
2301,0,0,0,0
2302,0,0,0,0
2303,0,0,0,0
2304,0,0,0,0
2305,0,0,0,0
2306,0,0,0,0
2307,0,0,0,0
2308,0,0,0,0
2309,0,0,0,0
2310,0,0,0,0
2311,0,0,0.015,0
2312,0,0.196,0.425,0.01
2313,0,0.726,0.782,0.137
2314,0,0.527,0.839,0.511
2315,0,0.973,0.852,0.8
2316,0,0.973,0.857,0.808
2317,0,0.968,0.858,0.967
2318,0,0.966,0.84,0.968
2319,0,0.969,0.816,0.993
2320,0,0.791,0.789,0.993
2321,0,0.937,0.834,0.928
2322,0,0.524,0.678,0.498
2323,0,0.183,0.26,0.191
2324,0,0,0,0
2325,0,0,0,0
2326,0,0,0,0
2327,0,0,0,0
2328,0,0,0,0
2329,0,0,0,0
2330,0,0,0,0
2331,0,0,0,0
2332,0,0,0,0
2333,0,0,0,0
2334,0,0,0,0
2335,0,0,0.02,0
2336,0,0.196,0.478,0.351
2337,0,0.548,0.831,0.951
2338,0,0.953,0.903,0.993
2339,0,0.973,0.902,0.993
2340,0,0.973,0.922,0.993
2341,0,0.973,0.913,0.993
2342,0,0.875,0.917,0.993
2343,0,0.829,0.913,0.993
2344,0,0.749,0.897,0.993
2345,0,0.615,0.838,0.993
2346,0,0.472,0.701,0.902
2347,0,0.12,0.25,0.328
2348,0,0,0,0
2349,0,0,0,0
2350,0,0,0,0
2351,0,0,0,0
2352,0,0,0,0
2353,0,0,0,0
2354,0,0,0,0
2355,0,0,0,0
2356,0,0,0,0
2357,0,0,0,0
2358,0,0,0,0
2359,0,0,0.026,0
2360,0,0.014,0.527,0.134
2361,0,0.185,0.88,0.767
2362,0,0.165,0.928,0.617
2363,0,0.265,0.92,0.574
2364,0,0.251,0.919,0.951
2365,0,0.405,0.895,0.907
2366,0,0.384,0.916,0.993
2367,0,0.286,0.893,0.993
2368,0,0.471,0.9,0.993
2369,0,0.451,0.886,0.993
2370,0,0.348,0.781,0.871
2371,0,0.122,0.299,0.326
2372,0,0,0,0
2373,0,0,0,0
2374,0,0,0,0
2375,0,0,0,0
2376,0,0,0,0
2377,0,0,0,0
2378,0,0,0,0
2379,0,0,0,0
2380,0,0,0,0
2381,0,0,0,0
2382,0,0,0,0
2383,0,0,0.028,0
2384,0,0.207,0.512,0.427
2385,0,0.727,0.867,0.993
2386,0,0.922,0.904,0.993
2387,0,0.973,0.902,0.993
2388,0,0.814,0.941,0.993
2389,0,0.868,0.928,0.993
2390,0,0.86,0.903,0.993
2391,0,0.803,0.933,0.993
2392,0,0.857,0.933,0.993
2393,0,0.937,0.844,0.993
2394,0,0.546,0.732,0.881
2395,0,0.233,0.293,0.32
2396,0,0,0,0
2397,0,0,0,0
2398,0,0,0,0
2399,0,0,0,0
2400,0,0,0,0
2401,0,0,0,0
2402,0,0,0,0
2403,0,0,0,0
2404,0,0,0,0
2405,0,0,0,0
2406,0,0,0,0
2407,0,0,0.024,0
2408,0,0.035,0.434,0.267
2409,0,0.195,0.714,0.814
2410,0,0.923,0.82,0.959
2411,0,0.676,0.828,0.838
2412,0,0.973,0.859,0.522
2413,0,0.848,0.877,0.714
2414,0,0.748,0.854,0.993
2415,0,0.596,0.843,0.993
2416,0,0.494,0.821,0.993
2417,0,0.372,0.772,0.993
2418,0,0.67,0.621,0.895
2419,0,0.392,0.273,0.336
2420,0,0.009,0,0
2421,0,0,0,0
2422,0,0,0,0
2423,0,0,0,0
2424,0,0,0,0
2425,0,0,0,0
2426,0,0,0,0
2427,0,0,0,0
2428,0,0,0,0
2429,0,0,0,0
2430,0,0,0,0
2431,0,0,0.038,0
2432,0,0.253,0.558,0.444
2433,0,0.799,0.869,0.993
2434,0,0.955,0.896,0.993
2435,0,0.973,0.911,0.993
2436,0,0.973,0.918,0.993
2437,0,0.973,0.914,0.993
2438,0,0.973,0.901,0.993
2439,0,0.973,0.918,0.993
2440,0,0.886,0.898,0.993
2441,0,0.656,0.892,0.993
2442,0,0.406,0.776,0.887
2443,0,0.229,0.317,0.299
2444,0,0.005,0,0
2445,0,0,0,0
2446,0,0,0,0
2447,0,0,0,0
2448,0,0,0,0
2449,0,0,0,0
2450,0,0,0,0
2451,0,0,0,0
2452,0,0,0,0
2453,0,0,0,0
2454,0,0,0,0
2455,0,0,0.04,0
2456,0,0.134,0.562,0.413
2457,0,0.818,0.871,0.993
2458,0,0.667,0.887,0.993
2459,0,0.973,0.902,0.993
2460,0,0.973,0.884,0.993
2461,0,0.968,0.875,0.961
2462,0,0.964,0.885,0.993
2463,0,0.974,0.886,0.993
2464,0,0.969,0.843,0.787
2465,0,0.949,0.805,0.932
2466,0,0.537,0.658,0.903
2467,0,0.275,0.292,0.354
2468,0,0.008,0,0
2469,0,0,0,0
2470,0,0,0,0
2471,0,0,0,0
2472,0,0,0,0
2473,0,0,0,0
2474,0,0,0,0
2475,0,0,0,0
2476,0,0,0,0
2477,0,0,0,0
2478,0,0,0,0
2479,0,0,0.033,0
2480,0,0.286,0.534,0.45
2481,0,0.792,0.81,0.993
2482,0,0.931,0.858,0.993
2483,0,0.973,0.851,0.993
2484,0,0.971,0.861,0.993
2485,0,0.963,0.864,0.993
2486,0,0.971,0.878,0.993
2487,0,0.973,0.884,0.993
2488,0,0.973,0.856,0.993
2489,0,0.973,0.836,0.993
2490,0,0.926,0.708,0.931
2491,0,0.468,0.301,0.351
2492,0,0.016,0,0
2493,0,0,0,0
2494,0,0,0,0
2495,0,0,0,0
2496,0,0,0,0
2497,0,0,0,0
2498,0,0,0,0
2499,0,0,0,0
2500,0,0,0,0
2501,0,0,0,0
2502,0,0,0,0
2503,0,0,0.034,0
2504,0,0.189,0.54,0.46
2505,0,0.909,0.851,0.993
2506,0,0.973,0.894,0.993
2507,0,0.973,0.905,0.993
2508,0,0.973,0.94,0.993
2509,0,0.973,0.928,0.993
2510,0,0.973,0.93,0.993
2511,0,0.973,0.938,0.993
2512,0,0.973,0.902,0.993
2513,0,0.973,0.848,0.993
2514,0,0.279,0.746,0.897
2515,0,0.486,0.33,0.367
2516,0,0.023,0,0
2517,0,0,0,0
2518,0,0,0,0
2519,0,0,0,0
2520,0,0,0,0
2521,0,0,0,0
2522,0,0,0,0
2523,0,0,0,0
2524,0,0,0,0
2525,0,0,0,0
2526,0,0,0,0
2527,0,0,0.041,0
2528,0,0.318,0.582,0.336
2529,0,0.864,0.87,0.885
2530,0,0.928,0.9,0.993
2531,0,0.628,0.913,0.993
2532,0,0.194,0.925,0.993
2533,0,0.437,0.931,0.993
2534,0,0.147,0.945,0.993
2535,0,0.114,0.94,0.993
2536,0,0.234,0.936,0.931
2537,0,0.238,0.929,0.28
2538,0,0.009,0.812,0.156
2539,0,0,0.342,0.256
2540,0,0.016,0,0
2541,0,0,0,0
2542,0,0,0,0
2543,0,0,0,0
2544,0,0,0,0
2545,0,0,0,0
2546,0,0,0,0
2547,0,0,0,0
2548,0,0,0,0
2549,0,0,0,0
2550,0,0,0,0
2551,0,0,0.047,0
2552,0,0.368,0.592,0.26
2553,0,0.915,0.855,0.579
2554,0,0.795,0.889,0.934
2555,0,0.973,0.903,0.768
2556,0,0.973,0.903,0.962
2557,0,0.973,0.875,0.812
2558,0,0.439,0.879,0.993
2559,0,0.796,0.869,0.993
2560,0,0.173,0.853,0.91
2561,0,0.76,0.846,0.93
2562,0,0.961,0.752,0.858
2563,0,0.522,0.342,0.326
2564,0,0.022,0.003,0
2565,0,0,0,0
2566,0,0,0,0
2567,0,0,0,0
2568,0,0,0,0
2569,0,0,0,0
2570,0,0,0,0
2571,0,0,0,0
2572,0,0,0,0
2573,0,0,0,0
2574,0,0,0,0
2575,0,0,0.056,0
2576,0,0.38,0.598,0.506
2577,0,0.917,0.821,0.91
2578,0,0.973,0.899,0.967
2579,0,0.973,0.896,0.993
2580,0,0.973,0.906,0.963
2581,0,0.973,0.931,0.993
2582,0,0.973,0.925,0.993
2583,0,0.796,0.941,0.405
2584,0,0.973,0.928,0.636
2585,0,0.973,0.875,0.166
2586,0,0.934,0.794,0.371
2587,0,0.523,0.387,0.201
2588,0,0.023,0.007,0
2589,0,0,0,0
2590,0,0,0,0
2591,0,0,0,0
2592,0,0,0,0
2593,0,0,0,0
2594,0,0,0,0
2595,0,0,0,0
2596,0,0,0,0
2597,0,0,0,0
2598,0,0,0,0
2599,0,0,0.069,0
2600,0,0.391,0.676,0.492
2601,0,0.914,0.931,0.993
2602,0,0.973,0.934,0.993
2603,0,0.973,0.943,0.993
2604,0,0.973,0.947,0.993
2605,0,0.973,0.942,0.993
2606,0,0.973,0.942,0.993
2607,0,0.973,0.929,0.993
2608,0,0.973,0.907,0.993
2609,0,0.973,0.898,0.993
2610,0,0.91,0.729,0.939
2611,0,0.497,0.342,0.367
2612,0,0.032,0.008,0
2613,0,0,0,0
2614,0,0,0,0
2615,0,0,0,0
2616,0,0,0,0
2617,0,0,0,0
2618,0,0,0,0
2619,0,0,0,0
2620,0,0,0,0
2621,0,0,0,0
2622,0,0,0,0
2623,0,0,0.069,0
2624,0,0.384,0.605,0.515
2625,0,0.888,0.863,0.993
2626,0,0.973,0.905,0.993
2627,0,0.973,0.902,0.993
2628,0,0.973,0.9,0.993
2629,0,0.973,0.914,0.993
2630,0,0.973,0.906,0.993
2631,0,0.973,0.867,0.993
2632,0,0.973,0.853,0.993
2633,0,0.973,0.813,0.993
2634,0,0.882,0.715,0.944
2635,0,0.476,0.365,0.411
2636,0,0.033,0.008,0
2637,0,0,0,0
2638,0,0,0,0
2639,0,0,0,0
2640,0,0,0,0
2641,0,0,0,0
2642,0,0,0,0
2643,0,0,0,0
2644,0,0,0,0
2645,0,0,0,0
2646,0,0,0,0
2647,0,0,0.067,0.004
2648,0,0.348,0.523,0.542
2649,0,0.848,0.786,0.993
2650,0,0.973,0.853,0.993
2651,0,0.973,0.902,0.993
2652,0,0.973,0.921,0.993
2653,0,0.973,0.933,0.993
2654,0,0.973,0.9,0.993
2655,0,0.973,0.879,0.993
2656,0,0.973,0.879,0.993
2657,0,0.971,0.86,0.993
2658,0,0.878,0.728,0.921
2659,0,0.484,0.374,0.388
2660,0,0.037,0.009,0
2661,0,0,0,0
2662,0,0,0,0
2663,0,0,0,0
2664,0,0,0,0
2665,0,0,0,0
2666,0,0,0,0
2667,0,0,0,0
2668,0,0,0,0
2669,0,0,0,0
2670,0,0,0,0
2671,0,0,0.07,0
2672,0,0.377,0.503,0.44
2673,0,0.872,0.832,0.968
2674,0,0.973,0.909,0.993
2675,0,0.973,0.92,0.993
2676,0,0.973,0.923,0.993
2677,0,0.973,0.913,0.993
2678,0,0.973,0.892,0.993
2679,0,0.973,0.893,0.993
2680,0,0.973,0.82,0.993
2681,0,0.966,0.78,0.993
2682,0,0.863,0.69,0.925
2683,0,0.472,0.375,0.373
2684,0,0.036,0.01,0
2685,0,0,0,0
2686,0,0,0,0
2687,0,0,0,0
2688,0,0,0,0
2689,0,0,0,0
2690,0,0,0,0
2691,0,0,0,0
2692,0,0,0,0
2693,0,0,0,0
2694,0,0,0,0
2695,0,0,0.087,0.011
2696,0,0.379,0.601,0.494
2697,0,0.835,0.889,0.993
2698,0,0.968,0.893,0.993
2699,0,0.973,0.894,0.993
2700,0,0.973,0.896,0.993
2701,0,0.973,0.909,0.993
2702,0,0.973,0.927,0.993
2703,0,0.973,0.892,0.993
2704,0,0.973,0.884,0.993
2705,0,0.974,0.872,0.993
2706,0,0.881,0.779,0.935
2707,0,0.502,0.396,0.365
2708,0,0.048,0.012,0
2709,0,0,0,0
2710,0,0,0,0
2711,0,0,0,0
2712,0,0,0,0
2713,0,0,0,0
2714,0,0,0,0
2715,0,0,0,0
2716,0,0,0,0
2717,0,0,0,0
2718,0,0,0,0
2719,0,0.006,0.083,0
2720,0,0.377,0.536,0.423
2721,0,0.561,0.802,0.993
2722,0,0.754,0.856,0.993
2723,0,0.973,0.876,0.993
2724,0,0.973,0.855,0.993
2725,0,0.973,0.871,0.993
2726,0,0.973,0.821,0.993
2727,0,0.973,0.845,0.993
2728,0,0.973,0.842,0.972
2729,0,0.973,0.767,0.431
2730,0,0.889,0.686,0.376
2731,0,0.506,0.377,0
2732,0,0.048,0.012,0
2733,0,0,0,0
2734,0,0,0,0
2735,0,0,0,0
2736,0,0,0,0
2737,0,0,0,0
2738,0,0,0,0
2739,0,0,0,0
2740,0,0,0,0
2741,0,0,0,0
2742,0,0,0,0
2743,0,0,0.092,0
2744,0,0.016,0.573,0.207
2745,0,0.405,0.852,0.605
2746,0,0.696,0.907,0.843
2747,0,0.973,0.927,0.854
2748,0,0.973,0.908,0.729
2749,0,0.908,0.895,0.993
2750,0,0.482,0.906,0.993
2751,0,0.858,0.875,0.993
2752,0,0.973,0.869,0.964
2753,0,0.947,0.88,0.967
2754,0,0.763,0.75,0.715
2755,0,0.025,0.392,0.248
2756,0,0.034,0.013,0
2757,0,0,0,0
2758,0,0,0,0
2759,0,0,0,0
2760,0,0,0,0
2761,0,0,0,0
2762,0,0,0,0
2763,0,0,0,0
2764,0,0,0,0
2765,0,0,0,0
2766,0,0,0,0
2767,0,0.005,0.101,0
2768,0,0.313,0.612,0.041
2769,0,0.753,0.856,0.301
2770,0,0.909,0.928,0.919
2771,0,0.777,0.926,0.993
2772,0,0.662,0.935,0.993
2773,0,0.707,0.927,0.945
2774,0,0.646,0.921,0.572
2775,0,0.458,0.91,0.816
2776,0,0.375,0.879,0.265
2777,0,0.582,0.842,0.127
2778,0,0.084,0.741,0.552
2779,0,0.412,0.376,0.172
2780,0,0.032,0.014,0
2781,0,0,0,0
2782,0,0,0,0
2783,0,0,0,0
2784,0,0,0,0
2785,0,0,0,0
2786,0,0,0,0
2787,0,0,0,0
2788,0,0,0,0
2789,0,0,0,0
2790,0,0,0,0
2791,0,0.011,0.101,0.001
2792,0,0.412,0.632,0.494
2793,0,0.884,0.878,0.948
2794,0,0.973,0.897,0.947
2795,0,0.784,0.905,0.993
2796,0,0.814,0.906,0.799
2797,0,0.973,0.912,0.858
2798,0,0.973,0.927,0.476
2799,0,0.763,0.917,0.582
2800,0,0.973,0.904,0.993
2801,0,0.973,0.869,0.993
2802,0,0.939,0.745,0.947
2803,0,0.555,0.39,0.293
2804,0,0.065,0.014,0
2805,0,0,0,0
2806,0,0,0,0
2807,0,0,0,0
2808,0,0,0,0
2809,0,0,0,0
2810,0,0,0,0
2811,0,0,0,0
2812,0,0,0,0
2813,0,0,0,0
2814,0,0,0,0
2815,0,0.016,0.114,0.131
2816,0,0.447,0.669,0.655
2817,0,0.903,0.902,0.993
2818,0,0.619,0.908,0.993
2819,0,0.966,0.944,0.993
2820,0,0.82,0.948,0.993
2821,0,0.735,0.948,0.993
2822,0,0.885,0.948,0.993
2823,0,0.973,0.94,0.993
2824,0,0.755,0.941,0.993
2825,0,0.973,0.874,0.993
2826,0,0.881,0.763,0.958
2827,0,0.497,0.436,0.365
2828,0,0.055,0.015,0
2829,0,0,0,0
2830,0,0,0,0
2831,0,0,0,0
2832,0,0,0,0
2833,0,0,0,0
2834,0,0,0,0
2835,0,0,0,0
2836,0,0,0,0
2837,0,0,0,0
2838,0,0,0,0
2839,0,0,0.12,0.089
2840,0,0.036,0.674,0.621
2841,0,0.04,0.91,0.993
2842,0,0.138,0.936,0.993
2843,0,0.378,0.944,0.993
2844,0,0.719,0.937,0.993
2845,0,0.479,0.946,0.993
2846,0,0.701,0.942,0.993
2847,0,0.802,0.946,0.993
2848,0,0.214,0.946,0.993
2849,0,0.819,0.914,0.993
2850,0,0.92,0.801,0.911
2851,0,0.553,0.454,0.404
2852,0,0.073,0.016,0
2853,0,0,0,0
2854,0,0,0,0
2855,0,0,0,0
2856,0,0,0,0
2857,0,0,0,0
2858,0,0,0,0
2859,0,0,0,0
2860,0,0,0,0
2861,0,0,0,0
2862,0,0,0,0
2863,0,0.03,0.126,0.108
2864,0,0.485,0.641,0.651
2865,0,0.923,0.861,0.993
2866,0,0.956,0.882,0.993
2867,0,0.744,0.895,0.993
2868,0,0.776,0.898,0.993
2869,0,0.832,0.914,0.993
2870,0,0.919,0.92,0.993
2871,0,0.869,0.927,0.993
2872,0,0.868,0.907,0.993
2873,0,0.824,0.895,0.993
2874,0,0.26,0.788,0.956
2875,0,0.107,0.445,0.433
2876,0,0.021,0.019,0
2877,0,0,0,0
2878,0,0,0,0
2879,0,0,0,0
2880,0,0,0,0
2881,0,0,0,0
2882,0,0,0,0
2883,0,0,0,0
2884,0,0,0,0
2885,0,0,0,0
2886,0,0,0,0
2887,0,0,0.132,0.099
2888,0,0.357,0.637,0.662
2889,0,0.077,0.815,0.993
2890,0,0.36,0.872,0.993
2891,0,0.628,0.871,0.993
2892,0,0.517,0.871,0.993
2893,0,0.365,0.869,0.993
2894,0,0.748,0.889,0.993
2895,0,0.295,0.899,0.993
2896,0,0.252,0.901,0.993
2897,0,0.142,0.854,0.993
2898,0,0.056,0.743,0.957
2899,0,0.01,0.418,0.432
2900,0,0,0.02,0
2901,0,0,0,0
2902,0,0,0,0
2903,0,0,0,0
2904,0,0,0,0
2905,0,0,0,0
2906,0,0,0,0
2907,0,0,0,0
2908,0,0,0,0
2909,0,0,0,0
2910,0,0,0,0
2911,0,0,0.152,0.086
2912,0,0.012,0.67,0.632
2913,0,0.025,0.907,0.993
2914,0,0.132,0.933,0.993
2915,0,0.277,0.933,0.993
2916,0,0.267,0.911,0.993
2917,0,0.358,0.91,0.993
2918,0,0.197,0.907,0.993
2919,0,0.393,0.906,0.993
2920,0,0.147,0.891,0.993
2921,0,0.176,0.852,0.853
2922,0,0.055,0.747,0.052
2923,0,0.066,0.454,0.054
2924,0,0.011,0.023,0
2925,0,0,0,0
2926,0,0,0,0
2927,0,0,0,0
2928,0,0,0,0
2929,0,0,0,0
2930,0,0,0,0
2931,0,0,0,0
2932,0,0,0,0
2933,0,0,0,0
2934,0,0,0,0
2935,0,0,0.151,0
2936,0,0.027,0.67,0.011
2937,0,0.469,0.853,0.17
2938,0,0.416,0.903,0.511
2939,0,0.631,0.912,0.529
2940,0,0.764,0.913,0.921
2941,0,0.894,0.931,0.993
2942,0,0.842,0.922,0.993
2943,0,0.833,0.948,0.993
2944,0,0.843,0.93,0.993
2945,0,0.726,0.876,0.993
2946,0,0.339,0.759,0.797
2947,0,0.385,0.457,0.407
2948,0,0.017,0.025,0
2949,0,0,0,0
2950,0,0,0,0
2951,0,0,0,0
2952,0,0,0,0
2953,0,0,0,0
2954,0,0,0,0
2955,0,0,0,0
2956,0,0,0,0
2957,0,0,0,0
2958,0,0,0,0
2959,0,0,0.165,0.117
2960,0,0.039,0.71,0.623
2961,0,0.467,0.94,0.993
2962,0,0.483,0.948,0.993
2963,0,0.656,0.948,0.993
2964,0,0.672,0.948,0.993
2965,0,0.513,0.935,0.993
2966,0,0.679,0.927,0.993
2967,0,0.589,0.883,0.993
2968,0,0.38,0.87,0.993
2969,0,0.327,0.83,0.993
2970,0,0.125,0.714,0.991
2971,0,0.095,0.438,0.482
2972,0,0.027,0.025,0.003
2973,0,0,0,0
2974,0,0,0,0
2975,0,0,0,0
2976,0,0,0,0
2977,0,0,0,0
2978,0,0,0,0
2979,0,0,0,0
2980,0,0,0,0
2981,0,0,0,0
2982,0,0,0,0
2983,0,0.044,0.157,0.159
2984,0,0.47,0.662,0.656
2985,0,0.865,0.821,0.993
2986,0,0.441,0.846,0.993
2987,0,0.973,0.89,0.993
2988,0,0.693,0.87,0.993
2989,0,0.477,0.864,0.993
2990,0,0.677,0.869,0.993
2991,0,0.609,0.838,0.993
2992,0,0.973,0.855,0.993
2993,0,0.973,0.828,0.993
2994,0,0.746,0.758,0.933
2995,0,0.486,0.453,0.407
2996,0,0.087,0.027,0.007
2997,0,0,0,0
2998,0,0,0,0
2999,0,0,0,0
3000,0,0,0,0
3001,0,0,0,0
3002,0,0,0,0
3003,0,0,0,0
3004,0,0,0,0
3005,0,0,0,0
3006,0,0,0,0
3007,0,0.062,0.165,0.132
3008,0,0.532,0.63,0.669
3009,0,0.898,0.843,0.993
3010,0,0.973,0.895,0.993
3011,0,0.973,0.914,0.993
3012,0,0.973,0.936,0.993
3013,0,0.734,0.915,0.993
3014,0,0.973,0.913,0.993
3015,0,0.973,0.919,0.993
3016,0,0.973,0.916,0.993
3017,0,0.973,0.869,0.993
3018,0,0.919,0.774,0.965
3019,0,0.619,0.467,0.474
3020,0,0.114,0.031,0
3021,0,0,0,0
3022,0,0,0,0
3023,0,0,0,0
3024,0,0,0,0
3025,0,0,0,0
3026,0,0,0,0
3027,0,0,0,0
3028,0,0,0,0
3029,0,0,0,0
3030,0,0,0,0
3031,0,0.065,0.188,0.117
3032,0,0.529,0.712,0.617
3033,0,0.907,0.923,0.993
3034,0,0.973,0.917,0.993
3035,0,0.973,0.919,0.993
3036,0,0.973,0.939,0.993
3037,0,0.973,0.936,0.993
3038,0,0.973,0.946,0.993
3039,0,0.973,0.941,0.993
3040,0,0.973,0.885,0.993
3041,0,0.973,0.863,0.993
3042,0,0.933,0.774,0.948
3043,0,0.633,0.458,0.42
3044,0,0.119,0.035,0
3045,0,0,0,0
3046,0,0,0,0
3047,0,0,0,0
3048,0,0,0,0
3049,0,0,0,0
3050,0,0,0,0
3051,0,0,0,0
3052,0,0,0,0
3053,0,0,0,0
3054,0,0,0,0
3055,0,0.065,0.181,0.167
3056,0,0.542,0.709,0.674
3057,0,0.931,0.932,0.993
3058,0,0.973,0.939,0.993
3059,0,0.973,0.934,0.993
3060,0,0.973,0.93,0.993
3061,0,0.973,0.93,0.993
3062,0,0.973,0.936,0.993
3063,0,0.973,0.924,0.993
3064,0,0.973,0.913,0.993
3065,0,0.973,0.892,0.993
3066,0,0.928,0.767,0.927
3067,0,0.636,0.491,0.418
3068,0,0.124,0.033,0
3069,0,0,0,0
3070,0,0,0,0
3071,0,0,0,0
3072,0,0,0,0
3073,0,0,0,0
3074,0,0,0,0
3075,0,0,0,0
3076,0,0,0,0
3077,0,0,0,0
3078,0,0,0,0
3079,0,0.072,0.189,0.011
3080,0,0.538,0.683,0.547
3081,0,0.912,0.888,0.971
3082,0,0.973,0.939,0.993
3083,0,0.973,0.948,0.993
3084,0,0.973,0.948,0.993
3085,0,0.973,0.931,0.993
3086,0,0.973,0.935,0.993
3087,0,0.973,0.906,0.993
3088,0,0.973,0.874,0.993
3089,0,0.973,0.838,0.993
3090,0,0.806,0.749,0.98
3091,0,0.28,0.507,0.47
3092,0,0.122,0.041,0
3093,0,0,0,0
