Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,Total
t3880,3.696333671484306e-7,1.119096768192677e-6,7.576818161011814e-5,7.725691174545925e-5
t3881,6.574061978103804e-7,1.216629183120797e-6,0.00019414399447485167,0.00019601802985578284
t3882,2.5675425851002016e-6,1.399516897673391e-6,0.009846818078770414,0.009850785138253187
t3883,0.0015112767754230467,1.7356018732989735e-6,2.7402447630120577,2.741757775389354
t3884,1.976007954637164e-6,2.066092259550429e-6,0.00014528653322326828,0.00014932863343745587
t3885,4.754538561787411e-7,1.6097465463703195e-6,4.402873511690114e-5,4.61139355194502e-5
t3886,2.9429617841713693e-7,1.408675534957263e-6,3.1469079763034156e-5,3.317205147640856e-5
t3887,2.2730144439676974e-7,1.298199674917187e-6,2.8519642557228802e-5,3.0045143676542758e-5
t3888,1.950022781997664e-7,1.225515369939731e-6,2.980142519767901e-5,3.122194284581851e-5
t3889,1.7674060579787944e-7,1.1694323590886665e-6,3.617441745357739e-5,3.7520590418463936e-5
t3890,1.3811082505768465e-7,1.1193515816482477e-6,3.8599134311780055e-5,3.985659671848599e-5
t3891,1.2377830864375858e-7,1.0675603802221016e-6,3.5695801246009235e-5,3.68871399348751e-5
t3892,1.0911330339044418e-7,1.0073535336891756e-6,2.972349511204419e-5,3.083996194912381e-5
t3893,9.504201405946846e-8,9.326821962905292e-7,2.3098613466759415e-5,2.412633767710941e-5
t3894,8.222218381082247e-8,8.357852659395371e-7,1.7209169560281642e-5,1.8127177010032003e-5
t3895,7.066902496474659e-8,6.985335488570356e-7,1.2489829743292795e-5,1.3259032317114577e-5
t3896,7.59902785599083e-8,7.720807164926944e-7,1.373687848996302e-5,1.4584949485015623e-5
t3897,8.462703791890415e-8,8.305738012086608e-7,1.6003915948576618e-5,1.6919116787704184e-5
t3898,9.766908064385069e-8,8.929905749067e-7,1.9330680244811373e-5,2.0321339900361923e-5
t3899,1.163645731991759e-7,9.450066760332006e-7,2.3813609539809594e-5,2.487498078904197e-5
t3900,1.4377711623632005e-7,9.853376994949863e-7,3.022968698881617e-5,3.135880180454748e-5
t3901,1.870217399671687e-7,1.0210265582879597e-6,4.072516355750992e-5,4.1933211855765054e-5
t3902,2.626420483330303e-7,1.0535616822200281e-6,6.163481949261096e-5,6.295102322316402e-5
t3903,4.327379464478453e-7,1.1010825250140207e-6,0.0001410485218003352,0.00014258234227179707
t3904,1.1428296399507707e-6,1.1764488325976243e-6,0.0013902746574854462,0.0013925939359579946
t3905,0.04706687812521583,1.3153838562432867e-6,2.7486476628025613,2.7957158563116336
t3906,1.4270941108881331e-5,1.6279409965517397e-6,0.000257890465214217,0.00027378934731965007
t3907,6.518637290204565e-7,2.3978619533764065e-6,7.519279925356923e-5,7.82425249359661e-5
t3908,2.3113832490744365e-7,3.5618238237916476e-6,3.6576203300060045e-5,4.036916544875914e-5
t3909,1.2663348626601682e-7,3.3692244179591914e-6,2.4481046231899234e-5,2.7976904136124443e-5
t3910,7.965294060672341e-8,7.299950020094265e-7,1.4568951124244497e-5,1.5378599066860647e-5
t3911,7.948393445761071e-8,8.132563068884199e-7,2.2032593365914236e-5,2.2925333607260267e-5
t3912,7.939887141092433e-8,8.845248537128635e-7,2.5972188212706018e-5,2.6936111937829805e-5
t3913,7.936048663345435e-8,9.368740974157803e-7,2.8282153589820378e-5,2.9298388173869614e-5
t3914,7.933356267076846e-8,9.679126753424954e-7,2.8776587222952207e-5,2.982383346096547e-5
t3915,7.931684733415096e-8,9.765236162853224e-7,2.7566266906016894e-5,2.8622107369636366e-5
t3916,7.929144864626163e-8,9.60715799164801e-7,2.5078158902782455e-5,2.6118166150593517e-5
t3917,7.925875100965095e-8,9.177037358226562e-7,2.1939191628157303e-5,2.293615411498961e-5
t3918,7.846307170454942e-8,8.420712911933301e-7,1.8345747025968768e-5,1.9266281388866646e-5
t3919,7.566817008193226e-8,7.202569707812039e-7,1.4461403633024576e-5,1.5257328773887712e-5
t3920,8.097435896215714e-8,7.768354721868984e-7,1.6380074599242286e-5,1.723788443039134e-5
t3921,8.879801112661738e-8,8.268399973426415e-7,1.8350868782416405e-5,1.9266506790885663e-5
t3922,1.0012455074508188e-7,8.701686214360878e-7,2.0768471465300677e-5,2.1738764637481845e-5
t3923,1.1736426998797189e-7,9.232072867311357e-7,2.4481273461413153e-5,2.552184501813226e-5
t3924,1.41375189601011e-7,9.605934943314096e-7,2.9028955286010358e-5,3.0130923969942777e-5
t3925,1.7661788841291077e-7,9.89126384342544e-7,3.5247832515149866e-5,3.641357678790532e-5
t3926,2.3297787900863055e-7,1.0155563306018733e-6,4.5527877359407794e-5,4.67764115690183e-5
t3927,3.4536421456606434e-7,1.0681244767023939e-6,7.341599472335322e-5,7.482948341462168e-5
t3928,6.430792096122758e-7,1.1446737965079526e-6,0.00023290231168309036,0.0002346900646892106
t3929,3.6921250245476156e-6,1.2938365814003315e-6,2.7479577407876112,2.747962726749217
t3930,0.02975029882681125,1.6549344095825135e-6,0.0022471420770196204,0.031999095838240454
t3931,1.1025817831483806e-6,2.4119577572676212e-6,0.00010921050849487414,0.00011272504803529014
t3932,3.0955355835959937e-7,4.165284109718597e-6,4.4457525735625456e-5,4.893236340370365e-5
t3933,1.5229480638635792e-7,4.344850299334092e-6,2.7101099337402772e-5,3.159824444312322e-5
t3934,7.95737784366582e-8,6.597445905936675e-7,1.3925273601720293e-5,1.4664591970750619e-5
t3935,7.827906860769342e-8,7.538420202766446e-7,2.0261465561188713e-5,2.109358665007305e-5
t3936,7.794471927047682e-8,8.38073380389241e-7,2.026704084248581e-5,2.1183058942145527e-5
t3937,7.843904092274878e-8,9.036583731473747e-7,2.0274739703978614e-5,2.1256837118048736e-5
t3938,7.901236546544388e-8,9.467333596156573e-7,2.027572808403581e-5,2.130147380911691e-5
t3939,7.936905095432041e-8,9.658218547603662e-7,2.02761777019193e-5,2.1321368607633987e-5
t3940,7.952922852218302e-8,9.594616500417919e-7,2.0270929371531323e-5,2.13099202500953e-5
t3941,7.943982733083648e-8,9.251600691721292e-7,2.0254110306957446e-5,2.125871020346041e-5
t3942,7.858022271428177e-8,8.573466563723098e-7,1.9389087498121406e-5,2.0325014377207998e-5
t3943,7.635598123789817e-8,7.459670433495551e-7,1.6687748142950045e-5,1.7510071167537497e-5
t3944,8.11803779245876e-8,7.902229986715191e-7,1.7859525532652202e-5,1.873092890924831e-5
t3945,8.812292037634796e-8,8.236594298548507e-7,1.91795063541338e-5,2.0091288704364998e-5
t3946,9.992226455085846e-8,8.84966301685829e-7,2.2016307203190384e-5,2.3001195769427073e-5
t3947,1.1603893575081896e-7,9.374593227447385e-7,2.551724310247228e-5,2.6570741360967836e-5
t3948,1.3764773066308634e-7,9.773997992373183e-7,2.956221455402657e-5,3.067726208392697e-5
t3949,1.6675268414963954e-7,1.0037515396668088e-6,3.4133321554089765e-5,3.5303825777906216e-5
t3950,2.0977550186326787e-7,1.0351651163345009e-6,4.08950829886097e-5,4.214002360680747e-5
t3951,2.773049536471479e-7,1.072455957300166e-6,5.208594810108225e-5,5.343570901202956e-5
t3952,3.9280376416301553e-7,1.1145901752764774e-6,7.414170532977577e-5,7.564909926921526e-5
t3953,6.646760286642992e-7,1.1977967093487502e-6,0.00016609736180706183,0.0001679598345450749
t3954,2.3114242620327227e-6,1.3847148630674965e-6,0.002662017702193975,0.0026657138413190753
t3955,0.0031099231514391252,1.7530930755670566e-6,2.747487744783582,2.7505994210280966
t3956,2.258849697445016e-6,2.1378605070806993e-6,0.00014975633996872165,0.00015415305017324737
t3957,4.778378159097337e-7,1.6436741954461635e-6,4.321858982463939e-5,4.534010183599529e-5
t3958,2.905009703782805e-7,1.4124002156672526e-6,3.0509483261084157e-5,3.221238444712969e-5
t3959,2.2446952481404844e-7,1.3000032541932527e-6,2.773383432365801e-5,2.925830710266531e-5
t3960,1.9315993220235025e-7,1.2262087486372127e-6,2.8968115923698983e-5,3.0387484604538544e-5
t3961,1.7681473284303415e-7,1.1695419817650375e-6,3.491918744004615e-5,3.6265544154654224e-5
t3962,1.3860422081604707e-7,1.11844508276598e-6,3.782025720348073e-5,3.907730650706276e-5
t3963,1.2433279594470538e-7,1.0658052700862518e-6,3.5370865816614105e-5,3.6561003882645064e-5
t3964,1.0933199765617985e-7,1.0049623739226083e-6,2.9622610646441943e-5,3.073690501802073e-5
t3965,9.493028287110071e-8,9.294302954185836e-7,2.3055944762086453e-5,2.408030534037614e-5
t3966,8.188625153535694e-8,8.31389351643386e-7,1.7167443864895966e-5,1.808071946807471e-5
t3967,7.012060783771172e-8,6.945262166672703e-7,1.2480384050746292e-5,1.3245030875251274e-5
t3968,7.45005647276458e-8,7.628188172816717e-7,1.365741969887126e-5,1.4494739080880578e-5
t3969,8.090320767696777e-8,8.160459431787945e-7,1.5747029457655038e-5,1.6643978608510802e-5
t3970,9.073195752803836e-8,8.910131779079156e-7,1.8962493175791735e-5,1.994423831122769e-5
t3971,1.029379767602293e-7,9.45520580315691e-7,2.2525071709195004e-5,2.3573530266270925e-5
t3972,1.1804504300339493e-7,9.815761498539147e-7,2.6414806609162233e-5,2.7514427802019542e-5
t3973,1.3719741052899176e-7,1.0077933405695431e-6,3.0839765779202556e-5,3.198475653030109e-5
t3974,1.6318302852465563e-7,1.0422900008144776e-6,3.6963886438742625e-5,3.816935946808176e-5
t3975,1.9669855257486363e-7,1.0691742485304584e-6,4.451300316679038e-5,4.577887596789571e-5
t3976,2.439086987806424e-7,1.1105730568080858e-6,5.7046503477023645e-5,5.8400985232612375e-5
t3977,3.152149344401654e-7,1.1821651383461307e-6,8.472371594882739e-5,8.622109602161369e-5
t3978,4.3407917772749856e-7,1.3162920356414083e-6,0.0002033007625649698,0.0002050511337783387
t3979,6.307574122892448e-7,1.5663125962798198e-6,2.0380551743369524,2.038057371406961
t3980,5.620713949834198e-7,1.7042800365087014e-6,0.7115450330278353,0.7115472993792669
t3981,3.587906536490823e-7,1.4299948313502105e-6,0.00011142999528599,0.00011321878077098928
t3982,2.7092170458233736e-7,1.2990434579445743e-6,6.46171152927776e-5,6.618708045530451e-5
t3983,2.2007741599217693e-7,1.2243007800806794e-6,5.071096178372028e-5,5.2155339979793136e-5
t3984,1.8583064396528385e-7,1.1749738821598939e-6,4.5872364300861196e-5,4.7233168826986374e-5
t3985,1.6068029579178987e-7,1.1360406542664917e-6,4.589121689541868e-5,4.718793784547696e-5
t3986,1.414226377725122e-7,1.0999568236165792e-6,4.219059727402932e-5,4.3431976735418414e-5
t3987,1.2626521255118994e-7,1.0601840209614562e-6,3.628029059731803e-5,3.7466739830830676e-5
t3988,1.139457634367086e-7,1.0105588467610861e-6,2.9927249016590676e-5,3.105175362678847e-5
t3989,1.0346719164831231e-7,9.448287863794304e-7,2.4213115963499982e-5,2.5261411941527724e-5
t3990,9.397930417915624e-8,8.547128102587253e-7,1.9148863695039554e-5,2.0097555809477437e-5
t3991,8.492108161200844e-8,7.27295628206586e-7,1.467509242279804e-5,1.5487309132616633e-5
t3992,9.130744463414863e-8,7.808121398777693e-7,1.6478338785168353e-5,1.735045836968027e-5
t3993,1.0205403092321648e-7,8.374816796868232e-7,1.8883691201595212e-5,1.9823226912205253e-5
t3994,1.1920892534913949e-7,9.046414740392994e-7,2.2636996654981006e-5,2.3660847054369443e-5
t3995,1.4299409007288628e-7,9.498482605364102e-7,2.7281708323703607e-5,2.8374550674312905e-5
t3996,1.7834595014670055e-7,9.851987127483819e-7,3.3880939164128154e-5,3.504448382702324e-5
t3997,2.375567696305125e-7,1.0285178498797308e-6,4.591930407193494e-5,4.718537869144518e-5
t3998,3.4531913691856166e-7,1.0695829168688474e-6,7.183882730080298e-5,7.325372935459038e-5
t3999,6.080640803909233e-7,1.125258474139326e-6,0.00019265529718621535,0.0001943886197407456
t4000,2.319196172949132e-6,1.2230316901432531e-6,0.009109444906130316,0.009112987133993408
t4001,0.05748148875056885,1.4046661184498427e-6,2.7410231188306478,2.798506012247335
t4002,2.336560443728533e-6,1.7826585950991187e-6,0.0001644750713927904,0.00016859429043161804
t4003,4.4493502362436875e-7,2.5116116893437206e-6,5.7464860639450396e-5,6.042140735241848e-5
t4004,1.914058899230844e-7,3.040205005145817e-6,3.073492358885402e-5,3.396653448392292e-5
t4005,1.1505372083016194e-7,2.410155094546555e-6,2.167306449882879e-5,2.4198273314205508e-5
t4006,7.99850897312804e-8,7.766652606616394e-7,1.5175406796902216e-5,1.6032057147295134e-5
t4007,7.978222854855301e-8,8.543371046665374e-7,2.2126799906696258e-5,2.306091923991135e-5
t4008,7.965400890806021e-8,9.181836340292764e-7,2.6113600907248757e-5,2.7111438550186094e-5
t4009,7.949898083098285e-8,9.615534878119871e-7,2.8413991147795985e-5,2.9455043616438954e-5
t4010,7.943268683152694e-8,9.85069854339206e-7,2.88975643004015e-5,2.9962066841572234e-5
t4011,7.937119413139945e-8,9.871430087647833e-7,2.7643366447725347e-5,2.870988065062153e-5
t4012,7.933286740397576e-8,9.667945611418137e-7,2.5137358007972853e-5,2.6183485436518643e-5
t4013,7.926781048710724e-8,9.197288348724581e-7,2.1953765942211675e-5,2.2952762587571242e-5
t4014,7.851928288547817e-8,8.406571381852917e-7,1.8288130812392282e-5,1.920730723346305e-5
t4015,7.599747882269122e-8,7.150104162770498e-7,1.4340919286011517e-5,1.5131927181111259e-5
t4016,8.268321054431742e-8,7.756719515467745e-7,1.645282812035954e-5,1.7311183282450632e-5
t4017,9.282442448038672e-8,8.284108794813994e-7,1.877492094906106e-5,1.969615625302285e-5
t4018,1.0913158469879334e-7,8.937189224155537e-7,2.2548051248226147e-5,2.3550901755340494e-5
t4019,1.3371907017078773e-7,9.568169624474799e-7,2.8180675276658868e-5,2.9271211309277135e-5
t4020,1.7011951772988243e-7,1.0019118197511053e-6,3.60144971697306e-5,3.7186528507211586e-5
t4021,2.285735584103187e-7,1.0372364290175701e-6,4.872758979042393e-5,4.9993399777851815e-5
t4022,3.3669361329596523e-7,1.0709796648551873e-6,7.699585753124383e-5,7.840353080939498e-5
t4023,6.205291354920448e-7,1.1273911815328723e-6,0.00023271957535147362,0.00023446749566849855
t4024,3.4797056556755746e-6,1.243127567335587e-6,2.7475493243665574,2.7475540471997806
t4025,0.11674622542884952,1.4480918663731842e-6,0.0025878518935398744,0.11933552541425577
t4026,1.4117625169932075e-6,1.9046571375071491e-6,0.00013226148044666184,0.0001355779001011622
t4027,3.561841313715867e-7,2.9766819551442557e-6,5.130443330413973e-5,5.463729939065557e-5
t4028,1.5997187034486476e-7,2.73822833915596e-6,2.6243184082819818e-5,2.9141384292320643e-5
t4029,1.0073373801834809e-7,1.5314187035247598e-6,1.8144235328020238e-5,1.9776387769563345e-5
t4030,7.948755751540381e-8,8.17320202624806e-7,1.6107091153621015e-5,1.7003898913761223e-5
t4031,7.925161799690585e-8,8.896196775070532e-7,2.2673772688977924e-5,2.3642643984481882e-5
t4032,7.918319960118659e-8,9.458286179660053e-7,2.6546437031026974e-5,2.7571448848594168e-5
t4033,7.919675765593164e-8,9.839350557570798e-7,2.878324287016716e-5,2.984637468358017e-5
t4034,7.921267007966542e-8,1.0026104130702492e-6,2.9163780540119716e-5,3.024560362326963e-5
t4035,7.923077231824325e-8,1.001891460550189e-6,2.78214689479203e-5,2.8902591180788732e-5
t4036,7.92353368774669e-8,9.80043855698447e-7,2.5211268511822646e-5,2.627054770439856e-5
t4037,7.921536561719846e-8,9.33685745724332e-7,2.1956498167871674e-5,2.2969399279213204e-5
t4038,7.883825965355407e-8,8.576335476505578e-7,1.8368715365243636e-5,1.9305187172547747e-5
t4039,7.751435999426516e-8,7.3908774577106e-7,1.4626266362139798e-5,1.5442868467905123e-5
t4040,8.581751728944249e-8,7.994739291396098e-7,1.6816625807699027e-5,1.770191725412808e-5
t4041,9.929206591960485e-8,8.683628216485725e-7,2.0154889111562797e-5,2.1122543999130975e-5
t4042,1.2028571906076083e-7,9.44160854729601e-7,2.5723488169992264e-5,2.6787934743782627e-5
t4043,1.5186613945735302e-7,1.0074628188304609e-6,3.4565905679219926e-5,3.572523463750774e-5
t4044,2.0159441088121936e-7,1.0552889831085187e-6,4.9695319491603554e-5,5.095220288559329e-5
t4045,2.894201586095568e-7,1.0948628480462433e-6,8.311806518523541e-5,8.450234819189121e-5
t4046,4.81730629138751e-7,1.1329598954802248e-6,0.00023395624686855428,0.00023557093739317325
t4047,1.303332028579664e-6,1.19743680887122e-6,0.01732443177317997,0.01732693254201742
t4048,0.10176901912553796,1.2968206867319645e-6,2.73256814034447,2.834338456290695
t4049,1.1794132638352363e-5,1.4670554839669282e-6,0.00020051588692013894,0.00021377707504245823
t4050,8.043397480457623e-7,1.8389503682608862e-6,7.518344418889023e-5,7.782673430519689e-5
t4051,2.8665624910787113e-7,2.141228254612932e-6,3.8705181126144536e-5,4.113306562986534e-5
t4052,1.5978561856363022e-7,2.5522607511127817e-6,2.726985899599911e-5,2.9981905365675523e-5
t4053,1.0488667672314715e-7,1.8273206155608995e-6,2.0360005735489345e-5,2.2292213027773392e-5
t4054,7.949839521604492e-8,8.199193101995677e-7,1.6418863974669847e-5,1.731828168008546e-5
t4055,7.923750680462195e-8,8.915537571077984e-7,2.410457900615128e-5,2.50753702700637e-5
t4056,7.91602799789241e-8,9.471869375261525e-7,2.7816616863584667e-5,2.8842964081089743e-5
t4057,7.917885578965173e-8,9.848100846342155e-7,2.9719423498467304e-5,3.078341243889117e-5
t4058,7.918268900863152e-8,1.0027529357130582e-6,2.9706940566114722e-5,3.0788876190836415e-5
t4059,7.920575288988073e-8,1.0017644002852743e-6,2.8021553734201814e-5,2.9102523887376968e-5
t4060,7.919977024821007e-8,9.790798511201941e-7,2.513207331789516e-5,2.6190352939263564e-5
t4061,7.91872772921286e-8,9.323924621932727e-7,2.1721569885101536e-5,2.273314962458694e-5
t4062,7.876837539360224e-8,8.558572113605563e-7,1.806341001093389e-5,1.8998035597688046e-5
t4063,7.726768121890233e-8,7.366401828438749e-7,1.4335268567718521e-5,1.5149176431781298e-5
t4064,8.5795500003923e-8,8.106583975220577e-7,1.677108853691722e-5,1.76675424344432e-5
t4065,9.848299745602151e-8,8.821941912980646e-7,2.004984903380291e-5,2.1030526222556995e-5
t4066,1.1660241108515375e-7,9.430862207161272e-7,2.4627146664128348e-5,2.568683529592963e-5
t4067,1.4277842072100492e-7,9.906690528668127e-7,3.127226862568841e-5,3.240571609927623e-5
t4068,1.8304947992766673e-7,1.0322579060117867e-6,4.213013062305113e-5,4.334543800899058e-5
t4069,2.498093385334723e-7,1.0672248866359904e-6,6.261060294617072e-5,6.392763717134018e-5
t4070,3.8296908018196173e-7,1.1094340296656336e-6,0.0001259041598675843,0.0001273965629774319
t4071,7.590823205672048e-7,1.162324666740838e-6,0.000738028857110145,0.000739950264097453
t4072,5.977109636077827e-6,1.2425909760465178e-6,2.7489566127301077,2.7489638324307197
t4073,0.13964332120352604,1.3785162899056761e-6,0.0004904485085701444,0.14013514822838607
t4074,1.4611786832376558e-6,1.6998368544024684e-6,0.00011551577774287609,0.00011867679328051621
t4075,3.950745408769239e-7,2.165171883700267e-6,5.13044915109947e-5,5.386473793557189e-5
t4076,1.917144190078232e-7,2.822464521721046e-6,3.1999880798854435e-5,3.50140597395833e-5
t4077,1.1922672116460757e-7,2.9146167628950487e-6,2.4495080568074634e-5,2.752892405213429e-5
t4078,7.930190147489608e-8,7.624277871125281e-7,1.539047051514034e-5,1.6232200203727765e-5
t4079,7.916828131289197e-8,8.424612051965211e-7,2.348018961619367e-5,2.4401819102703083e-5
t4080,7.912673278060265e-8,9.084036288984377e-7,2.7276001223295812e-5,2.826353158497485e-5
t4081,7.914440056265518e-8,9.551511193589088e-7,2.9284473666202943e-5,3.0318769186124506e-5
t4082,7.917527607408504e-8,9.813492209793093e-7,2.9433296980328212e-5,3.0493821477381606e-5
t4083,7.918824478068509e-8,9.856085780251022e-7,2.7857828315004458e-5,2.8922625137810246e-5
t4084,7.918691668557928e-8,9.665867732877932e-7,2.5079106452095377e-5,2.612488014206875e-5
t4085,7.917546626647726e-8,9.2142228077578e-7,2.17459747934103e-5,2.2746572540452557e-5
t4086,7.855964093005962e-8,8.444111757182638e-7,1.806468322134509e-5,1.8987654037993414e-5
t4087,7.635217398079401e-8,7.217675733198939e-7,1.4221410417240249e-5,1.5019530164540937e-5
t4088,8.374145076868794e-8,7.926589131182668e-7,1.6562925415412918e-5,1.7439325779299872e-5
t4089,9.443928352593383e-8,8.536061722545385e-7,1.9199556924749438e-5,2.014760238052991e-5
t4090,1.0974092991763368e-7,9.028042896602234e-7,2.257939835032684e-5,2.3591943569904697e-5
t4091,1.332329201508358e-7,9.578597665178536e-7,2.792975862640894e-5,2.902085131307763e-5
t4092,1.6883736735935177e-7,1.0050693943721734e-6,3.598183711787539e-5,3.715574387960692e-5
t4093,2.2550514251460499e-7,1.0407624729594938e-6,4.89760663208729e-5,5.0242333936347e-5
t4094,3.315763672540606e-7,1.0814118335135347e-6,7.906275438464184e-5,8.047574258540944e-5
t4095,6.008857869746462e-7,1.1410597633509277e-6,0.00024254422807678242,0.000244286173627108
t4096,2.5333061341034676e-6,1.237820562450318e-6,2.7457857432969757,2.7457895144236724
t4097,0.0688305761508784,1.4017731568552402e-6,0.004278129880248867,0.07311010780428412
t4098,2.091348292083257e-6,1.7129986306886383e-6,0.00014957244516486536,0.00015337679208763725
t4099,4.5342420633567614e-7,2.304615307504655e-6,5.752600466334559e-5,6.028404417718592e-5
t4100,2.0128844464141736e-7,3.050135898847142e-6,3.2694930622407094e-5,3.594635496589565e-5
t4101,1.2058336129031615e-7,2.924107979196549e-6,2.3742206602784096e-5,2.678689794327096e-5
t4102,7.974903870855047e-8,7.587308068157609e-7,1.50243501707281e-5,1.586283001625241e-5
t4103,7.948904401454945e-8,8.387570022077254e-7,2.2397463677391366e-5,2.3315709723613642e-5
t4104,7.933269719945858e-8,9.049704005046852e-7,2.6310960965982475e-5,2.729526406368662e-5
t4105,7.928347629703397e-8,9.5212808106788e-7,2.8548681484234287e-5,2.95800930415992e-5
t4106,7.923827259574424e-8,9.782124620915483e-7,2.8932541976182646e-5,2.998999271086994e-5
t4107,7.921851350116428e-8,9.829697232923633e-7,2.7621971172567647e-5,2.8684159409361174e-5
t4108,7.921237449394561e-8,9.645525126362238e-7,2.5072417942379506e-5,2.6116182829509675e-5
t4109,7.918682708852119e-8,9.191517387763313e-7,2.1875657937552326e-5,2.287399650341718e-5
t4110,7.86853064645811e-8,8.41638274950336e-7,1.822195870605556e-5,1.9142282287470475e-5
t4111,7.69115514247796e-8,7.178745069887694e-7,1.4355066402827197e-5,1.5149852461240747e-5
t4112,8.561653017543173e-8,7.864711041165539e-7,1.6841251885110605e-5,1.771333951940259e-5
t4113,9.899904749597645e-8,8.489472589431722e-7,2.000439860507243e-5,2.0952344911511582e-5
t4114,1.1963426985230323e-7,9.052068330906169e-7,2.491929712094229e-5,2.594413822388521e-5
t4115,1.534063437770537e-7,9.620012525465494e-7,3.386965879980139e-5,3.498506639612499e-5
t4116,2.1272106585638585e-7,1.0137681442546818e-6,5.306818571101759e-5,5.4294674921128655e-5
t4117,3.3910673274662987e-7,1.0683938752846585e-6,0.00012791743217502953,0.00012932493278306083
t4118,8.050470398567248e-7,1.1551870431179918e-6,0.0015526292570123062,0.0015545894910952809
t4119,0.00014127194273957444,1.3260438076807367e-6,2.748629253394912,2.748771851381459
t4120,0.18630962963477832,1.6021439362899457e-6,0.00017954563673490967,0.18649077741544953
t4121,9.564767569499274e-7,2.2356596011020932e-6,6.0232257955499004e-5,6.342439431355103e-5
t4122,2.883061750743018e-7,2.6124186429235906e-6,2.9961352228636357e-5,3.286207704663425e-5
t4123,1.5635862564852558e-7,2.820380423921165e-6,2.1288219825807402e-5,2.4264958875377093e-5
t4124,1.0467911196334411e-7,1.8978030681356409e-6,1.7121709109583834e-5,1.912419128968282e-5
t4125,8.060914612318231e-8,8.165727105250894e-7,1.4535901435952005e-5,1.5433083292600277e-5
t4126,7.61030382956917e-8,7.899907832828813e-7,1.93384460368335e-5,2.0204539858412072e-5
t4127,7.742568072979558e-8,8.926901677704673e-7,2.424542245189814e-5,2.5215538300398402e-5
t4128,7.8085149177428e-8,9.627580674977125e-7,2.7464155912092017e-5,2.8504999128767158e-5
t4129,7.945421509803875e-8,1.0288790552391891e-6,3.121407009976519e-5,3.2322403370102416e-5
t4130,7.946542067947419e-8,1.0329440652259515e-6,3.108669252838912e-5,3.219910201429455e-5
t4131,7.946439425013141e-8,1.0207850116612928e-6,2.9250990348895965e-5,3.035123975480739e-5
t4132,7.945024215379714e-8,9.904566015921394e-7,2.6255660150903535e-5,2.732556699464947e-5
t4133,7.942711604484573e-8,9.38553835900054e-7,2.2783486626607122e-5,2.3801467578552023e-5
t4134,7.844938824486015e-8,8.510878217701837e-7,1.8684176963913872e-5,1.9613714173928915e-5
t4135,7.6611029047101e-8,7.343359389130392e-7,1.488145534121513e-5,1.569240230917527e-5
t4136,8.355949965786001e-8,7.939134327435988e-7,1.6976250135582906e-5,1.7853723067984363e-5
t4137,9.398538490379378e-8,8.465418398552484e-7,1.940169810229234e-5,2.0342225327051383e-5
t4138,1.1080100395854066e-7,9.176398451062206e-7,2.361124325531702e-5,2.463968410438178e-5
t4139,1.348505645786792e-7,9.74132965367125e-7,2.9401208713944933e-5,3.0510192243890736e-5
t4140,1.7151996391824818e-7,1.0282918772223741e-6,3.8456161584651e-5,3.9655973425791625e-5
t4141,2.3114472003341795e-7,1.0839671075241875e-6,5.445071864401181e-5,5.5765830471569414e-5
t4142,3.3815750552312274e-7,1.1429407624042837e-6,9.039565209145026e-5,9.187675035937766e-5
t4143,5.753356686312812e-7,1.2159201519631557e-6,0.0002633532470118792,0.0002651445028324736
t4144,1.4701966677898267e-6,1.3164464810690772e-6,0.051567451264319226,0.051570237907468085
t4145,0.0015513742601193754,1.4901984377363809e-6,2.6983551756207897,2.6999080400793467
t4146,0.0031279251922791415,1.736545972091843e-6,0.00018197719347102422,0.0033116389317222575
t4147,9.930773819268805e-7,1.8648769557624432e-6,6.209360758127741e-5,6.495156191896673e-5
t4148,3.940916978358304e-7,1.805444399965487e-6,3.54424366052391e-5,3.7641972703040416e-5
t4149,2.2851224462562877e-7,1.203065759519858e-6,2.336210616530742e-5,2.4793684169452904e-5
t4150,2.0018779906948188e-7,1.1756477217372524e-6,2.459494207241845e-5,2.5970777593225185e-5
t4151,1.846838414556396e-7,1.1538337499657143e-6,2.765295890474802e-5,2.8991476496169372e-5
t4152,1.5813667862667312e-7,1.1329429800399698e-6,3.441635420945862e-5,3.570743386812527e-5
t4153,1.2917453318692436e-7,1.1098414127091392e-6,3.825740573928594e-5,3.949642168518201e-5
t4154,1.2057374348592327e-7,1.0812934202378517e-6,3.760536350607825e-5,3.880723066980202e-5
t4155,1.1105295375189959e-7,1.0441996652782283e-6,3.353508575888382e-5,3.4690338377913954e-5
t4156,1.0084644294310363e-7,9.939330546924109e-7,2.785266032136671e-5,2.8947439819002225e-5
t4157,9.06669442480418e-8,9.257243376535802e-7,2.198991300197436e-5,2.3006304283875982e-5
t4158,8.063831898539082e-8,8.32303968512493e-7,1.6772225218576598e-5,1.7685167506074482e-5
t4159,7.097714857968397e-8,6.980152808304818e-7,1.244124363362881e-5,1.3210236063038976e-5
t4160,7.698269717033018e-8,7.662080032441858e-7,1.3794696367625173e-5,1.4637887068039689e-5
t4161,8.566815243552854e-8,8.272940723767896e-7,1.6309378690890697e-5,1.7222340915703015e-5
t4162,9.899198112346457e-8,9.000605737945369e-7,1.9901999573851673e-5,2.0901052128769673e-5
t4163,1.1754472875372371e-7,9.630318237301802e-7,2.4625782166873122e-5,2.5706358719357025e-5
