Resource,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar,Total
t48,0.0,6.536064816364313e-8,8.446164026088687e-8,8.44578480933569e-8,2.342801365178869e-7
t49,0.0,5.3702796252167236e-8,6.893057043872945e-8,6.89284183118053e-8,1.9156178500270197e-7
t50,0.0,4.976270295880584e-8,6.8930825686086e-8,6.892861493968113e-8,1.8762214358457299e-7
t51,0.0,4.893021150248389e-8,6.89294832411226e-8,6.892766528814066e-8,1.8678736003174716e-7
t52,0.0,5.568328514463974e-8,6.892803878047506e-8,6.892633533132467e-8,1.935376592564395e-7
t53,0.0,5.370287997759567e-8,4.9423849909009376e-8,4.942304389135579e-8,1.5254977377796085e-7
t54,0.0,0.059999821279922136,6.892590637586176e-8,6.892451661085674e-8,0.05999995913034512
t55,0.0,4.8931453846098894e-8,4.353450718650382e-9,4.442493170589552e-9,5.772739773533883e-8
t56,0.0,1.1908138628707223e-8,5.440240875190322e-9,5.58000862794642e-9,2.2928388131843967e-8
t57,0.0,4.086598063303299e-9,6.1342906137284855e-9,6.3125890319063395e-9,1.6533477708938125e-8
t58,0.0,2.852932008616805e-9,3.5861789796552168e-9,3.646381794364032e-9,1.0085492782636053e-8
t59,0.0,2.7777626515038873e-9,3.5861710240651235e-9,3.6463751244645115e-9,1.0010308800033521e-8
t60,0.0,2.773636070476886e-9,3.586154412188615e-9,3.6463587927297308e-9,1.0006149275395231e-8
t61,0.0,2.7736355522738457e-9,3.586152360627703e-9,3.646357023374577e-9,1.0006144936276125e-8
t62,0.0,2.7736349671377033e-9,3.5861494878828007e-9,3.6463545941258035e-9,1.0006139049146307e-8
t63,0.0,2.7736354288680208e-9,3.586152465184301e-9,3.6463571094744383e-9,1.0006145003526761e-8
t64,0.0,2.7736356005563648e-9,3.5861535595310996e-9,3.6463580795586635e-9,1.0006147239646128e-8
t65,0.0,8.10243431109387e-9,3.5861566429172177e-9,3.6463609818515917e-9,1.5334951935862678e-8
t66,0.0,1.2552482825770447e-8,3.5861583351048092e-9,3.6463617460459956e-9,1.978500290692125e-8
t67,0.0,1.1047200352961636e-8,3.586084002230861e-9,3.6462863493294207e-9,1.8279570704521918e-8
t68,0.0,1.1243817507348009e-8,3.5861585361727193e-9,3.6463619435351356e-9,1.8476337987055862e-8
t69,0.0,9.7010923717508e-9,3.5861464514689617e-9,3.646350783790162e-9,1.6933589607009922e-8
t70,0.0,7.086723267567122e-9,3.5861737032686064e-9,3.646377196073613e-9,1.4319274166909341e-8
t71,0.0,8.967118872277723e-9,2.7563198837375438e-9,2.7917446840741564e-9,1.4515183440089424e-8
t72,0.0,6.874386106379043e-9,3.5861609955290444e-9,3.646364694092888e-9,1.4106911796000976e-8
t73,0.0,8.967080470333378e-9,2.5687383756779265e-9,2.5994807646509656e-9,1.413529961066227e-8
t74,0.0,1.1216843499317695e-8,3.586147878506306e-9,3.6463523811690798e-9,1.8449343758993083e-8
t75,0.0,8.351040006486416e-9,3.5861316753444963e-9,3.6463379992379365e-9,1.5583509681068847e-8
t76,0.0,1.1016197950676177e-8,3.586145237830726e-9,3.6463500037114117e-9,1.8248693192218317e-8
t77,0.0,6.61966027716684e-9,3.586146417362145e-9,3.64635225850651e-9,1.3852158953035496e-8
t78,0.0,1.105783475703744e-8,3.5861471633321683e-9,3.64635180971781e-9,1.829033373008742e-8
t79,0.0,8.96707381226339e-9,3.0358874759872946e-9,3.078922111794839e-9,1.5081883400045523e-8
t80,0.0,1.582975342084928e-8,3.5861531456184796e-9,3.646357621435547e-9,2.3062264187903307e-8
t81,0.0,4.869032194067083e-9,3.722860712521053e-9,3.787784847838111e-9,1.2379677754426246e-8
t82,0.0,3.81761375348016e-9,3.586150854033843e-9,3.6463557918307218e-9,1.1050120399344724e-8
t83,0.0,2.728077113986808e-9,3.2555247493935366e-9,3.3050619240732628e-9,9.288663787453607e-9
t84,0.0,2.571593176263337e-9,3.255466267556326e-9,3.3050032477438912e-9,9.132062691563554e-9
t85,0.0,2.5715927502295917e-9,3.255466243719494e-9,3.3050031334453104e-9,9.132062127394396e-9
t86,0.0,2.5715919506465355e-9,3.2554640004817954e-9,3.305001192012975e-9,9.132057143141306e-9
t87,0.0,2.5952608610816918e-9,3.255469948750597e-9,3.305006826759633e-9,9.155737636591921e-9
t88,0.0,2.5715915117000676e-9,3.2554656164761763e-9,3.3050025234966018e-9,9.132059651672846e-9
t89,0.0,8.967049475230278e-9,2.826879237123419e-9,2.864156013907892e-9,1.4658084726261588e-8
t90,0.0,9.683061380105952e-9,3.2554683237522307e-9,3.3050045665442747e-9,1.6243534270402457e-8
t91,0.0,9.595600010762813e-9,3.2554276433068063e-9,3.3049638822266768e-9,1.6155991536296296e-8
t92,0.0,9.921126838176843e-9,3.255467446704983e-9,3.3050036998327784e-9,1.6481597984714605e-8
t93,0.0,8.967043255348844e-9,3.15370481036702e-9,3.2001712147773472e-9,1.5320919280493213e-8
t94,0.0,1.1678638509094828e-8,3.2554667139151345e-9,3.3050029893906172e-9,1.823910821240058e-8
t95,0.0,8.967015739245095e-9,2.7818536612340985e-9,2.817944821268646e-9,1.456681422174784e-8
t96,0.0,8.361496464587097e-9,3.255466201549399e-9,3.3050026718453516e-9,1.4921965337981847e-8
t97,0.0,8.966998676288351e-9,2.559189519128833e-9,2.5897024792819056e-9,1.4115890674699091e-8
t98,0.0,9.833534900509237e-9,3.2554621373155436e-9,3.3049986994884683e-9,1.639399573731325e-8
t99,0.0,8.96697892376132e-9,2.8248238058669122e-9,2.8620468808238564e-9,1.4653849610452089e-8
t100,0.0,9.085306633986138e-9,3.2554607259451106e-9,3.304997389483333e-9,1.564576474941458e-8
t101,0.0,8.966946576948124e-9,3.2554549259021094e-9,3.304992671061945e-9,1.552739417391218e-8
t102,0.0,9.615330649916955e-9,3.2554605677905444e-9,3.3049971365563265e-9,1.6175788354263825e-8
t103,0.0,9.739490025020042e-9,2.46697923832977e-9,2.4953185336033757e-9,1.470178779695319e-8
t104,0.0,9.739350064288321e-9,3.255459704646854e-9,3.304996096943307e-9,1.6299805865878482e-8
t105,0.0,2.5715773486590764e-9,3.255454383369938e-9,3.3049911306416862e-9,9.1320228626707e-9
t106,0.0,2.5715752832544553e-9,3.255450655159546e-9,3.3049876335763826e-9,9.132013571990384e-9
t107,0.0,2.571573854484716e-9,3.255449107922618e-9,3.3049861816901067e-9,9.132009144097442e-9
t108,0.0,2.5715724524696565e-9,3.255447703221207e-9,3.304984912347815e-9,9.132005068038678e-9
t109,0.0,2.571571381629073e-9,3.2554476210174347e-9,3.304984743698084e-9,9.132003746344592e-9
t110,0.0,2.571569802306734e-9,3.2554466215851512e-9,3.304983820853497e-9,9.132000244745383e-9
t111,0.0,2.57156846172261e-9,3.2554467805867516e-9,3.304983881671981e-9,9.131999123981342e-9
t112,0.0,2.571567094072248e-9,3.255447437832389e-9,3.304984359804904e-9,9.131998891709541e-9
t113,0.0,0.05999985988676834,1.4999995718440882,0.7199995748159028,2.2799990065467592
t114,0.0,0.05999994559110681,1.499999571733212,0.719999574771326,2.279999092095645
t115,0.0,0.05999990770204634,1.8893759612579706e-8,2.069287310321136e-8,0.05999994728867906
t116,0.0,0.059999947950087465,1.4999995716990822,0.7199995746972375,2.2799990943464072
t117,0.0,0.0599999161167743,2.5883703274847564e-8,2.938117706310544e-8,0.05999997138165464
t118,0.0,0.05999993594174831,1.499999571683777,0.7199995746144398,2.279999082239965
t119,0.0,0.05999990761607461,1.9361903659216054e-8,2.1255991520274065e-8,0.05999994823396979
t120,0.0,0.05999986615862027,1.4999995715554006,0.7199995745381859,2.279999012252207
t121,0.0,0.05999989713833437,1.4999995714710366,0.7199995744941522,2.279999043103523
t122,0.0,0.05999992497713112,1.4999995714728407,0.7199995744303491,2.279999070880321
t123,0.0,0.05999990069439882,3.006356160841895e-7,3.004953255206507e-7,0.06000050182534042
t124,0.0,0.05999994187253322,1.4999995714113097,0.7199995743404698,2.279999087624313
t125,0.0,0.05999990789693519,1.7827315589133516e-8,1.9421066512673584e-8,0.05999994514531729
t126,0.0,0.059999963895001646,1.4999995712461336,0.7199995742474451,2.2799991093885805
t127,0.0,0.059999911728481584,7.316649892617223e-9,7.571667562854566e-9,0.05999992661679904
t128,0.0,0.059999951787908026,1.499999571119949,0.7199995741793207,2.2799990970871775
t129,0.0,0.059999902742020814,8.484739028387408e-8,8.483644617042623e-8,0.060000072425857275
t130,0.0,0.059999951871005985,1.4999995709964447,0.719999574074854,2.2799990969423045
t131,0.0,0.059999902415937625,9.677374693024362e-8,9.676037501840617e-8,0.060000095950059576
t132,0.0,0.059999918650788645,1.499999571001681,0.7199995739814625,2.279999063633932
t133,0.0,0.059999910733051436,8.991960771095558e-9,9.380250282979919e-9,0.059999929105262494
t134,0.0,0.05999996230357819,1.4999995708891944,0.7199995738947698,2.2799991070875425
t135,0.0,0.05999991058670458,9.277070933085208e-9,9.690947432119475e-9,0.05999992955472294
t136,0.0,0.05999995931262138,1.4999995707877392,0.7199995738200478,2.2799991039204084
t137,0.0,0.05999990993607916,1.0702775690907526e-8,1.1257321815378956e-8,0.059999931896176674
t138,0.0,0.059999959136170795,1.4999995707481015,0.7199995737395781,2.2799991036238505
t139,0.0,0.059999910096820507,1.0325101619788484e-8,1.08402478068204e-8,0.05999993126216993
t140,0.0,0.059999958581822756,1.4999995706584497,0.7199995736533614,2.2799991028936337
t141,0.0,0.05999991013959324,1.0225693537810995e-8,1.07307671531276e-8,0.05999993109605393
t142,0.0,0.05999995764897926,1.4999995705714584,0.7199995735596844,2.279999101780122
t143,0.0,0.059999907675818795,1.8983718980842705e-8,2.0801551913408893e-8,0.059999947461089685
t144,0.0,0.059999957002340516,1.4999995704725895,0.7199995734466266,2.2799991009215566
t145,0.0,0.05999989809614848,1.4999995703521332,0.7199995734013152,2.279999041849597
t146,0.0,0.059999904499434695,1.4999995703245208,0.7199995733828466,2.279999048206802
t147,0.0,0.05999989897834405,1.4999992577451229,0.7199992617619928,2.2799984184854596
t148,0.0,0.05999992828778495,1.3993519631730003,0.606025528830911,2.0653774202916964
t149,0.0,0.05999990351628767,6.466783004967295e-8,6.466567641248541e-8,0.06000003284979413
t150,0.0,0.059999945856993316,1.4999995702132383,0.7199995731973562,2.2799990892675877
t151,0.0,0.059999907644451574,1.913734500654929e-8,2.0986538840080616e-8,0.05999994776833542
t152,0.0,0.05999994468730827,1.4999995700776416,0.7199995731094561,2.279999087874406
t153,0.0,0.05999985550793896,1.499999570057858,0.7199995730543998,2.2799989986201963
t154,0.0,0.05999992639199957,1.4999995700014457,0.7199995730029265,2.2799990693963714
t155,0.0,0.05999977018958073,1.4999995699646707,0.7199995729720108,2.279998913126262
t156,0.0,0.05999980475138273,1.1326938993358976e-7,1.1325656403533807e-7,0.060000031277336704
t157,0.0,0.05999980432432996,1.2669959621057512e-7,1.266945916980777e-7,0.06000005771851787
t158,0.0,0.05999980724853678,6.052136785746457e-8,6.05194998187334e-8,0.05999992828940445
t159,0.0,0.05999980461860125,1.1545438949336999e-7,1.1544942514810935e-7,0.06000003552241589
t160,0.0,0.05999979911849106,1.4999994351911454,0.719999438723057,2.2799986730326935
t161,0.0,0.05999981008844553,3.723099341385552e-8,3.722967001578124e-8,0.059999884549108956
t162,0.0,0.05999992628933967,1.499999569611141,0.7199995726476487,2.279999068548129
t163,0.0,0.0599998099366893,3.814137786359761e-8,3.8139891404384366e-8,0.05999988621795856
t164,0.0,0.059999916473908836,1.4999995694995099,0.7199995725472567,2.2799990585206755
t165,0.0,0.059999807847714845,5.4603509042380436e-8,5.460034923851117e-8,0.05999991705157313
t166,0.0,0.05999988011270207,1.4999995694423969,0.7199995724640803,2.279999022019179
t167,0.0,0.05999980192852984,5.243482311303767e-7,5.24063977688598e-7,0.06000085034073866
t168,0.0,0.05999995787051371,1.4999995692819417,0.7199995723495319,2.279999099501987
t169,0.0,1.326192107919485e-7,1.4999995692834196,0.7199995723188933,2.2199992742215238
t170,0.0,8.225772965319922e-8,1.499999569242248,0.7199995722633946,2.2199992237633723
t171,0.0,0.0599995161880921,1.8164993309392482e-7,1.8160229853576545e-7,0.05999987944032373
t172,0.0,0.05999981912557346,1.4999995691043215,0.7199995721481208,2.2799989603780157
t173,0.0,1.248333788309401e-7,1.4999995690498582,0.7199995721035167,2.2199992659867536
t174,0.0,5.109322352868985e-8,1.4999995690179022,0.7199995720734979,2.2199991921846234
t175,0.0,0.05999981042433724,3.5266195664652e-8,3.5265111866027215e-8,0.05999988095564477
t176,0.0,7.417365143177116e-8,1.4999995689877803,0.719999571970057,2.2199992151314887
t177,0.0,5.1886360031974244e-8,1.499999568914097,0.7199995719303088,2.219999192730766
t178,0.0,4.9472832162593005e-8,1.4999995688631236,0.7199995718733146,2.21999919020927
t179,0.0,4.647579226530833e-8,1.4999995688243903,0.719999571831274,2.2199991871314566
t180,0.0,3.7530390714538874e-8,1.4999995687429526,0.719999571778843,2.2199991780521864
t181,0.0,3.300377315897737e-8,1.4999995686531329,0.7199995717281487,2.219999173385055
t182,0.0,2.969301628827051e-8,1.49999956861764,0.7199995716726343,2.2199991699832906
t183,0.0,2.391315794188231e-8,1.4999995685733398,0.7199995716199366,2.2199991641064343
t184,0.0,2.3923078626146273e-8,1.4999995685314784,0.719999571580324,2.2199991640348813
t185,0.0,0.0599998095692916,4.030597613139778e-8,4.0304819351322804e-8,0.059999890180087084
t186,0.0,0.05999992740515615,1.4999995685077556,0.7199995714688172,2.2799990673817288
t187,0.0,0.059999805288707526,9.644695913539176e-8,9.644080588047954e-8,0.059999998176472544
t188,0.0,0.05999987016400776,1.4999995683726985,0.7199995713776773,2.2799990099143836
t189,0.0,0.05999980358374803,1.712491574907093e-7,1.7123244362076326e-7,0.06000014606534915
t190,0.0,0.059999895137648813,1.499999568205009,0.7199995712720085,2.2799990346146664
t191,0.0,0.05999927160912936,1.4999995681630807,0.7199995712119422,2.2799984109841525
t192,0.0,6.601193036448453e-8,1.4999995680774092,0.719999571177195,2.2199992052665345
t193,0.0,6.913261186258889e-8,1.4999995680705585,0.719999571109126,2.2199992083122964
t194,0.0,6.985500526211733e-8,1.499999567997361,0.7199995710686201,2.2199992089209863
t195,0.0,5.7005675645233244e-8,1.4999995679255576,0.7199995710212379,2.219999195952471
t196,0.0,5.360986696643044e-8,1.4999995678914844,0.719999570965582,2.2199991924669336
t197,0.0,1.1761511022612116e-7,1.4999995678444311,0.7199995709196003,2.2199992563791415
t198,0.0,8.182587172358227e-8,1.4999995677978273,0.7199995708631821,2.219999220486881
t199,0.0,0.05999990473285668,1.2462992023422423e-8,1.3221622272470095e-8,0.05999993041747097
t200,0.0,0.05999990826231868,1.499999567706195,0.7199995707599949,2.2799990467285083
t201,0.0,0.05999981562123679,3.9499548717753595e-8,3.949817712729871e-8,0.05999989461896263
t202,0.0,0.05999992755446304,1.4999995675564175,0.7199995706509834,2.279999065761864
t203,0.0,0.05999981046358659,3.500044275614788e-8,3.4999734581361524e-8,0.059999880463763935
t204,0.0,0.05999992258879944,1.4999995674201354,0.7199995705080281,2.279999060516963
t205,0.0,0.059999752095847195,3.9497881074569656e-8,3.9497007958441515e-8,0.05999983109073623
t206,0.0,0.059999808996193414,4.426856116299849e-8,4.4267385780394366e-8,0.059999897532140356
t207,0.0,0.05999952742562122,2.0842537425772752e-8,2.305488864028496e-8,0.059999571323047285
t208,0.0,0.05999989421372436,0.5970691521367618,0.21390002860617982,0.870969074956666
t209,0.0,0.05999980886213086,4.5296189370980104e-8,4.5295111372729935e-8,0.0599998994534316
t210,0.0,0.059999918713564866,1.4999995671359503,0.71999957022584,2.279999056075355
t211,0.0,0.059999809502121866,4.072525702279993e-8,4.072422632524729e-8,0.05999989095160521
t212,0.0,0.05999992148237809,1.4999995670137691,0.7199995701036283,2.2799990585997754
t213,0.0,0.05999981046503306,3.500025988570097e-8,3.4999505404184826e-8,0.05999988046479835
t214,0.0,0.059999851354078856,0.8697785476926722,0.26368318040982847,1.1934615794565795
t215,0.0,6.428203596162792e-8,0.45631282173470544,0.1904508480255381,0.6467637340422795
t216,0.0,5.281864521867159e-8,0.4440794458590503,0.18817184341756038,0.6322513420952559
t217,0.0,5.064648567261394e-8,0.36760279827930714,0.17259051358047306,0.5401933625062658
t218,0.0,4.665752207206182e-8,0.3987708318555311,0.17935586881198282,0.578126747325036
t219,0.0,4.819509022833122e-8,0.3342174777296299,0.1649909172893305,0.49920844321405067
t220,0.0,4.619696442694074e-8,0.36100180086197764,0.17133373434888377,0.5323355814078259
t221,0.0,5.048262434408802e-8,0.31329002997810806,0.15991268557926105,0.47320276603999345
t222,0.0,6.841736905268258e-8,0.33841676506770224,0.16622802215386975,0.504644855638941
t223,0.0,2.1478301696827052e-7,0.3319080244300756,0.16480806168464898,0.49671630089774155
t224,0.0,5.591090819377243e-8,0.3757444981869788,0.17503848332602953,0.5507830374239165
t225,0.0,3.130302725210917e-8,0.3482345931784811,0.16891657278679037,0.5171511972682987
t226,0.0,2.532142231863047e-8,0.3013516067385577,0.15714900036931467,0.4585006324292947
t227,0.0,2.5981812700433233e-8,0.302621141075779,0.15763413345317714,0.4602553005107688
t228,0.0,2.438141699464791e-8,0.28509586316617275,0.15284053532772382,0.43793642287531354
t229,0.0,1.9136229635661742e-8,0.2681250322131111,0.14794429748955587,0.4160693488388967
t230,0.0,2.5485137254006086e-8,0.27696198916616277,0.15068116690789704,0.4276431815591971
t231,0.0,2.4343258925471498e-8,0.2829797985541032,0.1525561304009838,0.43553595329834593
t232,0.0,1.9136203837533336e-8,0.2668016703925607,0.14781367832857076,0.4146153678573353
t233,0.0,6.817434732936717e-7,0.25971990705000786,0.1458092551619255,0.40552984395540664
t234,0.0,0.05999986421214369,0.2766499615668645,0.15094545334865053,0.48759527912765877
t235,0.0,0.0009148385140461383,4.227261702774263e-8,4.2271331947855476e-8,0.0009149230579951138
t236,0.0,0.05999986400154866,0.27348429430996746,0.15019639773736496,0.48368055604888105
t237,0.0,1.1939417757340652e-7,0.27577556958567867,0.15102037483521785,0.4267960638150741
t238,0.0,4.8798463098261754e-8,0.2796852669367161,0.15220970525713884,0.431895020992318
t239,0.0,2.9321667595259778e-8,0.2838484835340508,0.15356455525388454,0.4374130681096029
t240,0.0,3.243122314502271e-8,0.27646237407301294,0.15146087416247003,0.42792328066670615
t241,0.0,3.3643653697078845e-8,0.27563383225369503,0.15138162654194504,0.42701549243929376
t242,0.0,3.3308408398405964e-8,0.26985311141375923,0.14968577464224886,0.4195389193644165
t243,0.0,3.679106101532024e-8,0.24283744509748825,0.1412699457776679,0.3841074276662172
t244,0.0,3.6057902650478275e-7,0.2513119260592578,0.144090511452594,0.3954027980908783
t245,0.0,0.0009129357366397022,4.582844981439591e-8,4.582761911998578e-8,0.0009130273927086366
t246,0.0,0.05999990169757118,0.2507142449634842,0.1440846661748388,0.4547988128358942
t247,0.0,0.059999635457232366,3.9498275322340584e-8,3.949723719741988e-8,0.059999714452744886
t248,0.0,0.059999882808513115,0.2766264526009554,0.1523301592060086,0.4889564946154771
t249,0.0,0.0599994190234095,0.20180868521571568,0.12705755982232578,0.38886566406145096
t250,0.0,6.704595082699194e-8,0.26269657219207637,0.1482912216793337,0.41098786091736095
t251,0.0,6.030663309308984e-8,0.25208030231064454,0.14505992666966877,0.3971402892869464
t252,0.0,4.0101328375930905e-8,0.25274607501806906,0.14532935136973846,0.3980754664891359
t253,0.0,3.168470764677587e-8,0.2596990711194659,0.1477093639224756,0.4074084667266491
t254,0.0,3.140821908286903e-8,0.2548726095687706,0.1462233863416285,0.40109602731861815
t255,0.0,3.227477385735196e-8,0.258048208095556,0.1473956889320317,0.40544392930236156
t256,0.0,1.9135676399564853e-8,0.24366748640970626,0.14271657363776663,0.3863840791831493
t257,0.0,6.133437457512806e-8,0.25191596873299954,0.14562300894239502,0.39753903900976917
t258,0.0,0.05999989241336869,0.2618142614770301,0.1488689912468787,0.47068314513727744
t259,0.0,0.05999981030179615,3.94975901822268e-8,3.949671491265454e-8,0.05999988929610125
t260,0.0,0.059999900587361106,0.25865090171977706,0.1480831768406942,0.4667339791478323
t261,0.0,0.05999964207231506,3.949778178464475e-8,3.9496867309672255e-8,0.059999721066964155
t262,0.0,4.517211278982437e-8,0.2632507996457321,0.1497761878057598,0.4130270326236047
t263,0.0,3.0289922271448096e-8,0.2726968123268963,0.15289644443900216,0.4255932870558208
t264,0.0,2.9693942168498973e-8,0.26441373028493326,0.15037865457300378,0.4147924145518792
t265,0.0,3.062701730957396e-8,0.26315734258024726,0.15014674331603378,0.41330411652329835
t266,0.0,9.957668730880366e-8,0.24224696635421453,0.14331215206779394,0.38555921799869575
t267,0.0,6.298575054067334e-8,0.22679587614240013,0.1380267105148608,0.3648226496430115
t268,0.0,4.6845230164406714e-8,0.24168694198962334,0.143341589135205,0.3850285779700585
t269,0.0,4.167277777100999e-8,0.22947507047433924,0.13920036124250443,0.3686754733896215
t270,0.0,1.1196847200457139e-7,0.25017677595226795,0.14645305610322526,0.39662994402396523
t271,0.0,0.0599998743958299,0.17382111049554547,0.1171746206651136,0.35099560555648895
t272,0.0,4.530354664164552e-8,0.2798429542546374,0.15618918677837487,0.43603218633655894
t273,0.0,6.685541819366058e-8,0.25486327394578573,0.14842428720003734,0.4032876280012413
t274,0.0,4.6473246480848846e-8,0.2550680695466818,0.14856921280388308,0.40363732882381137
t275,0.0,5.137047976596153e-8,0.2268013428276925,0.13888766730011223,0.3656890614982845
t276,0.0,4.373702328355527e-8,0.22637577748865959,0.13880245749004577,0.3651782787157286
t277,0.0,3.418468501109007e-8,0.216929074269695,0.13541985496500242,0.3523489634193824
t278,0.0,3.558848016198924e-8,0.22072718398881752,0.1369286121622705,0.35765583173956816
t279,0.0,3.0788311068643035e-8,0.251805504673024,0.1481666620972341,0.39997219755856916
t280,0.0,1.913403544983061e-8,0.2244311523569346,0.13852016774918338,0.36295133924015344
t281,0.0,5.908935567957289e-8,0.2368303146891168,0.1432175578330863,0.3800479316115588
t282,0.0,0.059999851622017035,0.26587027169506017,0.1531757663984171,0.47904588971549433
t283,0.0,0.0009175873415016506,5.069271501481772e-8,5.0691746593046995e-8,0.0009176887259632585
t284,0.0,0.05999984593906198,0.260955284404524,0.15184758269421467,0.47280271303780064
t285,0.0,0.0009187061902556635,2.498357166445337e-7,2.498220633899044e-7,0.000919205848035698
t286,0.0,7.026937367443645e-8,0.27012667393117074,0.15512504569797111,0.42525178989851553
t287,0.0,7.211016098476835e-8,0.23482798012797793,0.14325251811093745,0.3780805703490764
t288,0.0,4.9892218087779074e-8,0.26190590891616133,0.15273314304376331,0.4146391018521427
t289,0.0,8.524681870507373e-8,0.21452026926795276,0.13585496466771407,0.35037531918248555
t290,0.0,1.6719418462520292e-7,0.2338836755562568,0.14325335930973288,0.3771372020601743
t291,0.0,4.023996339903056e-8,0.24268097467793065,0.14660470664338968,0.3892857215612837
t292,0.0,3.78633929240688e-8,0.2637757330301605,0.15395077855870817,0.4177265494522616
t293,0.0,2.3588075985828297e-7,6.419577356983347e-8,6.41943902057037e-8,3.642709236338201e-7
t294,0.0,2.707820417327248e-7,0.21955739574993202,0.13838257450271232,0.3579402410346861
