Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,Generic_RA_Only,Leapfrog_Power,Tierra_Buena,Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,Arizona_Li_Battery,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CC_Power_GoalLine,CC_Power_Tumbleweed,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,FishLake,Greater_Imperial_Geothermal,InState_Biomass,Northern_California_Geothermal,Ormat_Portfolio,Southern_Nevada_Geothermal,IndianValley_Hydro,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar
t8536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.817733092540855,0.0,0.0,0.0,0.0,0.0,0.0,-45.524577697405455,-53.20976038409237,-54.73224757288139,-206.42088144724508,-216.3404539893519,-42.817733092540855,-42.817733092540855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.61064915717634,-215.15984403174593,-215.13883322311435
t8537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.39503658872573,0.0,0.0,0.0,0.0,0.0,0.0,-216.11656756902212,-216.22205226365827,-216.3832738588434,-214.8611116619408,-216.37792024067573,-216.39503658872573,-216.39503658872573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.61160007651193,-215.16000570434682,-215.13903974429275
t8538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.39678324647718,0.0,0.0,0.0,0.0,0.0,0.0,-216.6016577692216,-216.3314851305068,-216.3890781543965,-215.23469656083205,-216.38225553753378,-216.39678324647718,-216.39678324647718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.61253889312346,-215.1601671543186,-215.13924574126762
t8539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.3970907999107,0.0,0.0,0.0,0.0,0.0,0.0,-216.80895338380432,-216.37288716629078,-216.39128037473574,-215.3760164443155,-216.3840584863039,-216.3970907999107,-216.3970907999107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.61346582217027,-215.16032837339847,-215.1394512712741
t8540,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.3971869236262,0.0,0.0,0.0,0.0,0.0,0.0,-216.90194991847662,-216.39010810231073,-216.3921439809139,-215.4289143685946,-216.38480463404377,-216.3971869236262,-216.3971869236262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6143807414561,-215.16048935917217,-215.1396562685749
t8541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.39714805303902,0.0,0.0,0.0,0.0,0.0,0.0,-216.92459398653625,-216.39315006986925,-216.39221461927696,-215.43009941235775,-216.38489982180658,-216.39714805303902,-216.39714805303902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.615283674981,-215.16065010844613,-215.1398607081055
t8542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.39692484228925,0.0,0.0,0.0,0.0,0.0,0.0,-216.89479806035746,-216.38571257674664,-216.39167331100586,-215.39343179143572,-216.38448802121272,-216.39692484228925,-216.39692484228925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.61617469993413,-215.16081061518565,-215.14006458670193
t8543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.39640970908215,0.0,0.0,0.0,0.0,0.0,0.0,-216.82105016328725,-216.36919948576752,-216.39058849126997,-215.32423143177385,-216.38362074731714,-216.39640970908215,-216.39640970908215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.61705410927127,-215.1609708845638,-215.14026792734822
t8544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.39550237988016,0.0,0.0,0.0,0.0,0.0,0.0,-216.7068182901008,-216.34374427449637,-216.38895744723007,-215.22322674676403,-216.3822909751082,-216.39550237988016,-216.39550237988016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.61792235330162,-215.16113092816508,-215.14047076143123
t8545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.39422760819366,0.0,0.0,0.0,0.0,0.0,0.0,-216.55170739606416,-216.30845502897955,-216.3867321408637,-215.08741515660387,-216.3804485671154,-216.39422760819366,-216.39422760819366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6187798140887,-215.16129076220253,-215.14067312237935
t8546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.39278551948888,0.0,0.0,0.0,0.0,0.0,0.0,-216.36062074789322,-216.26471873362883,-216.3840079891275,-214.920687187477,-216.3781648303073,-216.39278551948888,-216.39278551948888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.61962695003123,-215.16145041790506,-215.14087505738095
t8547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.39130246209595,0.0,0.0,0.0,0.0,0.0,0.0,-216.1600689918781,-216.2170895219731,-216.38100365544406,-214.74239347130356,-216.37561337670502,-216.39130246209595,-216.39130246209595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.62047423566628,-215.16161022505506,-215.14107731528816
t8548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.38969580380277,0.0,0.0,0.0,0.0,0.0,0.0,-215.89160837848314,-216.1517453425689,-216.37732051052532,-214.50499679556822,-216.37241789259832,-216.38969580380277,-216.38969580380277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.62131177273818,-215.16176991721898,-215.1412792282142
t8549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.3879624857024,0.0,0.0,0.0,0.0,0.0,0.0,-215.5148340129939,-216.05698126438205,-216.37265526861475,-214.17516344419997,-216.36831419699004,-216.3879624857024,-216.3879624857024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.62213992188407,-215.16192953222188,-215.14148084807317
t8550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-216.38561861942827,0.0,0.0,0.0,0.0,0.0,0.0,-214.88839637636622,-215.89156170969764,-216.36500018197282,-213.6611403447741,-216.36187765263867,-216.38561861942827,-216.38561861942827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6229586531035,-215.1620890692204,-215.14168217740448
t8551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-179.34916251859778,0.0,0.0,0.0,0.0,0.0,0.0,-181.6251824458319,-182.15749267764127,-182.91070145746698,-212.42563267966202,-216.31896461115915,-179.34916251859778,-179.34916251859778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6237679163508,-215.16224851301467,-215.14188322592756
t8552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-61.486411115138594,0.0,0.0,0.0,0.0,0.0,0.0,-65.3740231765632,-65.95295968801305,-66.02139281839197,-201.78982314309013,-215.57264485521557,-61.486411115138594,-61.486411115138594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.62456791466857,-215.16240789389587,-215.14208406449384
t8553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-50.963839751110164,0.0,0.0,0.0,0.0,0.0,0.0,-54.42935236669024,-56.44039723546242,-56.6933750653768,-201.153150964636,-215.56428493539133,-50.963839751110164,-50.963839751110164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6254351961649,-215.16257072155963,-215.1422916630429
t8554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.001568490048854,0.0,0.0,0.0,0.0,0.0,0.0,-47.66171435290049,-55.52629398800977,-56.616997980565564,-200.81861854196856,-215.56013583618594,-44.001568490048854,-44.001568490048854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6263747598621,-215.16273714718852,-215.14250638538437
t8555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.07809058411045,0.0,0.0,0.0,0.0,0.0,0.0,-46.63357925622673,-55.36621497828816,-56.610067046519674,-200.60511631224364,-215.55763209299485,-42.07809058411045,-42.07809058411045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.62738856206508,-215.1629073287888,-215.14272857350326
t8556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.07771499783602,0.0,0.0,0.0,0.0,0.0,0.0,-46.18021615112512,-55.285976961417255,-56.60669157014861,-200.46200288211423,-215.55608697751697,-42.07771499783602,-42.07771499783602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.62847989539338,-215.1630814317162,-215.1429586177306
t8557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.07764014913828,0.0,0.0,0.0,0.0,0.0,0.0,-45.94934859898233,-55.238684308519204,-56.60485578805167,-200.3710934580819,-215.55526178529175,-42.07764014913828,-42.07764014913828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6296531710774,-215.16325965589579,-215.1431969192372
t8558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.077722666449944,0.0,0.0,0.0,0.0,0.0,0.0,-45.86442411823336,-55.21283154289219,-56.60410406176009,-200.32994320549778,-215.55513406357406,-42.077722666449944,-42.077722666449944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6309118999477,-215.16344223570965,-215.14344388603982
t8559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-42.07812243149279,0.0,0.0,0.0,0.0,0.0,0.0,-46.000489055016175,-55.208564956457444,-56.6045495529039,-200.3552805032871,-215.55594143960445,-42.07812243149279,-42.07812243149279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6322608966284,-215.16362944517928,-215.1436999539263
t8560,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-45.60562383613139,0.0,0.0,0.0,0.0,0.0,0.0,-48.59061931392066,-55.24749678763001,-56.60755101783817,-200.53673380157957,-215.55883541456694,-45.60562383613139,-45.60562383613139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6337032749934,-215.16382154806138,-215.1439656258887
t8561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.65471563339395,0.0,0.0,0.0,0.0,0.0,0.0,-215.39834307813035,-215.4955806738499,-215.64324570192704,-214.23419629596344,-215.63796821539344,-215.65471563339395,-215.65471563339395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.63524168864407,-215.16401874130153,-215.14424136705335
t8562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.65557554744845,0.0,0.0,0.0,0.0,0.0,0.0,-215.89852495632448,-215.60539215470436,-215.64883183577533,-214.63190821923214,-215.64251848178475,-215.65557554744845,-215.65557554744845,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.63676786973198,-215.16421569360676,-215.1445166448154
t8563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.65576400185537,0.0,0.0,0.0,0.0,0.0,0.0,-216.1172640642711,-215.64964518637697,-215.651009798303,-214.7888709847129,-215.64442782483678,-215.65576400185537,-215.65576400185537,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.63828221585945,-215.16441241141186,-215.14479139888658
t8564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.65581708651703,0.0,0.0,0.0,0.0,0.0,0.0,-216.22091334286503,-215.66964418158096,-215.65193733879687,-214.85467621293512,-215.64528705148493,-215.65581708651703,-215.65581708651703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.63978466545288,-215.16460890177402,-215.14506560009454
t8565,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.65575524552077,0.0,0.0,0.0,0.0,0.0,0.0,-216.25399705103203,-215.67545307349133,-215.65210742438526,-214.86797404258795,-215.64550364603915,-215.65575524552077,-215.65575524552077,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.64127517451294,-215.1648051601031,-215.14533923359488
t8566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.65558033581792,0.0,0.0,0.0,0.0,0.0,0.0,-216.23528692345351,-215.6709475680158,-215.65172341767405,-214.8436935641933,-215.6452456223707,-215.65558033581792,-215.65558033581792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.64275408803744,-215.16500119231134,-215.1456123178885
t8567,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.65523664366833,0.0,0.0,0.0,0.0,0.0,0.0,-216.17372288382157,-215.65777455623487,-215.65084574476245,-214.78825925085988,-215.64456795324668,-215.65523664366833,-215.65523664366833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6442214881994,-215.1651969985669,-215.14588486705654
t8568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.654742050101,0.0,0.0,0.0,0.0,0.0,0.0,-216.073624940062,-215.63651127034856,-215.64951880499325,-214.70377161266853,-215.64350447425488,-215.654742050101,-215.654742050101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.64567765989696,-215.16539258683667,-215.1461569062423
t8569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.6542070390274,0.0,0.0,0.0,0.0,0.0,0.0,-215.93621899201077,-215.60711860425945,-215.64781427647839,-214.58938119857305,-215.64209826569294,-215.6542070390274,-215.6542070390274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6471232184481,-215.16558798960804,-215.14642849288828
t8570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.65362467419632,0.0,0.0,0.0,0.0,0.0,0.0,-215.7592231230547,-215.56848032489063,-215.6456664983049,-214.4411225679555,-215.64029381432738,-215.65362467419632,-215.65362467419632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6485583246893,-215.16578321772997,-215.14669963858077
t8571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.65301556394212,0.0,0.0,0.0,0.0,0.0,0.0,-215.5359362506688,-215.51836894058644,-215.64311271732842,-214.25091970178954,-215.63810982409686,-215.65301556394212,-215.65301556394212,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.64998337995914,-215.16597830402895,-215.1469703879731
t8572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.65237848266415,0.0,0.0,0.0,0.0,0.0,0.0,-215.24992404354467,-215.45173950496616,-215.63998036109518,-214.00297653689188,-215.63539140253397,-215.65237848266415,-215.65237848266415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6513985468454,-215.16617326725245,-215.14724075757556
t8573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.65169018866013,0.0,0.0,0.0,0.0,0.0,0.0,-214.85941442426878,-215.35662135799615,-215.63569347347627,-213.66379041454294,-215.63171034102822,-215.65169018866013,-215.65169018866013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6528038325219,-215.1663681136896,-215.14751075033652
t8574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-215.65068592692677,0.0,0.0,0.0,0.0,0.0,0.0,-214.22192900607996,-215.19232112240348,-215.62835436933128,-213.14246128150518,-215.62596189656483,-215.65068592692677,-215.65068592692677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.65419917752575,-215.1665628286236,-215.14778035733303
t8575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-178.15887074299343,0.0,0.0,0.0,0.0,0.0,0.0,-180.27954455213344,-180.7921081303024,-181.39559633208825,-211.91489061846764,-215.61213810626043,-178.15887074299343,-178.15887074299343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.65558445529658,-215.16675737865856,-215.14804958168898
t8576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-59.32186004804874,0.0,0.0,0.0,0.0,0.0,0.0,-63.0672575084372,-63.47194059234339,-63.52321325405907,-201.42982025656545,-215.5278468806338,-59.32186004804874,-59.32186004804874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.65695984216023,-215.1669517790795,-215.1483184883186
t8577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-51.798756182131264,0.0,0.0,0.0,0.0,0.0,0.0,-55.159676906062565,-56.82347228678632,-57.081400512658256,-200.79537411414984,-215.52035296867746,-51.798756182131264,-51.798756182131264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6584303872617,-215.16715167164696,-215.14859790010502
t8578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.58759218157351,0.0,0.0,0.0,0.0,0.0,0.0,-49.98900865321088,-55.954324126849066,-57.005994246520196,-200.4616311924945,-215.5164690715625,-46.58759218157351,-46.58759218157351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6600025797876,-215.16735741771635,-215.1488885684056
t8579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.28917750497146,0.0,0.0,0.0,0.0,0.0,0.0,-48.65823431020648,-55.79405389195882,-56.99905829358352,-200.24855387177394,-215.51409809681164,-44.28917750497146,-44.28917750497146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6616849434582,-215.16756942755075,-215.149191356779
t8580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.28825654466811,0.0,0.0,0.0,0.0,0.0,0.0,-48.089208476980744,-55.713482399852666,-56.99566619213383,-200.1057395768663,-215.51263961121018,-44.28825654466811,-44.28825654466811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.66348397775593,-215.16778815856986,-215.14950714431353
t8581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.28807702404582,0.0,0.0,0.0,0.0,0.0,0.0,-47.80507945558038,-55.665952380118036,-56.993813852442116,-200.01510230454656,-215.51188573582078,-44.28807702404582,-44.28807702404582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.66540697300005,-215.16801415389403,-215.1498369369887
t8582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.28809160260958,0.0,0.0,0.0,0.0,0.0,0.0,-47.68303423307842,-55.63994740474873,-56.99304844506306,-199.97429184542935,-215.51183627812802,-44.28809160260958,-44.28809160260958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.66746118149197,-215.16824805776662,-215.1501818588613
t8583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-44.28828827240896,0.0,0.0,0.0,0.0,0.0,0.0,-47.748600438472025,-55.6355680158865,-56.99348194822208,-200.0002461387684,-215.51277014457355,-44.28828827240896,-44.28828827240896,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.6696581276815,-215.16849061220154,-215.150543179089
t8584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-46.3895015420089,0.0,0.0,0.0,0.0,0.0,0.0,-49.513020160510784,-55.674395133376514,-56.996476234341074,-200.18387776302345,-215.5160545246116,-46.3895015420089,-46.3895015420089,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.67200629055907,-215.16874264863512,-215.15092235448375
t8585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-222.53779366899244,0.0,0.0,0.0,0.0,0.0,0.0,-222.25575302112637,-222.37098234471136,-222.52600467481506,-220.99458284323558,-222.51891752143328,-222.53779366899244,-222.53779366899244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-214.67451772230822,-215.16900502283957,-215.1513210071857
