Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,Generic_RA_Only,Leapfrog_Power,Tierra_Buena,FishLake,Greater_Imperial_Geothermal,InState_Biomass,Northern_California_Geothermal,Ormat_Portfolio,Southern_Nevada_Geothermal,IndianValley_Hydro
t3911,183.30449188764848,0.00694933612585263,184.20483039073827,0.00017152214080843497,0.0,0.0,0.0,0.0,0.0,0.0,3.17944963693328e-5,0.0,3.193090569425329e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3912,153.9073336137368,0.006458842769456384,184.17988429377894,0.0001714354876400328,0.0,0.0,0.0,0.0,0.0,0.0,3.179118208690243e-5,0.0,3.192754644101367e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3913,125.3549870952727,0.006177497642688684,160.16061354399977,0.0001714047615421714,0.0,0.0,0.0,0.0,0.0,0.0,3.17899276972566e-5,0.0,3.192631361227625e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3914,100.2982729490438,0.005967557672647407,136.13906045842688,0.00017136333372004358,0.0,0.0,0.0,0.0,0.0,0.0,3.1788266540600085e-5,0.0,3.192464878013768e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3915,88.44088876991468,0.005775129791452421,112.11679039281397,0.0001713671891978173,0.0,0.0,0.0,0.0,0.0,0.0,3.178823708586415e-5,0.0,3.192463670963116e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3916,75.9094724818335,0.0055568816065697845,88.09418633250554,0.0001713594545486959,0.0,0.0,0.0,0.0,0.0,0.0,3.178787327484773e-5,0.0,3.192429504074633e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3917,58.027245331257625,0.005256216674846926,64.07142278205102,0.0001713487098266219,0.0,0.0,0.0,0.0,0.0,0.0,3.178745027044034e-5,0.0,3.192384748466133e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3918,34.6189241048758,0.004755688076561432,40.04852298652046,0.00017122247079250034,0.0,0.0,0.0,0.0,0.0,0.0,3.178243941709155e-5,0.0,3.1919043012361546e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3919,0.00826707290155525,0.0037573323361750556,0.017754969630205016,0.0001372521472158941,0.0,0.0,0.0,0.0,0.0,0.0,3.03891073311105e-5,0.0,3.0514511652783e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3920,0.0067249957161318735,0.0033238524263117324,0.0070874098670042,0.00013226838559402058,0.0,0.0,0.0,0.0,0.0,0.0,3.0137837302116472e-5,0.0,3.026142964939642e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3921,0.006175202093948907,0.0030801790597484065,0.005458567527914399,0.00012886438630727796,0.0,0.0,0.0,0.0,0.0,0.0,2.9957600404876957e-5,0.0,3.0079891491283072e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3922,0.005908355643173542,0.002938949488630999,0.00486558506061263,0.0001258591622797012,0.0,0.0,0.0,0.0,0.0,0.0,2.9792338066397046e-5,0.0,2.99133984696118e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3923,0.00584601355394238,0.0029022833056484886,0.004683204901258886,0.00012599275939327123,0.0,0.0,0.0,0.0,0.0,0.0,2.9799759760475735e-5,0.0,2.992091853101596e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3924,0.005897400965461924,0.002909629323290827,0.004704019881601216,0.0001264970169993424,0.0,0.0,0.0,0.0,0.0,0.0,2.9827889928421425e-5,0.0,2.9949237688172547e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3925,0.006062393529055805,0.0029439370876340595,0.004901188329428122,0.00012724036557478855,0.0,0.0,0.0,0.0,0.0,0.0,2.9869024154254207e-5,0.0,2.999066959651272e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3926,0.006365730626629603,0.002997777555256758,0.005325479025513342,0.00012723113020737868,0.0,0.0,0.0,0.0,0.0,0.0,2.9868562312525508e-5,0.0,2.9990166407972745e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3927,0.007002145400748158,0.0031143925183937868,0.006453493920596996,0.00012865175497486507,0.0,0.0,0.0,0.0,0.0,0.0,2.9946244056364657e-5,0.0,3.0068430782272563e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3928,0.008565272636941946,0.0033004982302628147,0.012063954441507062,0.00012993742845568852,0.0,0.0,0.0,0.0,0.0,0.0,3.0015428254394278e-5,0.0,3.0138104923741325e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3929,0.023740070543866693,0.003630957471711831,62.86938972348918,0.00013124351449870768,0.0,0.0,0.0,0.0,0.0,0.0,3.0084643899560693e-5,0.0,3.020781285731712e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3930,117.9229551969913,0.004341614287833876,64.07201073269786,0.0001379736034069214,0.0,0.0,0.0,0.0,0.0,0.0,3.0424614940431715e-5,0.0,3.0550424354935086e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3931,63.57374701749209,0.005820912218651218,88.0805431994985,0.00014840550658977404,0.0,0.0,0.0,0.0,0.0,0.0,3.0903214177366284e-5,0.0,3.103287656152228e-5,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3932,90.81255565310398,0.009457545177937655,112.10626278103769,0.00016626882026928605,0.0,3.174484343315823e-5,0.0,0.0,0.0,0.0,3.1609545096094776e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3933,118.05308436442368,0.01398875508921845,136.1323830359224,0.0008179879771702661,0.0,3.740171535397383e-5,0.0,0.0,0.0,0.0,3.721510905191906e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3934,90.81210608369388,0.00835025550371553,123.73842906052971,0.00016643357705006817,0.0,3.17503907022225e-5,0.0,0.0,0.0,0.0,3.161516086012209e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3935,63.572548959554766,0.006682343294993058,109.47892689998284,0.00016632745655320935,0.0,3.1746393282758455e-5,0.0,0.0,0.0,0.0,3.1611029546708436e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3936,36.328738654540295,0.00608285032600699,94.57212928880642,0.0001661706290310957,0.0,3.174038670030754e-5,0.0,0.0,0.0,0.0,3.160514537435817e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3937,0.08628590086716913,0.005763220109656172,79.94712670365355,0.00016612748913169944,0.0,3.1738691070684497e-5,0.0,0.0,0.0,0.0,3.160351160136501e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3938,0.055180313251286216,0.005544652333103338,65.73331411117755,0.00016607635070871012,0.0,3.173666352092907e-5,0.0,0.0,0.0,0.0,3.160153240944431e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3939,0.045730017375444965,0.005361171594419295,52.197281482008016,0.00016603718449789614,0.0,3.1735124841257395e-5,0.0,0.0,0.0,0.0,3.160003410872602e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3940,0.039136917544568085,0.005167513567377985,39.38733012378366,0.00016598652972473027,0.0,3.173310718202835e-5,0.0,0.0,0.0,0.0,3.159807325044285e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3941,0.03291239339208871,0.004912002021113074,27.20634414613796,0.00016597303716618973,0.0,3.173256087594536e-5,0.0,0.0,0.0,0.0,3.1597611003333265e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3942,0.024192842051595453,0.004494568134054423,13.987392464143324,0.0001656546982319916,0.0,3.172021647140379e-5,0.0,0.0,0.0,0.0,3.158518452841905e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3943,0.007601919734747554,0.003677506897515517,0.00838201589508773,0.00013757590246362734,0.0,3.053065859218391e-5,0.0,0.0,0.0,0.0,3.0405121830053347e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3944,0.0062033560026892864,0.0032859087623745677,0.006003348187230037,0.00013285917550843923,0.0,3.0292345461529006e-5,0.0,0.0,0.0,0.0,3.0168577458576954e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3945,0.0055864085831124335,0.0030228479021334473,0.005007955666037301,0.00012673326226371305,0.0,2.996257886908256e-5,0.0,0.0,0.0,0.0,2.9841320297410733e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3946,0.0053559971177638685,0.002923439373491585,0.004635611866069518,0.0001256548046509853,0.0,2.9901957380383e-5,0.0,0.0,0.0,0.0,2.9781129985961646e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3947,0.0052900278470078286,0.0029072451676960486,0.0045262584943022805,0.00012597655131844207,0.0,2.992009505570521e-5,0.0,0.0,0.0,0.0,2.979911883047843e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3948,0.0053366044094500156,0.002936848590403114,0.004580586872520537,0.00012711936249186273,0.0,2.9984021785175656e-5,0.0,0.0,0.0,0.0,2.986255756638135e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3949,0.005466607567013801,0.0029841771793067675,0.0047489050890136,0.00012779246375883174,0.0,3.0021248251573977e-5,0.0,0.0,0.0,0.0,2.9899551970210315e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3950,0.005722179496314207,0.0030638301698348623,0.005081306067195314,0.00012908241631407478,0.0,3.009181176374216e-5,0.0,0.0,0.0,0.0,2.9969584190001316e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3951,0.0061588332288275965,0.003178318170541189,0.005660475424191798,0.00013108039036265466,0.0,3.0199006330535563e-5,0.0,0.0,0.0,0.0,3.0075944551224175e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3952,0.006865116011047565,0.0033202922083054314,0.0067067780054459675,0.00013224869836595178,0.0,3.0260517393095152e-5,0.0,0.0,0.0,0.0,3.0137004480554335e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3953,0.008353742271468128,0.0035415518609862107,0.010261300384070034,0.0001331420118481377,0.0,3.030700129977323e-5,0.0,0.0,0.0,0.0,3.0183185220674985e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3954,0.016581487453547514,0.003965241011607106,0.0729743556977765,0.0001364744661452679,0.0,3.0476306738961587e-5,0.0,0.0,0.0,0.0,3.035123572525965e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3955,12.341834458339921,0.004795102942143245,62.92217436275623,0.00014799296901165347,0.0,3.1014713134799346e-5,0.0,0.0,0.0,0.0,3.088544857095625e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3956,6.6754079911702595,0.006063800758361073,64.09923000225876,0.0001817072607871596,0.0,3.2266743922662796e-5,0.0,0.0,0.0,0.0,3.212718241372036e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3957,9.52682798526626,0.006380233224937765,88.1235425518782,0.00018324356781849086,0.0,3.231286625443641e-5,0.0,0.0,0.0,0.0,3.217306047217531e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3958,12.382370777424022,0.006527811366606772,112.14834884284778,0.0001817542804566908,0.0,3.226800192194901e-5,0.0,0.0,0.0,0.0,3.212859801324906e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3959,15.237728751071177,0.006621984091712554,136.17280828575937,0.00018168412008562945,0.0,3.226525190926993e-5,0.0,0.0,0.0,0.0,3.212589871388336e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3960,18.09159312570222,0.006662655822542366,160.19639583397935,0.00018165916579147482,0.0,3.226427509760964e-5,0.0,0.0,0.0,0.0,3.212496290798681e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3961,19.03952474449478,0.006654284972305332,184.20483166468344,0.00018165536414258321,0.0,3.226412934226178e-5,0.0,0.0,0.0,0.0,3.2124849357481035e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3962,16.19088970250169,0.006593809055206001,160.18166000517448,0.00018158849103646276,0.0,3.226166445473312e-5,0.0,0.0,0.0,0.0,3.212245393111343e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3963,13.335303842295039,0.006472679698783668,136.15727215417314,0.00018154793499953128,0.0,3.2260216115098005e-5,0.0,0.0,0.0,0.0,3.212106978372651e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3964,10.478743486590147,0.0062670223305780134,112.13235673774828,0.00018153277702662776,0.0,3.225971690722312e-5,0.0,0.0,0.0,0.0,3.2120620475314666e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3965,7.6218540662136585,0.005919206252955689,88.10712237826759,0.00018151148585850277,0.0,3.225899432998341e-5,0.0,0.0,0.0,0.0,3.212000533050791e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3966,4.764851973566831,0.005280408245883121,64.08168426422003,0.0001810193019810112,0.0,3.2242007509519e-5,0.0,0.0,0.0,0.0,3.210298238635472e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3967,1.2732588907709599,0.003980122279519008,40.05480790820383,0.00013860757286186795,0.0,3.0581071741018695e-5,0.0,0.0,0.0,0.0,3.0455413003557046e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3968,0.008635895303316782,0.0034737501290447678,0.02643358456387774,0.000134364587142595,0.0,3.036978766512248e-5,0.0,0.0,0.0,0.0,3.0245604843001082e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3969,0.006758716625253677,0.0031817620812777934,0.0074012023507044914,0.00012881387196548108,0.0,3.007722768767456e-5,0.0,0.0,0.0,0.0,2.995521596643024e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3970,0.006335983531017595,0.0030843158782609646,0.005807699353743646,0.00012869429015975397,0.0,3.007068962226819e-5,0.0,0.0,0.0,0.0,2.9948623302733356e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3971,0.006163102479837961,0.003065041944309794,0.005396685109087748,0.00012929220127312553,0.0,3.010313200842215e-5,0.0,0.0,0.0,0.0,2.9980742086374976e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3972,0.006109539963252102,0.003081718277439694,0.005279545565100684,0.00013001700730937252,0.0,3.0142142375481742e-5,0.0,0.0,0.0,0.0,3.0019357924433403e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3973,0.006133322309693233,0.0031191902056654525,0.0053244381201376974,0.00013031601951008238,0.0,3.0158134145766596e-5,0.0,0.0,0.0,0.0,3.0035156184292953e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3974,0.006270875352183835,0.003198736156937229,0.005562479998347299,0.00013211898692511536,0.0,3.0253500217426833e-5,0.0,0.0,0.0,0.0,3.0129710207062724e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3975,0.006479929080910487,0.0032921808886030037,0.005950351636842146,0.00013324577907050677,0.0,3.0312151951438283e-5,0.0,0.0,0.0,0.0,3.0187864275603143e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3976,0.006803396377391771,0.0034233802222888195,0.0065985753731786865,0.00013447691940347373,0.0,3.037537305547801e-5,0.0,0.0,0.0,0.0,3.0250557931607358e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3977,0.0073014840153927535,0.0036245510507115684,0.007855713480793626,0.00013593287316629408,0.0,3.0449002394021877e-5,0.0,0.0,0.0,0.0,3.0323580507414546e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3978,0.008185606003072231,0.0039673686989316025,0.012228821359239975,0.00013851385343831277,0.0,3.057657456964708e-5,0.0,0.0,0.0,0.0,3.045013511726133e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3979,0.011455706214322773,0.004610717415540718,46.63160234288152,0.0001502087303447771,0.0,3.1110548024211486e-5,0.0,0.0,0.0,0.0,3.097987322428288e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3980,0.01700071130983693,0.005380390202224731,63.761797188241076,0.0001724774068173164,0.0,3.196408280049594e-5,0.0,0.0,0.0,0.0,3.1826485025287704e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3981,0.021623834640525814,0.005593990360387437,81.86543761247913,0.000172533649004532,0.0,3.196555015548172e-5,0.0,0.0,0.0,0.0,3.182818864589358e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3982,0.02578432036267576,0.005714896862821495,105.88510788161817,0.0001724515524179833,0.0,3.196258974943537e-5,0.0,0.0,0.0,0.0,3.182533921455411e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3983,0.029021739110544023,0.0057810405333546585,129.90438508653108,0.0001723964188556171,0.0,3.1960447642968346e-5,0.0,0.0,0.0,0.0,3.18232692095927e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3984,0.031074448220906953,0.0058083371707431134,153.92163588722966,0.00017243100804235884,0.0,3.1961747023902393e-5,0.0,0.0,0.0,0.0,3.182455721449651e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3985,0.03176052598024832,0.005799280411567537,160.1457732679843,0.00017238533446654295,0.0,3.196000067721743e-5,0.0,0.0,0.0,0.0,3.182287821537935e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3986,0.031021029984747157,0.005753532018104287,136.1285614866589,0.00017234754124917622,0.0,3.1958522602008944e-5,0.0,0.0,0.0,0.0,3.1821460316217603e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3987,0.028805968012615694,0.005662704834187648,112.10901905252446,0.0001723248137458491,0.0,3.1957649374555246e-5,0.0,0.0,0.0,0.0,3.182063000496036e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3988,0.025158791298822685,0.005506894617414242,88.08862908493997,0.0001722728468004931,0.0,3.195567282349552e-5,0.0,0.0,0.0,0.0,3.1818701551990274e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3989,0.020313139134024685,0.005243270142167737,64.06782742119617,0.00017223030736302462,0.0,3.195399560669296e-5,0.0,0.0,0.0,0.0,3.181709093447053e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3990,0.014564259387177415,0.0047613610225941795,40.04674696221953,0.00017171757812249288,0.0,3.193521462457365e-5,0.0,0.0,0.0,0.0,3.1798248444018135e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3991,0.008205258585149663,0.0037847488448032925,0.019109088700296296,0.0001380355117192677,0.0,3.055285814270152e-5,0.0,0.0,0.0,0.0,3.042688111862315e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3992,0.007184795456794063,0.0033498400071464013,0.007395224023252425,0.00013232182421754176,0.0,3.0264037201475048e-5,0.0,0.0,0.0,0.0,3.014010315345229e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3993,0.0068971959218334464,0.00312141167496274,0.005814155107359177,0.0001283684183207415,0.0,3.0052654900578035e-5,0.0,0.0,0.0,0.0,2.9930212739174787e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3994,0.006839486110224637,0.003047103892852611,0.005406526264771386,0.0001284783067363071,0.0,3.0058689167983097e-5,0.0,0.0,0.0,0.0,2.9936053010245003e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3995,0.00688701403144571,0.003029754816482317,0.005316155166221832,0.00012863214289992542,0.0,3.0067087558763532e-5,0.0,0.0,0.0,0.0,2.99442695657989e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3996,0.007042066857637403,0.0030491841771768213,0.00544747770524578,0.000128624112617818,0.0,3.006674270611193e-5,0.0,0.0,0.0,0.0,2.9943843871936475e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3997,0.007386404172933055,0.003122035036556708,0.005901530499949293,0.0001301064625804575,0.0,3.0147031379815384e-5,0.0,0.0,0.0,0.0,3.0023414074591306e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3998,0.008013092560187956,0.003228225254453847,0.006957488128336766,0.00013152809156875437,0.0,3.0222748217144047e-5,0.0,0.0,0.0,0.0,3.009843033334857e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t3999,0.009416187126507948,0.0033833127517489126,0.01140492548945092,0.00013289666679628352,0.0,3.029448612826243e-5,0.0,0.0,0.0,0.0,3.0169507714516803e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
t4000,0.018111073396859256,0.0036334709657240304,0.2219175208556045,0.00013489770985311371,0.0,3.0397305575230196e-5,0.0,0.0,0.0,0.0,3.027143863389561e-5,0.0,0.0,3.0440000000000005,6.549280361438887e-8,3.459013762331528e-8,6.55121674463157e-8,35.006,6.100720421590195e-8,0.0
