BalanceComponent,Generation,Storage_Discharge,Storage_Charge,Flexible_Demand_Defer,Flexible_Demand_Stasify,Demand_Response,Nonserved_Energy,Transmission_NetExport,Transmission_Losses,Demand,VRE_Storage_Discharge,VRE_Storage_Charge
t7597,226.5809464851032,70.99335952114544,-106.66479520298505,0.0,0.0,0.0,4.707507265037549e-11,0.0,0.0,-63.0,64.96928885314135,-63.505110006449144
t7598,225.2534936454539,30.000000642350916,-130.01104973843414,0.0,0.0,0.0,4.707507509172362e-11,0.0,0.0,-65.0,63.830183306039544,-62.28229377063107
t7599,222.06195894277965,60.00000018131871,-98.56474977656177,0.0,0.0,0.0,4.7075075437418925e-11,0.0,0.0,-68.0,65.01781035982827,-63.43367528926888
t7600,214.80784905766143,33.823236823429944,-108.59726265735766,0.0,0.0,0.0,4.707507553479707e-11,0.0,0.0,-78.0,63.87765794631238,-62.23101053295231
t7601,195.8491322342138,120.32459980076521,-62.28061592966691,0.0,0.0,0.0,4.7008691502644695e-11,0.0,0.0,-88.0,63.37208493428372,-65.59208436268835
t7602,194.51921331380694,70.00000005787605,-75.17168691330659,0.0,0.0,0.0,4.70750755959241e-11,0.0,0.0,-99.0,63.90517811293563,-62.20410639973379
t7603,194.77943627484615,133.3246004377665,-49.280615294729714,0.0,0.0,0.0,4.700719004436823e-11,0.0,0.0,-101.0,63.372161218710815,-65.59216062175537
t7604,195.12640029905117,69.99999993868654,-72.13783997126889,0.0,0.0,0.0,4.707507550869319e-11,0.0,0.0,-102.0,63.87347387394777,-62.236248292344996
t7605,195.57249717376928,128.10459958271986,-54.50061532474993,0.0,0.0,0.0,4.7050557546767626e-11,0.0,0.0,-98.0,64.33094943374712,-64.33094945361593
t7606,196.07435584337057,69.99999963565216,-76.12180710402667,0.0,0.0,0.0,4.707507531084541e-11,0.0,0.0,-98.0,63.866257574448696,-62.24506565309544
t7607,196.30979562830117,120.60460271170393,-62.00061274199133,0.0,0.0,0.0,4.703070049347454e-11,0.0,0.0,-89.0,63.68004626010011,-65.1800475496928
t7608,196.7001300434144,70.00000000301135,-88.09655904479857,0.0,0.0,0.0,4.707507482602514e-11,0.0,0.0,-86.0,63.87135646328551,-62.24541394369935
t7609,197.0470942818939,108.32459973743445,-74.2806161761897,0.0,0.0,0.0,4.697170728375739e-11,0.0,0.0,-76.0,63.37222038116272,-65.59222009691827
t7610,197.19579326668588,69.99999990166751,-102.44728176816864,0.0,0.0,0.0,4.7035885886357724e-11,0.0,0.0,-70.0,63.12993667321999,-63.153269954800265
t7611,197.30112151003695,98.32460078141776,-84.28061469908339,0.0,0.0,0.0,4.701596003832168e-11,0.0,0.0,-66.0,63.37217986182394,-65.59217908801735
t7612,197.43742910890305,69.9999996026355,-103.41551394635749,0.0,0.0,0.0,4.703588540888633e-11,0.0,0.0,-69.0,63.099122391761895,-63.18422339835542
t7613,197.3754710006554,103.32460123045169,-79.28061467085627,0.0,0.0,0.0,4.6972742932140514e-11,0.0,0.0,-71.0,63.37214777592689,-65.59214747664744
t7614,197.45601622758366,70.0000023726799,-93.27344775688454,0.0,0.0,0.0,4.707507247771801e-11,0.0,0.0,-80.0,63.50046042805317,-62.69763201657071
t7615,199.91880404006417,126.32460052947378,-56.280615256608016,0.0,0.0,0.0,4.6985279548789603e-11,0.0,0.0,-94.0,63.37205828187677,-65.59205796754918
t7616,210.91837784818676,40.14807792201101,-77.98385609019911,0.0,0.0,0.0,4.707507414924272e-11,0.0,0.0,-100.0,63.82649707900475,-62.29326124118691
t7617,227.58708176392526,113.45460021577887,-69.15061534122043,0.0,0.0,0.0,4.6935854398845475e-11,0.0,0.0,-96.0,63.34198492280896,-65.62198466147709
t7618,229.1898179923746,33.05542606115478,-109.5767323295222,0.0,0.0,0.0,4.698421458627443e-11,0.0,0.0,-84.0,62.117735814815234,-64.39773547408075
t7619,229.46998352396736,65.15017686653479,-98.70061661848376,0.0,0.0,0.0,4.697331347130837e-11,0.0,0.0,-69.0,63.34174339108837,-65.62174308010721
t7620,226.93438295520767,28.003720377031737,-129.85413377506484,0.0,0.0,0.0,4.69338416764829e-11,0.0,0.0,-62.0,62.117725551347306,-64.3977253331918
t7621,227.29346358628746,51.98251088418331,-97.95061761457245,0.0,0.0,0.0,4.693328412652791e-11,0.0,0.0,-68.0,63.3415952161929,-65.6215950060353
t7622,225.93446148313464,15.91666489709689,-120.17639497167093,0.0,0.0,0.0,4.691993090194164e-11,0.0,0.0,-71.0,62.11770756600281,-64.39770737006042
t7623,222.72996450272518,1.5912987820451648e-6,-152.49006301639042,0.0,0.0,0.0,4.691993059079891e-11,0.0,0.0,-72.0,60.78050079175072,-63.060500612115405
t7624,215.34494615153807,1.4007063979707313e-6,-143.06494634220516,0.0,0.0,0.0,4.6919930508374687e-11,0.0,0.0,-80.0,60.7815905047608,-63.06159032902319
t7625,196.62638085106875,119.35460088680927,-63.25061530455122,0.0,0.0,0.0,4.6706824545254765e-11,0.0,0.0,-87.0,63.342146670386626,-65.62214658238025
t7626,195.1945539030638,70.00000051527861,-69.25061563600767,0.0,0.0,0.0,4.691993058423641e-11,0.0,0.0,-101.0,62.11788804855191,-64.3978878028769
t7627,195.1697708279727,130.3546009735062,-52.250615140352515,0.0,0.0,0.0,4.680093675554373e-11,0.0,0.0,-98.0,63.34219341879094,-65.62219329631841
t7628,195.12020450093982,70.00000051030402,-73.25061567190947,0.0,0.0,0.0,4.691993038736167e-11,0.0,0.0,-97.0,62.11791793867202,-64.39791770196337
t7629,195.08302988538017,127.35460098799015,-55.25061510563222,0.0,0.0,0.0,4.677113588994988e-11,0.0,0.0,-95.0,63.34220225927848,-65.62220215561643
t7630,195.11400873579427,70.00000050691355,-77.25061595892174,0.0,0.0,0.0,4.691993009767208e-11,0.0,0.0,-93.0,62.1179238210032,-64.3979235792427
t7631,195.15737929124143,118.35460099575772,-64.25061511606933,0.0,0.0,0.0,4.676150767537915e-11,0.0,0.0,-86.0,63.342218794218745,-65.62221869810458
t7632,195.18835819358188,70.00000053388496,-91.25061572454533,0.0,0.0,0.0,4.6919929038554994e-11,0.0,0.0,-79.0,62.1179324303474,-64.3979321232654
t7633,195.1697708039107,105.35460096089668,-77.25061519271509,0.0,0.0,0.0,4.672388551121048e-11,0.0,0.0,-73.0,63.34224488302448,-65.62224478893826
t7634,195.0334635337789,70.00000057601497,-104.25061587229325,0.0,0.0,0.0,4.684465316258795e-11,0.0,0.0,-66.0,62.11793753833216,-64.39793736163651
t7635,194.97770135523186,96.3546015098746,-86.25061473085319,0.0,0.0,0.0,4.663590362497488e-11,0.0,0.0,-64.0,63.34227374645824,-65.62227364791535
t7636,195.06444249579457,70.00000060647808,-106.25061600836291,0.0,0.0,0.0,4.684465260403424e-11,0.0,0.0,-64.0,62.117926953225776,-64.39792666388443
t7637,195.24412023324024,98.35460100201827,-84.25061522824205,0.0,0.0,0.0,4.665421651740297e-11,0.0,0.0,-66.0,63.34221696401599,-65.62221687613295
t7638,195.25031609998464,70.00000058881099,-99.2506159180725,0.0,0.0,0.0,4.6844652487342014e-11,0.0,0.0,-71.0,62.11788316751013,-64.39788298305034
t7639,196.63740108221384,117.35460127340394,-65.2506149442241,0.0,0.0,0.0,4.66288866205752e-11,0.0,0.0,-85.0,63.34213222569758,-65.62213214351665
t7640,206.9079683199815,8.664877714272851,-75.20062430119404,0.0,0.0,0.0,4.68467341453018e-11,0.0,0.0,-99.0,62.11767003988162,-64.39766992168313
t7641,223.76018999343026,17.70430444619017,-65.15062486587843,0.0,0.0,0.0,4.684673402082718e-11,0.0,0.0,-100.0,63.34148936975819,-65.62148925217673
t7642,226.2925624646283,40.71769155311413,-92.25061785482823,0.0,0.0,0.0,4.684465202500924e-11,0.0,0.0,-100.0,62.11770352534337,-64.3977034123106
t7643,228.08825542899345,4.603260800910732e-6,-130.80825824162577,0.0,0.0,0.0,4.68446513759398e-11,0.0,0.0,-100.0,60.78080451709543,-63.060804399023375
t7644,225.12659600382554,4.603279704130715e-6,-136.84659872696574,0.0,0.0,0.0,4.684465122118026e-11,0.0,0.0,-96.0,60.781555125498635,-63.06155501203271
t7645,226.62273280727553,4.6146525604256145e-6,-134.3427354273589,0.0,0.0,0.0,4.684465119914454e-11,0.0,0.0,-95.0,60.780780104291566,-63.060779985993335
t7646,225.04186407352395,4.657301734596457e-6,-138.76186641259454,0.0,0.0,0.0,4.6844651137266015e-11,0.0,0.0,-94.0,60.78154234027346,-63.06154222491326
t7647,221.60097982917117,4.603309069606542e-6,-137.32098242446432,0.0,0.0,0.0,4.684465113270564e-11,0.0,0.0,-87.0,60.78078799913219,-63.06078788176903
t7648,215.28854598294072,4.6033306296975465e-6,-128.00854861015273,0.0,0.0,0.0,4.684465117728982e-11,0.0,0.0,-95.0,60.78155793115445,-63.061557814022066
t7649,197.62432125949223,130.3546010276177,-52.25061533036762,0.0,0.0,0.0,4.655014485439713e-11,0.0,0.0,-98.0,63.3421563994533,-65.6221563310981
t7650,196.47088619103698,70.00000203467607,-65.25061712666572,0.0,0.0,0.0,4.6844651292731166e-11,0.0,0.0,-105.0,62.11787085374519,-64.39787065393875
t7651,196.47708215557174,132.35460022250942,-50.250616117725194,0.0,0.0,0.0,4.6575436470135796e-11,0.0,0.0,-100.0,63.342173564898374,-65.62217349049018
t7652,196.2664252783702,70.00000202504324,-70.25061715132748,0.0,0.0,0.0,4.684465122320583e-11,0.0,0.0,-100.0,62.11787567550448,-64.39787551761685
t7653,195.96283128073074,129.35460196357525,-53.250614296147916,0.0,0.0,0.0,4.656897158347105e-11,0.0,0.0,-97.0,63.342119244494214,-65.62211917744037
t7654,195.8636991493551,70.00000201380246,-74.25061713637704,0.0,0.0,0.0,4.684465114293055e-11,0.0,0.0,-96.0,62.11786411663613,-64.39786397497885
t7655,195.76456661343067,120.35460119247628,-62.25061494994113,0.0,0.0,0.0,4.66589106486412e-11,0.0,0.0,-88.0,63.342065947518606,-65.62206588627109
t7656,195.56630144249633,65.90101235525049,-88.25061724699306,0.0,0.0,0.0,4.6844650947362937e-11,0.0,0.0,-82.0,62.11784121333644,-64.39784108557538
t7657,195.34944889945234,84.80890317442862,-75.25061756708381,0.0,0.0,0.0,4.684465075186103e-11,0.0,0.0,-75.0,63.341901400495814,-65.62190127815839
t7658,195.21314159654375,65.00000188789222,-97.25061722976648,0.0,0.0,0.0,4.6844650751069384e-11,0.0,0.0,-73.0,62.11781298259454,-64.3978128613289
t7659,195.15737951102105,80.00000264072776,-80.25061733243606,0.0,0.0,0.0,4.684465071080806e-11,0.0,0.0,-70.0,63.34184932002872,-65.62184920068698
t7660,195.08922586301915,65.00000187128514,-102.250617190898,0.0,0.0,0.0,4.6844650489494873e-11,0.0,0.0,-68.0,62.11779171569436,-64.39779158679855
t7661,195.0396595856214,97.35459802593442,-85.25061567661844,0.0,0.0,0.0,4.68324674390771e-11,0.0,0.0,-65.0,63.34184893977098,-65.62184882411681
t7662,194.91574380410668,65.0000019300913,-102.25061732452026,0.0,0.0,0.0,4.684465018617853e-11,0.0,0.0,-68.0,62.11778087889329,-64.39778075681991
t7663,196.86709810943134,107.35459912497191,-75.25061558449553,0.0,0.0,0.0,4.6820852104135377e-11,0.0,0.0,-75.0,63.34183157764929,-65.62183146769954
t7664,207.68946679005296,27.29276394866139,-94.20062163392654,0.0,0.0,0.0,4.6844650793502993e-11,0.0,0.0,-80.0,62.117624928932756,-64.39762481327259
t7665,224.69274251795358,56.30276546808183,-81.15062208198142,0.0,0.0,0.0,4.684465136127421e-11,0.0,0.0,-84.0,63.34139900997858,-65.62139889071459
t7666,227.74353995986618,4.544877300643167e-6,-158.46354252518958,0.0,0.0,0.0,4.6844648811183946e-11,0.0,0.0,-77.0,60.781564179361546,-63.06156406582109
t7667,228.72242040635376,4.546827449875366e-6,-162.44242305795046,0.0,0.0,0.0,4.684464872843092e-11,0.0,0.0,-69.0,60.7806732421047,-63.06067312909586
t7668,226.8780482899224,5.036720514035165e-6,-172.5980488930142,0.0,0.0,0.0,4.684464850563487e-11,0.0,0.0,-52.0,60.78167266848426,-63.06167254981352
t7669,227.5249863412598,69.65459796092205,-112.95061629178096,0.0,0.0,0.0,4.682706014207372e-11,0.0,0.0,-53.0,63.34164874564868,-65.6216486375395
t7670,225.70130015076654,40.717693944635926,-135.2034594944277,0.0,0.0,0.0,4.6844648096756885e-11,0.0,0.0,-56.0,62.117729384754156,-64.39772926903399
t7671,222.38413919231382,4.5447818747887336e-6,-171.10414192594143,0.0,0.0,0.0,4.684464846488619e-11,0.0,0.0,-54.0,60.78062340629536,-63.06062328992682
t7672,214.77535206694947,4.544821204711759e-6,-165.4953546855795,0.0,0.0,0.0,4.684464854515679e-11,0.0,0.0,-57.0,60.78154158661069,-63.06154146617308
t7673,196.17009767249468,102.35460228566942,-80.25061403036493,0.0,0.0,0.0,4.636130316827248e-11,0.0,0.0,-70.0,63.34211187645357,-65.62211186349646
t7674,194.74226173394595,70.00000131882344,-87.25061648215126,0.0,0.0,0.0,4.684464944465174e-11,0.0,0.0,-83.0,62.11784546277843,-64.3978452785835
t7675,194.76084911447742,120.35460038554521,-62.25061590460338,0.0,0.0,0.0,4.6458025067648676e-11,0.0,0.0,-88.0,63.34214803336185,-65.62214796071859
t7676,194.80421957108646,70.00000131467905,-78.2506165089213,0.0,0.0,0.0,4.684464975061548e-11,0.0,0.0,-92.0,62.11787430527155,-64.39787413982273
t7677,194.94672295623744,123.35460307407257,-59.25061320757614,0.0,0.0,0.0,4.647943043642472e-11,0.0,0.0,-91.0,63.3421659014536,-65.62216581972899
t7678,195.07063840934737,70.00000131485903,-84.25061646251547,0.0,0.0,0.0,4.684464970805048e-11,0.0,0.0,-86.0,62.1178869279183,-64.39788675791891
t7679,195.15118367085967,112.3545998386871,-70.25061646553758,0.0,0.0,0.0,4.64769363790761e-11,0.0,0.0,-80.0,63.34218440215286,-65.6221843554329
t7680,195.3308614674394,70.00000131378734,-96.25061645086208,0.0,0.0,0.0,4.6844648959377437e-11,0.0,0.0,-74.0,62.11789474118897,-64.3978945746168
t7681,195.34944878790833,105.35460112446123,-77.25061514302288,0.0,0.0,0.0,4.6548295757562186e-11,0.0,0.0,-73.0,63.34217348683352,-65.62217346285082
t7682,195.21314147213909,70.00000131853449,-98.25061640150346,0.0,0.0,0.0,4.684464884641752e-11,0.0,0.0,-72.0,62.11790412267148,-64.39790394664266
t7683,195.15737882963018,98.35460278661648,-84.25061353503109,0.0,0.0,0.0,4.6462818845357304e-11,0.0,0.0,-66.0,63.34221543271502,-65.62221543031458
t7684,195.15737936787895,70.00000131947914,-106.25061645940391,0.0,0.0,0.0,4.684464853614489e-11,0.0,0.0,-64.0,62.11790471285467,-64.39790453321466
t7685,195.20694549080804,100.35460073384996,-82.25061558843541,0.0,0.0,0.0,4.646632417786278e-11,0.0,0.0,-68.0,63.342199914417876,-65.6221999000303
t7686,195.31846976961762,70.00000132447005,-98.25061648835917,0.0,0.0,0.0,4.6844648807343643e-11,0.0,0.0,-72.0,62.11788999968409,-64.39788978521167
t7687,197.692084734564,111.35460269799222,-71.25061364004755,0.0,0.0,0.0,4.637545088020232e-11,0.0,0.0,-79.0,63.3421952156758,-65.62219514582159
t7688,208.75810152322325,70.00000130043423,-96.20061646388929,0.0,0.0,0.0,4.6844648899039807e-11,0.0,0.0,-78.0,62.117862954371134,-64.39786280140049
t7689,225.94903679947726,89.45460120930872,-93.15061509058884,0.0,0.0,0.0,4.651767168873299e-11,0.0,0.0,-72.0,63.34213140489514,-65.62213136046566
t7690,228.59323506398312,51.123208000819304,-131.48200810253425,0.0,0.0,0.0,4.6691581112573715e-11,0.0,0.0,-62.0,62.11783722309085,-64.39783715755085
t7691,229.6248763752531,69.90460075980347,-112.70061523463265,0.0,0.0,0.0,4.673098346621186e-11,0.0,0.0,-55.0,63.34194106812174,-65.6219409877743
t7692,227.31004353589046,32.77814543064623,-149.8270701126945,0.0,0.0,0.0,4.6797781392932234e-11,0.0,0.0,-42.0,62.117794748588295,-64.39779464876158
t7693,227.97442841265433,53.22052763780279,-122.95061868684299,0.0,0.0,0.0,4.684464942859803e-11,0.0,0.0,-43.0,63.34167447080658,-65.62167435381113
t7694,226.50937703828717,20.128093785152906,-143.01401554593843,0.0,0.0,0.0,4.6844649523061125e-11,0.0,0.0,-48.0,62.117737453066624,-64.39773733979028
t7695,222.86061137931375,60.0000015564358,-108.70061758452965,0.0,0.0,0.0,4.6844649757055153e-11,0.0,0.0,-54.0,63.341745897539745,-65.6217457828169
t7696,215.67659209858618,3.026424703674636e-6,-155.39659330395477,0.0,0.0,0.0,4.6844649927430436e-11,0.0,0.0,-68.0,60.781554616413686,-63.06155449931974
t7697,196.6048672793351,114.35460191580722,-68.25061429596227,0.0,0.0,0.0,4.663460128319499e-11,0.0,0.0,-82.0,63.342229724606206,-65.6222296523464
t7698,195.20074985692435,70.00000137327291,-77.28061625840652,0.0,0.0,0.0,4.6853710716448524e-11,0.0,0.0,-93.0,62.14793048768716,-64.3679306667859
t7699,195.0024845235955,124.3546018556114,-58.2506144423823,0.0,0.0,0.0,4.651864954475505e-11,0.0,0.0,-92.0,63.34232570035138,-65.62232557916451
t7700,194.86617735430409,70.00000137201565,-76.28061608046161,0.0,0.0,0.0,4.68537108645176e-11,0.0,0.0,-94.0,62.14796515934631,-64.36796581939544
t7701,194.81041521636268,128.35460120415044,-54.250614944705575,0.0,0.0,0.0,4.669498875094897e-11,0.0,0.0,-96.0,63.34230506243788,-65.62230496205281
t7702,194.8785687930958,70.00000129381797,-78.25061636917201,0.0,0.0,0.0,4.68537108935624e-11,0.0,0.0,-92.0,62.11796961426016,-64.39796945686835
t7703,195.02107193459136,117.35460082067866,-65.25061518610394,0.0,0.0,0.0,4.675001556292093e-11,0.0,0.0,-85.0,63.34228690633425,-65.62228680655812
t7704,195.14498765453428,70.00000130473369,-93.25061657620846,0.0,0.0,0.0,4.6853710559926183e-11,0.0,0.0,-77.0,62.117957661022416,-64.39795750786384
t7705,195.28749081339322,110.35460113939169,-72.25061494888098,0.0,0.0,0.0,4.6721551181712664e-11,0.0,0.0,-78.0,63.34227066928173,-65.62227056543524
t7706,195.318469792657,70.00000135441401,-95.25061648291752,0.0,0.0,0.0,4.685371053083037e-11,0.0,0.0,-75.0,62.11794158300418,-64.39794135800616
t7707,195.41140657964843,106.35460106991168,-76.25061509014384,0.0,0.0,0.0,4.667393984213163e-11,0.0,0.0,-74.0,63.34225757798362,-65.62225749271684
t7708,195.52293070287342,70.00000135725686,-95.25061647642984,0.0,0.0,0.0,4.6853710576777636e-11,0.0,0.0,-75.0,62.11791751658876,-64.39791727710596
t7709,195.57869268201918,109.3546011785347,-73.25061504340269,0.0,0.0,0.0,4.6648915553064e-11,0.0,0.0,-77.0,63.342211798965586,-65.62221173158534
t7710,195.60967172590563,70.00000134295325,-87.25061649540379,0.0,0.0,0.0,4.685371081023991e-11,0.0,0.0,-83.0,62.11787670415876,-64.39787651254082
t7711,197.87389237994543,130.35460137359385,-52.250614819775635,0.0,0.0,0.0,4.665626745413431e-11,0.0,0.0,-98.0,63.34213719721407,-65.62213711757312
t7712,209.17664024170662,57.726128293757164,-65.2006164637638,0.0,0.0,0.0,4.685371127420251e-11,0.0,0.0,-109.0,62.11782736649219,-64.39782722924998
t7713,226.2768438863399,80.00000159214562,-67.15061670021453,0.0,0.0,0.0,4.685371119222163e-11,0.0,0.0,-98.0,63.34196682907937,-65.62196669449527
t7714,228.7553151978661,3.7715689408106614e-6,-142.47531000938807,0.0,0.0,0.0,4.6853710781349974e-11,0.0,0.0,-84.0,60.7814738024082,-63.06147368506093
