CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,FishLake,Generic_RA_Only,Greater_Imperial_Geothermal,InState_Biomass,Leapfrog_Power,Northern_California_Geothermal,Ormat_Portfolio,Southern_Nevada_Geothermal,Tierra_Buena,Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,IndianValley_Hydro,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,Arizona_Li_Battery,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CC_Power_GoalLine,CC_Power_Tumbleweed,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar
1.40E-08,4.39E-09,1.34E-08,1.91E-09,0,0,0,0,0,0,0,3.76E-10,3.00E-07,5.30E-08,0,3.03E-07,0,6.96E-07,0,9.999999996,6.420838974,1.68E-09,0.356699996,3.76E-08,2.72E-08,6.13E-08,3.57E-06,4.064436296,9.999999994,9.999999996,9.46E-08,9.999999998,0.572587015,0.570543783,0.550788678,1.77E-07,0,0,9.999999995,9.999999995,9.999999995,0.844244654,7.342361837,9.999999998,9.999999998,0.297038805,0.297038805,0,1.499996153,9.999999996,9.999999996
1.45E-08,4.45E-09,1.46E-08,1.93E-09,0,0,0,0,0,0,0,3.76E-10,3.00E-07,5.32E-08,0,3.03E-07,0,6.96E-07,0,4.999999996,4.999999996,7.26E-10,0.356699996,4.26E-08,2.54E-08,5.37E-08,3.60E-06,4.070632083,4.999999996,4.999999996,9.28E-08,4.999999998,1.373716253,1.323472462,1.238436829,1.77E-07,0,0,4.999999995,4.999999995,4.999999995,3.154860934,4.647142864,4.999999998,4.999999998,0.789664521,0.789664521,0,1.499996154,4.999999996,4.999999996
1.44E-08,4.39E-09,1.48E-08,1.91E-09,0,0,0,0,0,0,0,3.76E-10,3.00E-07,5.30E-08,0,3.03E-07,0,6.96E-07,0,9.999999996,6.515561572,4.59E-10,0.356699996,4.24E-08,2.48E-08,5.79E-08,3.55E-06,4.064436296,9.999999994,9.999999996,9.26E-08,9.999999998,0.569124141,0.557562685,0.540207886,1.77E-07,0,0,9.999999995,9.999999995,9.999999995,0.829585213,7.247622327,9.999999998,9.999999998,0.290250731,0.290250731,0,1.499996153,9.999999996,9.999999996
1.42E-08,4.38E-09,1.44E-08,1.91E-09,0,0,0,0,0,0,0,3.76E-10,3.00E-07,5.30E-08,0,3.03E-07,0,6.96E-07,0,4.999999996,4.999999996,4.58E-10,0.356699996,4.24E-08,2.80E-08,5.39E-08,3.54E-06,4.058240509,4.999999996,4.999999996,8.80E-08,4.999999998,1.984253016,1.91364226,1.724678743,1.77E-07,0,0,4.999999995,4.999999995,4.999999995,3.928423066,4.709944272,4.999999998,4.999999998,1.349963772,1.349963772,0,1.499996154,4.999999996,4.999999996
1.37E-08,4.33E-09,1.32E-08,1.90E-09,0,0,0,0,0,0,0,3.75E-10,3.00E-07,5.29E-08,0,3.03E-07,0,6.96E-07,0,9.999999996,5.399188093,4.58E-10,0.356699996,4.08E-08,3.14E-08,6.09E-08,3.33E-06,4.03345736,9.999999994,9.999999996,7.39E-08,9.999999998,1.309889536,1.351622056,1.194344323,1.77E-07,0,0,9.999999995,9.999999995,9.999999995,4.553785148,9.565699642,9.999999998,9.999999998,0.774631293,0.774631293,0,1.499996153,9.999999996,9.999999996
1.32E-08,4.43E-09,1.13E-08,1.94E-09,0,0,0,0,0,0,0,3.77E-10,3.00E-07,5.31E-08,0,3.03E-07,0,6.96E-07,0,4.999999996,3.36941813,1.69E-09,0.356699996,4.26E-08,3.39E-08,1.01E-07,2.78E-06,3.952912129,4.999999996,4.999999996,6.39E-08,4.999999998,4.999999911,4.999999911,4.999999911,1.274600468,0,0,4.999999996,4.999999995,4.999999995,4.999999911,4.999999911,4.999999998,4.999999998,4.999999955,4.999999955,0,1.499999923,4.999999996,4.999999996
1.10E-08,4.22E-09,8.14E-09,1.94E-09,0,0,0,0,0,0,0,3.77E-10,3.00E-07,5.33E-08,0,3.03E-07,0,6.96E-07,0,9.999999996,1.001353175,2.91E-09,0.356699996,4.27E-08,4.74E-08,9.64E-08,3.85E-07,4.070632084,9.999999995,9.999999996,6.15E-08,9.999999998,2.642489078,5.335069052,3.121090305,1.77E-07,0,0,9.999999995,9.999999995,9.999999995,8.956473478,9.741129513,9.999999998,9.999999998,6.789176363,6.789176363,0,1.499996155,9.999999996,9.999999996
5.69E-09,2.86E-09,3.65E-09,1.97E-09,0,0,0,0,0,0,0,3.78E-10,3.00E-07,5.31E-08,0,3.03E-07,0,6.96E-07,0,4.999999996,0,5.31E-09,0.356699996,4.26E-08,7.44E-08,8.53E-08,6.33E-09,4.405204584,4.999999996,4.999999996,5.03E-08,4.999999999,4.999999977,4.999999977,4.999999977,4.999999968,0,0,4.999999996,4.999999996,4.999999996,4.999999977,4.999999977,4.999999999,4.999999999,4.999999988,4.999999988,0,1.50000011,4.999999996,4.999999996
0,0,0,1.99E-09,0,0,0,0,0,0,0,3.79E-10,3.01E-07,5.35E-08,0,3.03E-07,0,6.96E-07,0,0,0,6.02E-09,0.356699997,4.30E-08,1.02E-07,8.39E-08,0,4.361834075,9.999999995,9.999999997,4.84E-08,9.999999998,9.999999911,9.999999746,9.99999978,1.324601825,0,0,9.999999995,9.999999995,9.999999995,9.999999911,9.999999911,9.999999998,9.999999998,9.999999837,9.999999837,0,1.499999925,9.999999997,9.999999997
0,0,0,1.96E-09,0,0,0,0,0,0,0,3.77E-10,3.00E-07,5.30E-08,0,3.03E-07,0,6.96E-07,0,0,0,5.82E-09,0.356699996,4.25E-08,1.20E-07,1.07E-07,0,4.244114121,4.999999996,4.999999996,5.14E-08,4.999999999,4.999999974,4.999999974,4.999999974,4.999999963,0,0,4.999999996,4.999999996,4.999999996,4.999999974,4.999999974,4.999999999,4.999999999,4.999999987,4.999999987,0,1.500000049,4.999999996,4.999999996
0,0,0,1.94E-09,0,0,0,0,0,0,0,3.76E-10,3.00E-07,5.30E-08,0,3.03E-07,0,6.96E-07,0,0,0,4.75E-09,0.356699996,4.24E-08,1.28E-07,1.22E-07,0,4.083023657,9.999999994,9.999999996,5.60E-08,9.999999999,9.999999966,9.999999913,9.999999936,5.069219842,0,0,9.999999996,9.999999996,9.999999996,9.999999967,9.999999967,9.999999999,9.999999999,9.999999945,9.999999945,0,1.500000002,9.999999996,9.999999996
0,0,0,1.96E-09,0,0,0,0,0,0,0,3.77E-10,3.00E-07,5.30E-08,0,3.03E-07,0,6.96E-07,0,0,0,4.27E-09,0.356699996,4.25E-08,1.24E-07,1.12E-07,0,3.90954162,4.999999996,4.999999996,6.02E-08,4.999999999,4.999999975,4.999999975,4.999999975,4.999999965,0,0,4.999999996,4.999999996,4.999999996,4.999999975,4.999999975,4.999999999,4.999999999,4.999999988,4.999999988,0,1.500000067,4.999999996,4.999999996
0,0,0,2.00E-09,0,0,0,0,0,0,0,3.79E-10,3.01E-07,5.37E-08,0,3.04E-07,0,6.96E-07,0,0,0,5.52E-09,0.356699997,4.03E-08,1.27E-07,1.12E-07,0,3.742255371,9.999999995,9.999999997,5.95E-08,9.999999998,5.202347029,8.333546044,7.157689408,1.77E-07,0,0,9.999999995,9.999999995,9.999999995,9.531777563,9.820553305,9.999999998,9.999999998,9.13934571,9.13934571,0,1.499996157,9.999999997,9.999999997
0,0,0,2.02E-09,0,0,0,0,0,0,0,3.79E-10,3.00E-07,5.33E-08,0,3.03E-07,0,6.96E-07,0,0,0,7.07E-09,0.356699996,3.60E-08,1.28E-07,1.04E-07,0,3.729863796,4.999999996,4.999999996,6.22E-08,4.999999999,4.999999983,4.999999983,4.999999983,4.999999979,0,0,4.999999996,4.999999996,4.999999996,4.999999983,4.999999983,4.999999999,4.999999999,4.999999992,4.999999992,0,1.529999844,4.999999996,4.999999996
0,0,0,1.91E-09,0,0,0,0,0,0,0,3.75E-10,3.00E-07,5.30E-08,0,3.03E-07,0,6.96E-07,0,0,0,1.16E-08,0.356699996,3.61E-08,1.26E-07,8.87E-08,0,3.63692699,9.999999994,9.999999996,6.94E-08,9.999999998,4.113354611,7.93840647,6.218698381,1.77E-07,0,0,9.999999995,9.999999995,9.999999995,9.456175593,9.813187076,9.999999998,9.999999998,8.892390757,8.892390757,0,1.499996154,9.999999996,9.999999996
0,0,0,1.89E-09,0,0,0,0,0,0,0,3.75E-10,3.00E-07,5.27E-08,0,3.03E-07,0,6.95E-07,0,0,0,1.52E-08,0.356699996,3.87E-08,1.20E-07,8.92E-08,0,3.686493286,4.999999996,4.999999996,8.08E-08,4.999999998,4.99999992,4.99999992,4.99999992,4.999999217,0,0,4.999999995,4.999999995,4.999999995,4.99999992,4.99999992,4.999999998,4.999999998,4.99999996,4.99999996,0,1.499999931,4.999999996,4.999999996
0,0,0,1.89E-09,0,0,0,0,0,0,0,3.75E-10,3.00E-07,5.29E-08,0,3.03E-07,0,6.95E-07,0,0,0,1.72E-08,0.356699996,4.18E-08,1.15E-07,7.92E-08,0,3.612143841,9.999999994,9.999999996,8.96E-08,9.999999998,2.203853423,6.402279506,3.36595387,1.77E-07,0,0,9.999999995,9.999999995,9.999999995,9.216836016,9.792687467,9.999999998,9.999999998,7.671496508,7.671496508,0,1.499996154,9.999999996,9.999999996
0,0,0,1.89E-09,0,0,0,0,0,0,0,3.75E-10,3.00E-07,5.27E-08,0,3.03E-07,0,6.95E-07,0,0,0,1.52E-08,0.356699996,4.21E-08,1.11E-07,8.17E-08,0,3.42627023,4.999999996,4.999999996,1.04E-07,4.999999998,4.999999922,4.999999922,4.999999922,4.999999393,0,0,4.999999995,4.999999995,4.999999995,4.999999922,4.999999922,4.999999998,4.999999998,4.999999961,4.999999961,0,1.499999934,4.999999996,4.999999996
0,0,0,1.92E-09,0,0,0,0,0,0,0,3.76E-10,3.00E-07,5.31E-08,0,3.03E-07,0,6.96E-07,0,0,0,1.17E-08,0.356699996,4.25E-08,1.08E-07,9.38E-08,0,3.215613471,9.999999994,9.999999996,1.18E-07,9.999999998,3.118000491,7.080399961,4.645622248,1.77E-07,0,0,9.999999995,9.999999995,9.999999995,9.344970508,9.80905992,9.999999998,9.999999998,8.163275337,8.163275337,0,1.499996155,9.999999996,9.999999996
0,0,0,1.94E-09,0,0,0,0,0,0,0,3.76E-10,3.00E-07,5.29E-08,0,3.03E-07,0,6.96E-07,0,0,0.115020291,9.18E-09,0.356699996,4.24E-08,1.03E-07,9.01E-08,0,3.097893516,4.999999996,4.999999996,1.26E-07,4.999999999,4.999999968,4.999999968,4.999999968,4.999999951,0,0,4.999999996,4.999999996,4.999999996,4.999999968,4.999999968,4.999999999,4.999999999,4.999999984,4.999999984,0,1.500000009,4.999999996,4.999999996
0,0,0,1.91E-09,0,0,0,0,0,0,0,3.75E-10,3.00E-07,5.29E-08,0,3.03E-07,0,6.96E-07,0,0,3.166441134,9.16E-09,0.356699996,4.23E-08,1.00E-07,8.39E-08,3.26E-07,2.949194627,9.999999994,9.999999996,1.25E-07,9.999999998,9.999999911,9.999999743,9.999999776,3.324600011,0,0,9.999999995,9.999999995,9.999999995,9.999999911,9.999999911,9.999999998,9.999999998,9.999999825,9.999999825,0,1.499999922,9.999999996,9.999999996
6.52E-09,3.08E-09,2.78E-09,2.04E-09,0,0,0,0,0,0,0,3.80E-10,3.00E-07,5.34E-08,0,3.03E-07,0,6.96E-07,0,2.1,4.999999996,1.07E-08,0.356699996,4.29E-08,9.84E-08,7.16E-08,1.99E-06,2.71375472,4.999999996,4.999999996,1.23E-07,4.999999999,4.999999985,4.999999985,4.999999985,4.999999981,0,0,4.999999996,4.999999996,4.999999996,4.999999985,4.999999985,4.999999999,4.999999999,4.999999992,4.999999992,0,1.52999989,4.999999996,4.999999996
1.48E-08,4.97E-09,8.54E-09,2.10E-09,0,0,0,0,0,0,0,3.83E-10,3.01E-07,5.42E-08,0,3.04E-07,0,6.97E-07,0,9.999999997,5.967523684,9.35E-09,0.356699997,4.03E-08,8.84E-08,6.18E-08,2.85E-06,2.391573795,9.999999996,9.999999997,1.24E-07,9.999999998,4.525123851,7.112430778,5.504100635,1.77E-07,0,0,9.999999995,9.999999995,9.999999995,9.415810714,9.827647374,9.999999998,9.999999998,8.019745776,8.019745776,0,1.49999616,9.999999997,9.999999997
2.10E-08,5.76E-09,1.37E-08,2.20E-09,0,0,0,0,0,0,0,3.87E-10,3.02E-07,5.44E-08,0,3.04E-07,0,6.97E-07,0,4.999999997,4.999999997,7.71E-09,0.356699997,3.53E-08,7.12E-08,4.88E-08,3.25E-06,1.784386664,4.999999997,4.999999997,1.24E-07,4.999999998,4.999999911,4.999999911,4.999999911,2.210528468,0,0,4.999999995,4.999999995,4.999999995,4.999999911,4.999999911,4.999999998,4.999999998,4.999999955,4.999999955,0,1.499999929,4.999999997,4.999999997
2.36E-08,5.97E-09,1.73E-08,2.24E-09,0,0,0,0,0,0,0,3.88E-10,3.02E-07,5.46E-08,0,3.05E-07,0,6.97E-07,0,9.999999998,6.718538571,9.71E-09,0.356699998,3.55E-08,5.93E-08,4.14E-08,3.38E-06,1.524163609,9.999999997,9.999999998,1.24E-07,9.999999998,0.843099912,1.013903727,0.875733784,1.78E-07,0,0,9.999999995,9.999999995,9.999999995,4.920818927,9.744583498,9.999999998,9.999999998,0.538232409,0.538232409,0,1.499996162,9.999999998,9.999999998
2.09E-08,5.11E-09,1.77E-08,2.05E-09,0,0,0,0,0,0,0,3.81E-10,3.01E-07,5.39E-08,0,3.04E-07,0,6.97E-07,0,4.999999997,4.999999997,1.82E-08,0.356699997,3.86E-08,4.68E-08,3.52E-08,3.44E-06,1.276332126,4.999999997,4.999999997,1.23E-07,4.999999998,1.587568226,2.032561223,1.65518982,1.77E-07,0,0,4.999999995,4.999999995,4.999999995,4.359352254,4.842116731,4.999999998,4.999999998,1.3896389,1.3896389,0,1.499996159,4.999999997,4.999999997
1.71E-08,4.28E-09,1.63E-08,1.85E-09,0,0,0,0,0,0,0,3.73E-10,2.99E-07,5.24E-08,0,3.02E-07,0,6.95E-07,0,9.999999995,6.677943168,2.47E-08,0.356699995,3.89E-08,3.76E-08,2.81E-08,3.44E-06,1.096654299,9.999999993,9.999999995,1.23E-07,9.999999998,0.11235115,0.114258444,0.112623948,1.76E-07,0,0,9.999999995,9.999999995,9.999999995,0.128966776,0.199082611,9.999999998,9.999999998,0.057333692,0.057333692,0,1.49999615,9.999999995,9.999999995
1.92E-08,5.11E-09,1.74E-08,2.07E-09,0,0,0,0,0,0,0,3.81E-10,3.01E-07,5.40E-08,0,3.04E-07,0,6.97E-07,0,4.999999997,4.999999997,3.03E-08,0.356699997,4.07E-08,3.31E-08,2.71E-08,3.41E-06,0.991325922,4.999999997,4.999999997,1.28E-07,4.999999998,2.684060551,3.240372631,2.783195405,1.77E-07,0,0,4.999999995,4.999999995,4.999999995,4.561486849,4.869011347,4.999999998,4.999999998,3.269287952,3.269287952,0,1.49999616,4.999999997,4.999999997
1.84E-08,5.21E-09,1.59E-08,2.11E-09,0,0,0,0,0,0,0,3.83E-10,3.01E-07,5.42E-08,0,3.04E-07,0,6.97E-07,0,9.999999997,5.771312586,3.05E-08,0.356699997,4.23E-08,2.80E-08,3.05E-08,3.18E-06,0.923172265,9.999999996,9.999999997,1.30E-07,9.999999998,2.232118118,3.121941786,2.3827549,1.77E-07,0,0,9.999999995,9.999999995,9.999999995,9.182466702,9.852695293,9.999999998,9.999999998,1.876313877,1.876313877,0,1.49999616,9.999999997,9.999999997
1.28E-08,4.01E-09,1.12E-08,1.80E-09,0,0,0,0,0,0,0,3.70E-10,2.99E-07,5.19E-08,0,3.02E-07,0,6.94E-07,0,4.999999995,4.025710417,2.10E-08,0.356699995,4.12E-08,2.43E-08,3.94E-08,2.68E-06,0.923172261,4.999999995,4.999999995,1.28E-07,4.999999998,9.73E-08,9.73E-08,9.73E-08,6.17E-08,0,0,4.999999995,4.999999994,4.999999994,9.73E-08,9.73E-08,4.999999998,4.999999998,4.87E-08,4.87E-08,0,1.470000062,4.999999995,4.999999995
1.22E-08,4.54E-09,8.78E-09,2.04E-09,0,0,0,0,0,0,0,3.80E-10,3.01E-07,5.39E-08,0,3.04E-07,0,6.97E-07,0,9.999999997,1.29905277,2.01E-08,0.356699997,4.34E-08,3.74E-08,6.22E-08,6.53E-07,1.102850088,9.999999996,9.999999997,1.30E-07,9.999999998,6.379488355,7.431171889,6.782250564,1.77E-07,0,0,9.999999995,9.999999995,9.999999995,9.565907112,9.878548061,9.999999998,9.999999998,8.168619252,8.168619252,0,1.499996159,9.999999997,9.999999997
6.10E-09,3.00E-09,3.82E-09,2.06E-09,0,0,0,0,0,0,0,3.80E-10,3.00E-07,5.34E-08,0,3.03E-07,0,6.96E-07,0,4.999999996,0,2.24E-08,0.356699996,4.30E-08,5.62E-08,6.75E-08,9.65E-09,1.263940551,4.999999996,4.999999996,1.29E-07,4.999999999,4.999999986,4.999999986,4.999999986,4.999999983,0,0,4.999999996,4.999999996,4.999999996,4.999999986,4.999999986,4.999999999,4.999999999,4.999999993,4.999999993,0,1.529999913,4.999999996,4.999999996
0,0,0,2.10E-09,0,0,0,0,0,0,0,3.82E-10,3.01E-07,5.36E-08,0,3.04E-07,0,6.96E-07,0,0,0,2.33E-08,0.356699997,4.32E-08,7.16E-08,5.50E-08,0,1.220570042,9.999999995,9.999999997,1.28E-07,9.999999999,9.999999988,9.999999977,9.999999983,5.069219929,0,0,9.999999997,9.999999996,9.999999996,9.999999988,9.999999988,9.999999999,9.999999999,9.999999977,9.999999977,0,1.529999932,9.999999997,9.999999997
0,0,0,1.99E-09,0,0,0,0,0,0,0,3.78E-10,3.00E-07,5.32E-08,0,3.03E-07,0,6.96E-07,0,0,0,2.55E-08,0.356699996,4.27E-08,7.61E-08,5.45E-08,0,1.158612171,4.999999996,4.999999996,1.27E-07,4.999999999,4.99999998,4.99999998,4.99999998,4.999999974,0,0,4.999999996,4.999999996,4.999999996,4.99999998,4.99999998,4.999999999,4.999999999,4.99999999,4.99999999,0,1.500003606,4.999999996,4.999999996
0,0,0,1.88E-09,0,0,0,0,0,0,0,3.74E-10,3.00E-07,5.26E-08,0,3.02E-07,0,6.95E-07,0,0,0,2.49E-08,0.356699995,4.20E-08,7.84E-08,6.13E-08,0,1.102850087,9.999999993,9.999999995,1.26E-07,9.999999998,9.999999886,9.999999668,9.999999702,5.069141598,0,0,9.999999995,9.999999995,9.999999995,9.999999886,9.999999886,9.999999998,9.999999998,9.9999998,9.9999998,0,1.499999896,9.999999995,9.999999995
0,0,0,1.85E-09,0,0,0,0,0,0,0,3.72E-10,2.99E-07,5.23E-08,0,3.02E-07,0,6.95E-07,0,0,0,2.26E-08,0.356699995,4.17E-08,7.98E-08,6.48E-08,0,1.15861217,4.999999995,4.999999995,1.26E-07,4.999999998,2.34E-06,2.34E-06,2.34E-06,2.26E-06,0,0,4.999999995,4.999999995,4.999999995,2.34E-06,2.35E-06,4.999999998,4.999999998,1.17E-06,1.17E-06,0,1.470001954,4.999999995,4.999999995
0,0,0,1.86E-09,0,0,0,0,0,0,0,3.72E-10,2.99E-07,5.25E-08,0,3.02E-07,0,6.95E-07,0,0,0,2.34E-08,0.356699995,4.09E-08,8.40E-08,5.94E-08,0,1.226765828,9.999999993,9.999999995,1.27E-07,9.999999998,9.608360982,9.622858229,9.61147907,0.050174095,0,0,9.999999995,9.999999995,9.999999995,9.892986692,9.938889014,9.999999998,9.999999998,9.799923053,9.799923053,0,1.499996154,9.999999995,9.999999995
0,0,0,1.85E-09,0,0,0,0,0,0,0,3.72E-10,2.99E-07,5.24E-08,0,3.02E-07,0,6.95E-07,0,0,0,2.66E-08,0.356699995,3.35E-08,8.49E-08,5.27E-08,0,1.201982679,4.999999995,4.999999995,1.26E-07,4.999999998,2.34E-05,2.34E-05,2.34E-05,2.30E-05,0,0,4.999999995,4.999999995,4.999999995,2.35E-05,2.38E-05,4.999999998,4.999999998,1.17E-05,1.17E-05,0,1.499994192,4.999999995,4.999999995
0,0,0,1.90E-09,0,0,0,0,0,0,0,3.74E-10,3.00E-07,5.29E-08,0,3.03E-07,0,6.96E-07,0,0,0,2.38E-08,0.356699996,3.12E-08,8.79E-08,2.99E-08,0,1.177199532,9.999999994,9.999999996,1.27E-07,9.999999998,5.622980647,6.676133813,6.0606609,0.043695955,0,0,9.999999995,9.999999995,9.999999995,9.575578156,9.893082405,9.999999998,9.999999998,6.22623591,6.22623591,0,1.499996155,9.999999996,9.999999996
0,0,0,1.91E-09,0,0,0,0,0,0,0,3.74E-10,3.00E-07,5.28E-08,0,3.03E-07,0,6.95E-07,0,0,0,1.53E-08,0.356699996,3.02E-08,8.57E-08,1.73E-08,0,1.183395319,4.999999996,4.999999996,1.28E-07,4.999999998,4.999999945,4.999999945,4.999999945,4.999999945,0,0,4.999999996,4.999999995,4.999999995,4.999999945,4.999999945,4.999999998,4.999999998,4.999999973,4.999999973,0,1.499999961,4.999999996,4.999999996
0,0,0,1.93E-09,0,0,0,0,0,0,0,3.75E-10,3.00E-07,5.32E-08,0,3.03E-07,0,6.96E-07,0,0,0,8.12E-09,0.356699996,2.91E-08,8.21E-08,1.43E-08,0,1.164807958,9.999999994,9.999999996,1.28E-07,9.999999998,4.71651311,5.735767228,5.109215267,0.044293375,0,0,9.999999995,9.999999995,9.999999995,9.527450612,9.891459415,9.999999998,9.999999998,3.649952614,3.649952614,0,1.499996156,9.999999996,9.999999996
0,0,0,1.89E-09,0,0,0,0,0,0,0,3.73E-10,3.00E-07,5.27E-08,0,3.02E-07,0,6.95E-07,0,0,0,3.24E-09,0.356699995,2.67E-08,7.87E-08,1.21E-08,0,1.189591106,4.999999995,4.999999995,1.27E-07,4.999999998,4.99999991,4.99999991,4.99999991,4.99999991,0,0,4.999999995,4.999999995,4.999999995,4.99999991,4.99999991,4.999999998,4.999999998,4.999999955,4.999999955,0,1.499999921,4.999999995,4.999999995
0,0,0,1.87E-09,0,0,0,0,0,0,0,3.72E-10,3.00E-07,5.27E-08,0,3.02E-07,0,6.95E-07,0,0,0,1.32E-09,0.356699995,2.57E-08,7.64E-08,1.20E-08,0,1.208178467,9.999999993,9.999999995,1.27E-07,9.999999998,5.75346619,6.446591044,6.031235941,0.04642472,0,0,9.999999995,9.999999995,9.999999995,9.578381063,9.896469049,9.999999998,9.999999998,3.786017154,3.786017154,0,1.499996154,9.999999995,9.999999995
0,0,0,1.85E-09,0,0,0,0,0,0,0,3.71E-10,2.99E-07,5.24E-08,0,3.02E-07,0,6.95E-07,0,0,0.10148849,1.64E-09,0.356699995,2.40E-08,7.71E-08,1.00E-08,0,1.26394055,4.999999995,4.999999995,1.26E-07,4.999999998,4.517387185,4.555565351,4.533305688,4.999998379,0,0,4.999999995,4.999999995,4.999999995,4.801815197,4.918675901,4.999999998,4.999999998,4.618770635,4.618770635,0,1.499996153,4.999999995,4.999999995
0,0,0,1.91E-09,0,0,0,0,0,0,0,3.74E-10,3.01E-07,5.38E-08,0,3.04E-07,0,6.97E-07,0,0,3.078484437,4.42E-09,0.356699997,2.43E-08,8.01E-08,1.03E-08,3.74E-07,1.319702635,9.999999996,9.999999997,1.26E-07,9.999999997,9.778220064,9.785263729,9.791189158,2.71E-08,0,0,9.999999992,9.999999992,9.999999992,9.999999908,9.99999991,9.999999997,9.999999997,9.999963934,9.999963934,0,1.470000015,9.999999997,9.999999997
2.78E-09,1.84E-09,2.06E-09,1.42E-09,0,0,0,0,0,0,0,3.49E-10,1.70E-07,2.91E-08,0,1.72E-07,0,4.40E-07,0,2.1,4.966169871,3.05E-09,0.356699369,1.21E-08,4.34E-08,4.76E-09,1.50E-06,1.381659876,4.999999369,4.999999369,6.48E-08,1.77E-06,2.37E-07,2.37E-07,2.37E-07,7.37E-09,0,0,4.999994109,1.16E-06,1.16E-06,2.37E-07,2.53E-07,1.77E-06,1.77E-06,1.18E-07,1.18E-07,0,1.469998748,4.999999369,4.999999369
4.02E-09,2.40E-09,3.68E-09,1.42E-09,0,0,0,0,0,0,0,3.49E-10,1.68E-07,2.90E-08,0,1.70E-07,0,4.32E-07,0,9.999999293,5.906629879,8.98E-10,0.356699294,1.09E-08,4.20E-08,3.48E-09,2.26E-06,1.245352485,9.999998579,9.999999293,6.03E-08,1.17E-06,2.30E-07,2.30E-07,2.30E-07,7.36E-09,0,0,0.068408083,1.02E-06,1.02E-06,2.30E-07,2.45E-07,1.17E-06,1.17E-06,1.15E-07,1.15E-07,0,1.469998596,9.999999293,9.999999293
4.37E-09,2.50E-09,4.39E-09,1.43E-09,0,0,0,0,0,0,0,3.48E-10,2.22E-07,3.15E-08,0,2.25E-07,0,5.93E-07,0,4.99999987,4.99999987,0,0.35669987,1.02E-08,4.07E-08,3.97E-09,3.12E-06,0.923172136,4.99999987,4.99999987,6.51E-08,4.999999942,3.61E-06,3.61E-06,3.61E-06,7.66E-09,0,0,4.999999841,4.999999783,4.999999783,3.63E-06,1.44E-05,4.999999942,4.999999942,1.81E-06,1.81E-06,0,1.46999975,4.99999987,4.99999987
4.57E-09,2.56E-09,4.80E-09,1.44E-09,0,0,0,0,0,0,0,3.49E-10,2.67E-07,3.70E-08,0,2.70E-07,0,6.59E-07,0,9.999999957,6.58998643,0,0.356699957,1.01E-08,4.33E-08,5.37E-09,3.42E-06,0.861214352,9.999999918,9.999999957,7.54E-08,9.999999956,0.151666331,0.146540973,0.148219959,7.82E-09,0,0,9.999999879,9.999999806,9.999999806,8.888622005,9.999997521,9.999999956,9.999999956,0.084774722,0.084774722,0,1.469999924,9.999999957,9.999999957
4.57E-09,2.56E-09,4.89E-09,1.44E-09,0,0,0,0,0,0,0,3.50E-10,2.67E-07,3.69E-08,0,2.70E-07,0,6.59E-07,0,4.999999957,4.999999957,0,0.356699957,9.81E-09,4.24E-08,7.55E-09,3.45E-06,0.82403963,4.999999957,4.999999957,7.13E-08,4.999999964,1.149925715,0.939676538,1.008774631,7.82E-09,0,0,4.999999879,4.999999806,4.999999806,4.919460943,4.99999753,4.999999964,4.999999964,1.651025858,1.651025858,0,1.469999923,4.999999957,4.999999957
4.46E-09,2.52E-09,4.79E-09,1.43E-09,0,0,0,0,0,0,0,3.49E-10,2.42E-07,3.31E-08,0,2.45E-07,0,6.26E-07,0,9.999999917,6.535859191,0,0.356699917,1.04E-08,3.94E-08,8.92E-09,3.34E-06,0.805452229,9.999999823,9.999999917,5.96E-08,9.999999964,0.130365141,0.126570007,0.127829204,7.72E-09,0,0,9.999999879,9.999999806,9.999999806,1.830310251,9.999997516,9.999999964,9.999999964,0.069752833,0.069752833,0,1.469999843,9.999999917,9.999999917
4.44E-09,2.51E-09,4.77E-09,1.43E-09,0,0,0,0,0,0,0,3.49E-10,2.39E-07,3.28E-08,0,2.41E-07,0,6.21E-07,0,4.99999991,4.99999991,2.11E-10,0.35669991,1.22E-08,4.01E-08,8.59E-09,3.24E-06,0.749690138,4.99999991,4.99999991,5.33E-08,4.999999964,0.131826009,0.128113214,0.129318696,7.71E-09,0,0,4.999999879,4.999999846,4.999999846,1.835895279,4.99999751,4.999999964,4.999999964,0.070425959,0.070425959,0,1.469999829,4.99999991,4.99999991
