Resource,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar,Total
t194,0.0,0.05705035118580488,1.4492648567392363,0.6950407409645877,2.201355948889629
t195,0.0,0.05705152162849987,1.4492934998438738,0.6950559505560426,2.2014009720284164
t196,0.0,0.057707607147836786,1.45015327267635,0.6958966660043272,2.203757545828514
t197,0.0,0.057751694406768514,1.4502031846072596,0.6959461315854295,2.2039010105994574
t198,0.0,0.05775217423291181,1.450204521880154,0.6959472606543252,2.203903956767391
t199,0.0,0.05775220387695857,1.4502047181216846,0.6959473734921819,2.2039042954908252
t200,0.0,0.05775209720127641,1.4502036186855036,0.6959467082997424,2.2039024241865226
t201,0.0,8.607011658811592e-6,8.547312038062052e-6,8.549600244041205e-6,2.5703923940914853e-5
t202,0.0,8.22454267685651e-6,8.173200124929274e-6,8.17516230933563e-6,2.4572905111121416e-5
t203,0.0,8.083786501320879e-6,8.03389152148054e-6,8.0356734478531e-6,2.415335147065452e-5
t204,0.0,7.988619038171345e-6,7.939138396575343e-6,7.94079163031034e-6,2.386854906505703e-5
t205,0.0,7.91584419767191e-6,7.866906797144544e-6,7.868703497847872e-6,2.3651454492664323e-5
t206,0.0,7.869673580016373e-6,7.821830472214555e-6,7.823566856547585e-6,2.351507090877851e-5
t207,0.0,7.983251171366821e-6,7.93469240027011e-6,7.936704145848263e-6,2.3854647717485196e-5
t208,0.0,8.18307387502799e-6,8.13086811383377e-6,8.133388249370819e-6,2.444733023823258e-5
t209,0.0,0.057758655990755074,1.4502093616814682,0.695952520121571,2.2039205377937945
t210,0.0,0.05775945135878149,1.4502120665923182,0.6959545788127869,2.2039260967638867
t211,0.0,0.057759452510986665,1.4502119790625034,0.695954527032186,2.203925958605676
t212,0.0,0.05775945808217744,1.4502119431597462,0.6959545063803251,2.203925907622249
t213,0.0,0.05775946410563509,1.4502119106861946,0.6959544868178191,2.203925861609649
t214,0.0,0.05775947055125892,1.4502118818398821,0.6959544682633676,2.2039258206545087
t215,0.0,0.057759416408087294,1.4502115429132303,0.6959542253353719,2.2039251846566894
t216,0.0,0.057174387953274605,1.4495107067868276,0.6952582977700668,2.2019433925101692
t217,0.0,0.05751227053986346,1.4499535007669593,0.6956966333711126,2.2031624046779354
t218,0.0,0.05715511737088577,1.4494151132111066,0.6951746455047528,2.201744876086745
t219,0.0,0.05761302255883912,1.4500601866751281,0.6958032570952805,2.203476466329248
t220,0.0,0.057710693115491665,1.4501573111052213,0.6959005325307801,2.203768536751493
t221,0.0,0.057759456154535,1.4502112069970223,0.6959540067556095,2.203924669907167
t222,0.0,0.05775956132471602,1.4502116087299592,0.6959543146878708,2.203925484742546
t223,0.0,0.057759610382931606,1.4502119222405832,0.6959545079542293,2.203926040577744
t224,0.0,0.05775959706066345,1.450211553402733,0.6959542882010705,2.203925438664467
t225,0.0,8.522675299425177e-6,8.472195141592876e-6,8.472511682138052e-6,2.5467382123156104e-5
t226,0.0,8.105643385456314e-6,8.053344406629727e-6,8.056149110596612e-6,2.421513690268265e-5
t227,0.0,8.00721043724581e-6,7.955315506841198e-6,7.958199198221256e-6,2.3920725142308265e-5
t228,0.0,7.962165538671003e-6,7.908996592208024e-6,7.91185384162523e-6,2.3783015972504256e-5
t229,0.0,7.854054762890021e-6,7.802966338876923e-6,7.805920378992364e-6,2.3462941480759307e-5
t230,0.0,7.79172115555939e-6,7.738792704297224e-6,7.7417584227171e-6,2.3272272282573716e-5
t231,0.0,8.007433977826517e-6,7.951381206515976e-6,7.95448847624691e-6,2.3913303660589403e-5
t232,0.0,8.168964853632204e-6,8.112336105417925e-6,8.114796872268706e-6,2.4396097831318836e-5
t233,0.0,0.057766428917677644,1.4502212870676965,0.6959636649693687,2.203951380954743
t234,0.0,0.05776649909101143,1.4502216786738058,0.6959639225755047,2.203952100340322
t235,0.0,0.057766499116864635,1.450221586649712,0.6959638620473682,2.2039519478139447
t236,0.0,0.057766507325417674,1.4502215442027344,0.6959638362218897,2.203951887750042
t237,0.0,0.05776651775061364,1.450221517972191,0.6959638198973168,2.2039518556201214
t238,0.0,0.057766527582007794,1.4502214928808816,0.6959638023488879,2.2039518228117774
t239,0.0,0.05776651185541959,1.4502213049049058,0.695963674107549,2.2039514908678743
t240,0.0,0.05768593838044759,1.4501333122878801,0.6958762309017922,2.20369548157012
t241,0.0,0.0572122042285837,1.4495302160932981,0.6952825421723369,2.2020249624942188
t242,0.0,0.05720985381753719,1.4495002434554876,0.6952609635482049,2.2019710608212297
t243,0.0,0.05720999030680536,1.4495010993084678,0.6952613357550567,2.2019724253703297
t244,0.0,0.057595379067128395,1.4500318836740775,0.6957751766185557,2.2034024393597615
t245,0.0,0.05776602299167622,1.4502194379477165,0.6959621436515192,2.203947604590912
t246,0.0,0.05776658857315675,1.4502209266302197,0.6959634317799791,2.2039509469833556
t247,0.0,0.057766627012707274,1.4502211209038862,0.6959635440204048,2.203951291936998
t248,0.0,0.05776597467037928,1.4502182288080716,0.695961399496439,2.20394560297489
t249,0.0,8.794951224288846e-6,8.721200227058603e-6,8.724723519425243e-6,2.624087497077269e-5
t250,0.0,8.09957892709712e-6,8.036854709346207e-6,8.039893808615175e-6,2.41763274450585e-5
t251,0.0,7.96909294085464e-6,7.908457023258284e-6,7.91181260329569e-6,2.3789362567408614e-5
t252,0.0,7.863598656803464e-6,7.804315896394589e-6,7.807641311766904e-6,2.3475555864964956e-5
t253,0.0,7.757843705498114e-6,7.702122074941417e-6,7.705038487812035e-6,2.3165004268251564e-5
t254,0.0,7.754432996724232e-6,7.698487330886111e-6,7.701700236824914e-6,2.315462056443526e-5
t255,0.0,7.872345066131598e-6,7.815370439567527e-6,7.818472293216843e-6,2.3506187798915967e-5
t256,0.0,8.174339028374644e-6,8.111641924480149e-6,8.114974208744719e-6,2.440095516159951e-5
t257,0.0,0.05770784343166832,1.4501521585919255,0.695896081197725,2.2037560832213186
t258,0.0,0.057769759644955024,1.4502249050063067,0.6959672016371865,2.2039618662884486
t259,0.0,0.0577697721737237,1.4502248377192788,0.6959671636379865,2.203961773530989
t260,0.0,0.057769789214365146,1.4502248128776474,0.6959671516719539,2.2039617537639664
t261,0.0,0.057769806815548885,1.4502247935414276,0.6959671418064051,2.203961742163382
t262,0.0,0.05776982248814003,1.4502247613883847,0.6959671223603745,2.2039617062368992
t263,0.0,0.05776981376138204,1.4502245894342585,0.6959670050742686,2.203961408269909
t264,0.0,0.05772106347644883,1.4501724477003703,0.6959151506577533,2.2038086618345725
t265,0.0,0.05724169499796004,1.44955906438546,0.6953119693941583,2.2021127287775784
t266,0.0,0.05724079221041564,1.449540637830359,0.695299691893308,2.2020811219340826
t267,0.0,0.057241076631102776,1.4495416495518634,0.6953003513076407,2.202083077490607
t268,0.0,0.05730951672459303,1.4497059448918101,0.69545176012965,2.202467221746053
t269,0.0,0.05776938096464123,1.4502229745388804,0.6959656604904907,2.2039580159940124
t270,0.0,0.057769980711046026,1.4502244308285859,0.695966935462559,2.203961347002191
t271,0.0,0.05777004394777848,1.4502247569215512,0.6959671385453273,2.203961939414657
t272,0.0,0.05777003566367097,1.4502243849072365,0.695966918203377,2.2039613387742847
t273,0.0,8.746653856013057e-6,8.679070066197528e-6,8.681232095990702e-6,2.6106956018201287e-5
t274,0.0,8.189020268165703e-6,8.120982979728532e-6,8.125109009073552e-6,2.4435112256967786e-5
t275,0.0,8.109958027859482e-6,8.043445495469864e-6,8.047836002453512e-6,2.420123952578286e-5
t276,0.0,7.993863933334006e-6,7.930736223109197e-6,7.934865910919418e-6,2.3859466067362624e-5
t277,0.0,7.89125339667474e-6,7.829287048380722e-6,7.83348178012233e-6,2.3554022225177792e-5
t278,0.0,7.922094244859724e-6,7.85875652606194e-6,7.863037622460649e-6,2.3643888393382314e-5
t279,0.0,7.990898931130704e-6,7.925564691665347e-6,7.929967953815237e-6,2.384643157661129e-5
t280,0.0,8.210299682994032e-6,8.141701646638414e-6,8.146309004553505e-6,2.449831033418595e-5
t281,0.0,0.03355533977704566,1.3680066490513083,0.6111768138745052,2.012738802702859
t282,0.0,0.03376434835233007,1.373110624653609,0.6155152657917043,2.022390238797643
t283,0.0,0.033781690430954636,1.3726749917858991,0.6151684872037472,2.021625169420601
t284,0.0,0.03380511244093337,1.3726001467466098,0.615122146930484,2.021527406118027
t285,0.0,0.03383120079346785,1.3726774103496986,0.615198264003124,2.0217068751462905
t286,0.0,0.03384452198005682,1.3722373553748992,0.6148364231236714,2.0209183004786273
t287,0.0,0.033844999273849166,1.3713624441517493,0.6141025185353246,2.019309961960923
t288,0.0,0.033786268044438024,1.3690810161697673,0.6120487120275782,2.0149159962417835
t289,0.0,0.027444740091487514,0.16682388013703778,0.12039637221724703,0.3146649924457723
t290,0.0,0.03311744856981365,1.3509301605178972,0.5953894767641441,1.9794370858518548
t291,0.0,0.032567836333358025,1.3314185663415554,0.5783778706883002,1.9423642733632138
t292,0.0,0.0310574513986175,1.2314936066479472,0.5039290315602091,1.7664800896067736
t293,0.0,0.03361541556530723,1.360034093871274,0.604111817452717,1.9977613268892984
t294,0.0,0.03388432891967015,1.3658172206195685,0.6096291301045065,2.009330679643745
t295,0.0,0.03390939901927276,1.365763281485747,0.6096246281075113,2.009297308612531
t296,0.0,9.042304382860916e-6,9.051901543768193e-6,9.046115096907197e-6,2.7140321023536307e-5
t297,0.0,8.402622606035772e-6,8.321480382083225e-6,8.32633448108877e-6,2.5050437469207766e-5
t298,0.0,7.72066559808677e-6,7.65199907500655e-6,7.655222392579899e-6,2.3027887065673217e-5
t299,0.0,7.61211903289912e-6,7.545884101176744e-6,7.5493738993160114e-6,2.2707377033391874e-5
t300,0.0,7.544619169835775e-6,7.480452094935591e-6,7.484008762314841e-6,2.2509080027086206e-5
t301,0.0,7.476375726655549e-6,7.41293438155151e-6,7.416476017796382e-6,2.230578612600344e-5
t302,0.0,7.495288695036138e-6,7.431163433561006e-6,7.434566865845109e-6,2.2361018994442254e-5
