Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate
t4879,4.465995078222683e-6,3.835444708362273e-6,0.0006861198406144153
t4880,3.8571529892256e-6,3.3656345830488583e-6,0.0002574680658295739
t4881,3.6552011938441015e-6,3.141383803084153e-6,0.0002100863778790303
t4882,3.5688745776297506e-6,3.05043685106151e-6,0.00019489398420325732
t4883,3.545557566675457e-6,3.032281983226739e-6,0.0001923412868807579
t4884,3.573327146579985e-6,3.0557296350683956e-6,0.00019924282686079582
t4885,3.6597379470660232e-6,3.115209832761374e-6,0.0002182237758498151
t4886,3.839847909737381e-6,3.220827343911329e-6,0.0002649278237665468
t4887,4.251055335730592e-6,3.3935038698893246e-6,0.0005007510341544137
t4888,6.9449703152926215e-6,3.6769825809777844e-6,2.750340389347743
t4889,0.06477193112654707,4.173850739655201e-6,2.750826127435656
t4890,0.06477265854730815,4.838426942160479e-6,2.7508776302271682
t4891,0.06477284240492404,5.751535977384268e-6,2.7508974610840147
t4892,0.06477289152053693,6.873966864589396e-6,2.7509063146711927
t4893,0.06477283549686728,7.4350400882065826e-6,2.750905058408629
t4894,0.0638692297396529,6.854533056429919e-6,2.7508316948023617
t4895,0.0628154464721563,6.4406541840333035e-6,2.7507964936651317
t4896,0.061573528075731,6.160094588908611e-6,2.7507781697895375
t4897,0.060081117417598404,5.954528077435958e-6,2.7507711004771997
t4898,0.058215120830488444,5.783690275100334e-6,2.7507676526333222
t4899,0.05599280111845455,5.615544352814389e-6,2.7507630515680157
t4900,0.05324327874408345,5.416913099100767e-6,2.75075314737638
t4901,0.0494669689954647,5.145403959517022e-6,2.750732220388083
t4902,0.04274702437986169,4.731091695340639e-6,2.750681428202512
t4903,7.487854239371068e-6,4.008104074091485e-6,0.004117336598008093
t4904,6.7800873397070155e-6,3.4636623829033277e-6,0.0003150103636213978
t4905,6.603075019243001e-6,3.2117241065589474e-6,0.00025853008181497106
t4906,6.5474824267306955e-6,3.1131713287377393e-6,0.0002486897792175666
t4907,6.563794012024646e-6,3.0940404536964966e-6,0.0002598400189152302
t4908,6.662160535750032e-6,3.1382086680254004e-6,0.00031503481225023366
t4909,6.927670218550507e-6,3.229700803114253e-6,0.0008129605347672417
t4910,9.132128101736113e-6,3.4191866933427215e-6,2.750700670950358
t4911,0.18646529422801147,3.766014312269332e-6,2.7508613053966653
t4912,0.18646688538965508,4.3771829892544625e-6,2.750898997697655
t4913,0.18646720847382195,5.586217061680922e-6,2.750915138722822
t4914,0.18646731083746243,7.239524804243225e-6,2.750921729961804
t4915,0.1864673307100843,8.659547512137454e-6,2.7509235062765884
t4916,0.18646724980323803,8.993205578063223e-6,2.7509176373603985
t4917,0.18646597486620906,8.072990099871468e-6,2.7508609722578767
t4918,0.18646223834884337,6.878692073587473e-6,2.7507328839071774
t4919,0.1864363676051522,6.285667897907508e-6,2.750690225523912
t4920,0.07279026051732299,5.991964692579536e-6,2.750673676314955
t4921,0.06866720097872266,5.831583139996252e-6,2.7506693404113864
t4922,0.06863511476862912,5.706508083347842e-6,2.7506686350018046
t4923,0.06860291200519904,5.5689716421632e-6,2.7506653837111896
t4924,0.06857039912287875,5.39159189666033e-6,2.7506553825679187
t4925,0.06853040011410705,5.13463594540209e-6,2.750632565323767
t4926,0.06846178838199064,4.731116149666758e-6,2.7505757168184912
t4927,6.411653135052193e-6,4.019858849450605e-6,0.002005704072947257
t4928,5.542845587893907e-6,3.4610029290181302e-6,0.0002884678907550241
t4929,5.335345618964998e-6,3.195805038571502e-6,0.00023302820817248696
t4930,5.262214666875889e-6,3.090430640571758e-6,0.00021998271099488988
t4931,5.2606722262700495e-6,3.071149676268895e-6,0.00022390711795525705
t4932,5.3270858896119594e-6,3.108086637169294e-6,0.00024730761533905564
t4933,5.504969222897148e-6,3.2090791703945394e-6,0.0003437846138321902
t4934,6.073894891771012e-6,3.4024668380695387e-6,0.005833300253896746
t4935,0.08805530065709863,3.738608549513447e-6,2.750788545346694
t4936,0.18646482265688913,4.269625358240076e-6,2.750873701207203
t4937,0.1864654024720024,5.107398296660126e-6,2.750900538363919
t4938,0.18646555283646643,6.300846639203613e-6,2.750911956705154
t4939,0.1864655857278562,7.4127647882108055e-6,2.750915725550548
t4940,0.1864655139344925,7.827241292957345e-6,2.750911138413975
t4941,0.1864632494316701,7.1933577814233645e-6,2.7508513818049747
t4942,0.18646136912369454,6.68045225277863e-6,2.750805374163403
t4943,0.18645810091370896,6.2648707368844384e-6,2.750765376678321
t4944,0.12104305923309126,5.934716331928517e-6,2.7507410874190494
t4945,0.10863859324876138,5.7816173242989116e-6,2.750732693825654
t4946,0.1086144552723899,5.67499756091625e-6,2.7507298333026426
t4947,0.10859096213359892,5.55016499046621e-6,2.7507254441122133
t4948,0.10856832708080325,5.38274385134968e-6,2.7507153248883065
t4949,0.10854590880920009,5.13639420587428e-6,2.750693706379206
t4950,0.10852281890662967,4.74722242087591e-6,2.750641848785163
t4951,5.560345391645515e-6,4.046587661213722e-6,0.0054488709270035214
t4952,4.465389638109197e-6,3.484210317670701e-6,0.0002936152101359937
t4953,4.210626288742763e-6,3.212590776487384e-6,0.00022459014558135005
t4954,4.107207514075644e-6,3.0957548652215048e-6,0.00020492267542107022
t4955,4.0765569427510446e-6,3.067837619073521e-6,0.00020086877927170482
t4956,4.10197455512251e-6,3.0972898851539703e-6,0.00020802098313447975
t4957,4.190486182222362e-6,3.173289368242089e-6,0.00022903189296009254
t4958,4.380301089467573e-6,3.300103284263328e-6,0.00028160574118879695
t4959,4.82389640436535e-6,3.4915043991409293e-6,0.000561068012221973
t4960,7.647579757004955e-6,3.7672401630641897e-6,2.7503613963064435
t4961,0.044831961485939514,4.1687981132230035e-6,2.7508037209379235
t4962,0.04483298999307533,4.745422541754176e-6,2.750867743821149
t4963,0.04483322199515438,5.600428419251355e-6,2.750892616666842
t4964,0.0448332903705391,6.778890878837932e-6,2.750904319022917
t4965,0.044833266299478355,7.707838344742482e-6,2.7509079872038105
t4966,0.044150248538103565,7.039151057777296e-6,2.7508319598908146
t4967,0.04336980544826548,6.551570251909546e-6,2.7508014578711917
t4968,0.04247150281383208,6.225032376025668e-6,2.750789013707263
t4969,0.04141426055919512,5.987589811222279e-6,2.750784974032851
t4970,0.04013716109570777,5.791903258323104e-6,2.7507833056870687
t4971,0.03855069393965578,5.600456063803971e-6,2.7507798020741063
t4972,0.03651783167922377,5.37552300161808e-6,2.7507706802869185
t4973,0.03365623354516579,5.067835983048477e-6,2.750750371078714
t4974,0.028470226768648098,4.592324612448383e-6,2.75069875015052
t4975,4.296359077145836e-6,3.7205039055065438e-6,0.0005214595065438519
t4976,3.842444780772945e-6,3.3167662669305817e-6,0.0002520084842062755
t4977,3.6707689453896305e-6,3.1194887649074284e-6,0.0002092501943637541
t4978,3.5989731900260375e-6,3.0430071068574032e-6,0.00019559706432325087
t4979,3.5868403054760983e-6,3.0360736851305546e-6,0.00019443807339328297
t4980,3.626330689766186e-6,3.0688650101753027e-6,0.00020310278568101646
t4981,3.730238304132202e-6,3.1439588071008906e-6,0.00022588892693704434
t4982,3.9401851706646695e-6,3.2574125749686233e-6,0.0002818032289182665
t4983,4.446216965070024e-6,3.435493862911553e-6,0.0006151399038982525
t4984,9.672862743845232e-6,3.7177688920408135e-6,2.7505227345713075
t4985,0.05206867893692928,4.1849887595997766e-6,2.7508278103705277
t4986,0.05206934472941934,5.012167480867298e-6,2.750882710319047
t4987,0.0520695012011912,6.632027237382049e-6,2.75090467948104
t4988,0.05206953299531181,8.951350448603094e-6,2.7509165586516584
t4989,0.05106500449865344,7.822117988878691e-6,2.7508422788293063
t4990,0.04993029997487317,7.031495288972713e-6,2.7508057685617975
t4991,0.04850136733086539,6.543322257092069e-6,2.750785841134676
t4992,0.04665366229806857,6.217110267801634e-6,2.7507784625440803
t4993,0.04420502534649345,5.979451724388032e-6,2.7507773703021234
t4994,0.041002423882221445,5.783088008349403e-6,2.7507774956258553
t4995,0.03710767003054575,5.590267779312465e-6,2.750775006369222
t4996,0.03268542317681705,5.3628222779744775e-6,2.7507663754598375
t4997,0.02700940751896261,5.05057806450616e-6,2.75074616608606
t4998,0.01894094093746904,4.566879965240051e-6,2.7506940756791654
t4999,3.6711195837885604e-6,3.673768138856885e-6,0.000478410176279114
t5000,3.1869850605023826e-6,3.2645952304291788e-6,0.00023698512578421003
t5001,2.9921015531836026e-6,3.0509425030755693e-6,0.00019309838064913756
t5002,2.9005469431738287e-6,2.943252936985997e-6,0.00017642962547589802
t5003,2.872009291573892e-6,2.9173519758823036e-6,0.00017242467522483594
t5004,2.8926449039147206e-6,2.935868096417064e-6,0.0001768706818810712
t5005,2.9663968362416785e-6,2.9867725133120263e-6,0.00019064244647110632
t5006,3.1162181689579267e-6,3.0680615387571377e-6,0.00022071358182332754
t5007,3.4247205658140236e-6,3.195730980505606e-6,0.00031556066093259516
t5008,4.564795136055606e-6,3.4150475338204627e-6,0.002138871680301748
t5009,0.09724884557305358,3.826519743743984e-6,2.7507744027518224
t5010,0.09725132330820078,4.649445178221686e-6,2.7508753787988636
t5011,0.09725155760893223,6.628003082143516e-6,2.75090552683875
t5012,0.0972516097458862,9.865093600146032e-6,2.750919887148334
t5013,0.09572242114852138,8.300241351046269e-6,2.7508508404261547
t5014,0.09415259750610348,7.303031066892945e-6,2.750813737494604
t5015,0.09234008647669056,6.723158034998892e-6,2.7507895355190257
t5016,0.0902375561369785,6.352039666000737e-6,2.7507769642227413
t5017,0.08772052293244938,6.095894887006175e-6,2.7507746548179615
t5018,0.08467792154367947,5.902037443582561e-6,2.750776895088926
t5019,0.08114655669785514,5.733310203627878e-6,2.7507793126512077
t5020,0.07745085656179812,5.557566446884575e-6,2.750778477254973
t5021,0.07324126533933431,5.339254849857617e-6,2.7507711886822666
t5022,0.06771860373301783,5.0293603817315805e-6,2.750752388818407
t5023,0.05828450617681775,4.538977040817238e-6,2.7507024973569147
t5024,3.959308766805186e-6,3.614098453118443e-6,0.00043772924189476543
t5025,3.5516648637336224e-6,3.2141596962075506e-6,0.00023068309364716617
t5026,3.398245612797468e-6,3.0249932924357066e-6,0.00019442357254487787
t5027,3.339361306566359e-6,2.9607149798458913e-6,0.00018383890317930115
t5028,3.3386803901630125e-6,2.959241322114506e-6,0.00018478332023642806
t5029,3.3933533654525825e-6,3.0001211085806256e-6,0.0001964354595275166
t5030,3.522055157691162e-6,3.075460153895016e-6,0.00022498204333118235
t5031,3.7993346666635287e-6,3.1965909221908318e-6,0.00031667673978659185
t5032,4.814147216062205e-6,3.405989693081121e-6,0.001901347508763055
t5033,0.1516588498395448,3.7999093316791344e-6,2.7507672480262246
t5034,0.1516609203192183,4.626313975628e-6,2.750875065541081
t5035,0.15166116049433287,6.790158180366365e-6,2.7509065159496524
t5036,0.15166120926805007,9.849607769272242e-6,2.750920020872739
t5037,0.14704770705901873,8.2934057402393e-6,2.750849534534513
t5038,0.14105018266391645,7.300086661273441e-6,2.750812970381632
t5039,0.1331203550514696,6.721118156680706e-6,2.7507887843934706
t5040,0.1213405254549089,6.349701397579931e-6,2.7507759952845485
t5041,0.10185984182153461,6.093615571137584e-6,2.7507734020202816
t5042,0.08335449401792724,5.900601739160927e-6,2.7507753774549903
t5043,0.06910633481766186,5.733004124373893e-6,2.7507775040914826
t5044,0.05994626571279689,5.5589153889647525e-6,2.750776329791111
t5045,0.0503042667766075,5.343201216270907e-6,2.750768603343248
t5046,0.037143253877268204,5.0376872233212245e-6,2.7507490828225416
t5047,0.005854253543321836,4.556306751834161e-6,2.7506969781075155
t5048,4.900239715166133e-6,3.6735580256507944e-6,0.00045925056852929723
t5049,4.535348580229393e-6,3.3041665259178585e-6,0.0002548415260413296
t5050,4.401584726887329e-6,3.145683547480124e-6,0.00022116132534886535
t5051,4.354279201805961e-6,3.096363828683478e-6,0.00021221977029759818
t5052,4.364894115375368e-6,3.105310591923198e-6,0.000216120854175351
t5053,4.435461052742857e-6,3.158687710919002e-6,0.00023419196423494327
t5054,4.593648948716618e-6,3.2488371025859793e-6,0.00028089622130729637
t5055,4.958310453315067e-6,3.392800193895136e-6,0.0005172214343577838
t5056,7.271194957235337e-6,3.6322436603077763e-6,2.7488647079183206
t5057,0.11018625708850005,4.058286987447075e-6,2.750815261902137
t5058,0.11018738818116222,4.8809709982466284e-6,2.7508819114214917
t5059,0.11018757908796553,6.7668126687183085e-6,2.750906823367388
t5060,0.11018761597458337,9.156712270702244e-6,2.7509185106444325
t5061,0.10977562693455918,8.04937853750126e-6,2.750847368362572
t5062,0.10725419186690809,7.184041011212152e-6,2.750814664191727
t5063,0.10396593152614994,6.652089688947059e-6,2.7507906642152222
t5064,0.09965212130874782,6.307202492900462e-6,2.750778753741938
t5065,0.0941492032446832,6.067882414975963e-6,2.750777250227971
t5066,0.08770950842794054,5.885642362445277e-6,2.7507799630524477
t5067,0.0806651933304333,5.725435435740154e-6,2.7507826668655895
t5068,0.07319919469887794,5.5565752658898715e-6,2.750782021443891
t5069,0.06526228573309377,5.345441865770683e-6,2.750774926018917
t5070,0.055062664615266994,5.044845109881513e-6,2.750756402624474
t5071,0.038777148341637216,4.570342399760353e-6,2.7507072384830047
t5072,4.5337679178434255e-6,3.6888153611588414e-6,0.0004889588786336003
t5073,4.136617179061856e-6,3.3118093269731015e-6,0.0002556196880909039
t5074,3.9882104893053135e-6,3.149309599059347e-6,0.00021878030286205403
t5075,3.927852629670098e-6,3.0888967542346163e-6,0.0002072397130789996
t5076,3.9238129223297225e-6,3.082806115411288e-6,0.00020781797370362641
t5077,3.9729675908781515e-6,3.1153519524950065e-6,0.00021989812689099224
t5078,4.0910601449202945e-6,3.1802412383890896e-6,0.0002503550075225384
t5079,4.3409106645597515e-6,3.2927584046238664e-6,0.00035494288089602395
t5080,5.101367421767954e-6,3.4863170992275735e-6,0.003563398498424543
t5081,0.062036494789665886,3.8134529421273766e-6,2.7507625044954462
t5082,0.11556043471187775,4.388216379715478e-6,2.7508666663729002
t5083,0.11556084422745667,5.4992216734454216e-6,2.750898716497952
t5084,0.11556094130946563,7.328151562487511e-6,2.750912115933495
t5085,0.11556089631749106,7.72076859155047e-6,2.750908921747061
t5086,0.11555961973313461,7.045252566522932e-6,2.7508447638023688
t5087,0.11555758342885666,6.4811254278363905e-6,2.750793062198979
t5088,0.09811461601702771,5.9401038469997e-6,2.7507419809105635
t5089,0.09768452068154353,5.648093293218499e-6,2.750722107108227
t5090,0.00012751726184423564,5.437583167508548e-6,2.750710615324817
t5091,9.002384726484327e-5,5.264596939557682e-6,2.750701390450597
t5092,7.40721707429405e-5,5.094507814499128e-6,2.7506901822998175
t5093,6.230531940296383e-5,4.891737011988232e-6,2.750672703850225
t5094,5.148532516113438e-5,4.609595606738759e-6,2.7506416938473164
t5095,3.90204029731139e-5,4.166223019232147e-6,2.7505689843586176
t5096,3.7612323883548105e-6,3.3364482778442424e-6,0.00030812023561771284
t5097,3.408200609640432e-6,2.988177655708879e-6,0.0002045324896256536
t5098,3.276758531896774e-6,2.8403027061815183e-6,0.00018112672787322373
t5099,3.2270831756723612e-6,2.7918694454513935e-6,0.00017434241923863257
t5100,3.231091016973145e-6,2.7956241347583326e-6,0.00017705643159577903
t5101,3.2880798156263966e-6,2.836592236776991e-6,0.00018961722605693378
t5102,3.4189599858361496e-6,2.9144693644072183e-6,0.0002194146114629763
t5103,3.710880431826667e-6,3.0537002811704948e-6,0.00032771924749910186
t5104,4.997705029022879e-6,3.299971291212008e-6,2.7353897879422764
t5105,0.04177644251116986,3.7144313032339053e-6,2.750802174747842
t5106,0.041777716957566664,4.361638583317682e-6,2.7508764637295258
t5107,0.04177794023234608,5.3457648506356405e-6,2.75090032951527
t5108,0.04177799436147018,6.347218674627179e-6,2.7509088263771995
t5109,0.04177795799694578,7.033221175062926e-6,2.750909847904293
t5110,0.04100343221597228,6.459726317512785e-6,2.7508394309996373
t5111,0.040092426321973636,6.047486117558264e-6,2.7508053701797075
t5112,0.03900708609030855,5.7699015151130705e-6,2.7507873576793167
t5113,0.037683970136357686,5.567735342305532e-6,2.7507806719835495
t5114,0.036056605335512734,5.401455885532624e-6,2.750777668459403
t5115,0.034069145765340855,5.23917531548797e-6,2.7507736148941015
t5116,0.031644220094708846,5.048915731679939e-6,2.7507644923502363
t5117,0.028477897819462795,4.789800350603343e-6,2.7507448552382154
t5118,0.02324680950215727,4.3939817228320305e-6,2.7506968170380435
t5119,4.319317329754233e-6,3.699460011827193e-6,0.003688823338307471
t5120,3.2756873937322495e-6,3.1616466805896153e-6,0.0002549388768958233
t5121,3.022036145467822e-6,2.9066516730462645e-6,0.00019272961553381957
t5122,2.911792316359098e-6,2.789937019680353e-6,0.00017359307792581529
t5123,2.870992684440701e-6,2.7569864315489795e-6,0.0001683715313633135
t5124,2.879522952270457e-6,2.769668407098806e-6,0.00017183673853710322
t5125,2.937959249652823e-6,2.816887258286786e-6,0.00018464819276620833
t5126,3.0653449510862756e-6,2.9037867854852333e-6,0.00021446097230064292
t5127,3.3287927251286126e-6,3.0506494818648785e-6,0.0003178511439848457
t5128,4.104123907909552e-6,3.287605348500657e-6,0.004368086396350633
t5129,0.0103528390198614,3.6891992608805115e-6,2.7507885899277262
t5130,0.05555552903946875,4.332693041244003e-6,2.7508734162566224
t5131,0.055555924086747505,5.279134475723887e-6,2.750898646917574
t5132,0.05555602871043967,6.393778706199311e-6,2.750908546062255
t5133,0.05555603962088365,7.412170325815108e-6,2.750912289155115
t5134,0.05555538886109928,6.531607133242788e-6,2.7506009671917866
t5135,0.05555403564259549,5.922591636694958e-6,2.7504510853850324
t5136,0.05554990285708469,5.5442365430665636e-6,2.7503423064301566
t5137,0.010328665847121164,5.288993271901369e-6,2.7502586223789094
t5138,3.90453972088777e-5,5.0958474869555574e-6,2.750182438120784
t5139,2.7174532759493667e-5,4.922310965329291e-6,2.7501036975358097
t5140,2.1787532285631214e-5,4.730158344081042e-6,2.750011377445317
t5141,1.755665485388808e-5,4.4740293460142355e-6,2.7498834131568164
t5142,1.3102280552054056e-5,4.0805839978018884e-6,2.7496287314158137
t5143,3.348835807165896e-6,3.368732421855913e-6,0.00026733060427991715
t5144,2.917289294490268e-6,3.025719901215211e-6,0.00019739873161209542
t5145,2.739725586697457e-6,2.8578435882716224e-6,0.00017422830716639194
t5146,2.655242110529332e-6,2.7915052767625977e-6,0.0001652192753008151
t5147,2.623841571619523e-6,2.7786168435957112e-6,0.00016366387688086277
t5148,2.6339790757277484e-6,2.7954811674710885e-6,0.00016777945586260014
t5149,2.686004129747198e-6,2.8333734335840647e-6,0.00017803615565273494
t5150,2.791676287505383e-6,2.8962379441070534e-6,0.00019807226242270678
t5151,2.9855134830951035e-6,2.996661640811541e-6,0.0002423525950698593
t5152,3.385075673736763e-6,3.152863443213803e-6,0.00043947496544552336
t5153,5.401879161743218e-6,3.4177177879383996e-6,2.7502653309442566
t5154,0.022055939258416,3.8844194329468175e-6,2.7508238978147608
t5155,0.022056934646295354,4.769207584066511e-6,2.7508852701681166
t5156,0.022057121292221364,6.417713182599943e-6,2.75090646738031
t5157,0.022057162585466552,8.232466067802151e-6,2.750915850272665
t5158,0.022056268815670924,6.938836968829585e-6,2.642275133188005
t5159,0.02205381916364088,6.089619395461366e-6,2.590154081806941
t5160,0.022032613599957163,5.598582316199557e-6,2.550121233452891
t5161,3.2798542165195144e-5,5.282626079777173e-6,2.5152186971120916
t5162,2.215861556176383e-5,5.054819990380176e-6,2.4809149819740406
t5163,1.807568727920891e-5,4.861659252099281e-6,2.4437846746060585
t5164,1.5134535417631029e-5,4.6597736475278706e-6,2.3994265918509714
t5165,1.2483812333312852e-5,4.401358737696246e-6,2.340139460583396
t5166,9.49204881597386e-6,4.011073245502914e-6,2.2283040870102884
t5167,2.877151225257156e-6,3.3077303112257775e-6,0.00023894225574419304
t5168,2.415409881626521e-6,2.958324629740072e-6,0.00018107467995072833
t5169,2.209239213203346e-6,2.7696404845302558e-6,0.00015789667754122729
t5170,2.100940378831093e-6,2.6777969243150567e-6,0.00014706260037340488
t5171,2.048916640641111e-6,2.6540351268000587e-6,0.0001434572485731226
t5172,2.0352503870694206e-6,2.661626109669952e-6,0.00014401963789564216
t5173,2.0550442565404026e-6,2.6880855540361082e-6,0.00014795790546869887
t5174,2.109713636820504e-6,2.7294768905295596e-6,0.00015556247110205422
t5175,2.2076141371661927e-6,2.789508033950816e-6,0.0001685515396609326
t5176,2.3732523129991415e-6,2.890274657642094e-6,0.0001930380114530562
t5177,2.681089209861147e-6,3.0690466882230718e-6,0.0002576607314907014
t5178,3.5758473662669816e-6,3.390918963831715e-6,0.0009698546514822573
t5179,0.0016658310553997154,3.967260006719524e-6,2.750731128773354
t5180,0.002063395283620724,4.876021654576241e-6,2.7508491664568036
t5181,0.0020637193235363564,5.388491656352491e-6,2.750865134459879
t5182,0.002063859955906439,5.630758463487022e-6,2.7508650641848074
t5183,0.002063939915341545,5.7739079249885055e-6,2.7508593367866467
t5184,0.0020639865323503655,5.847156598044621e-6,2.75085202101118
t5185,0.0020640118621374688,5.862870521923927e-6,2.750850132878382
t5186,0.0020639681466800507,5.824083103925068e-6,2.7508561817033685
t5187,0.0020639012938691395,5.7243068239323896e-6,2.75086363704722
t5188,0.0020637972586416546,5.545941237497745e-6,2.7508675117602084
t5189,0.002063623592101256,5.2532002139225965e-6,2.750864596786873
t5190,0.0020632562971417082,4.7686228906313235e-6,2.7508491207618486
t5191,0.0007376705203374751,3.8574949642473835e-6,2.7507493932826583
t5192,3.117997438729135e-6,3.1789409847925007e-6,0.0004909407679299263
t5193,2.601479148947831e-6,2.8595732130988575e-6,0.0002085076698612632
t5194,2.4144650702993457e-6,2.7009122821102343e-6,0.00016685566616649609
t5195,2.3303810408401694e-6,2.6406751777168643e-6,0.0001531709912517502
t5196,2.302023439436469e-6,2.6302701536656435e-6,0.0001494486736697953
t5197,2.3174157874667603e-6,2.6467342869309795e-6,0.0001523041330412934
t5198,2.3784697228851188e-6,2.679620780614679e-6,0.00016185825532832562
t5199,2.505127851191219e-6,2.7413156557046917e-6,0.0001835589810333424
t5200,2.768021092663299e-6,2.8562955895805717e-6,0.0002487824764597558
t5201,3.6659108822928636e-6,3.060548825638773e-6,0.0009099797304361138
t5202,0.026063798903733046,3.4617141360913973e-6,2.750767267548913
t5203,0.026066052425453175,4.3186764371129965e-6,2.750880872544104
t5204,0.026066268527367358,6.569686675173554e-6,2.7509103637488668
t5205,0.026066299814742296,8.445352815707003e-6,2.750919615243657
t5206,0.025843989165697634,7.355852594897812e-6,2.750852693139659
t5207,0.025585836849159344,6.594799681867265e-6,2.7508169322558635
t5208,0.025281903677892265,6.128383940205428e-6,2.750792465937582
t5209,0.024929475154942152,5.817683264215373e-6,2.75077889213003
t5210,0.024534361292050902,5.591952689961699e-6,2.7507746995621933
t5211,0.02407692425102852,5.40548913156128e-6,2.7507732690104443
t5212,0.023530076912839447,5.221755211304648e-6,2.7507701013657138
t5213,0.022837106613165466,5.003819896477222e-6,2.750761291337907
t5214,0.021817364900480748,4.702497569000709e-6,2.7507412368698447
t5215,0.019471497372024305,4.231048319018363e-6,2.7506893069747584
t5216,3.3145399877160716e-6,3.3470561791315e-6,0.00036332370101811235
t5217,2.9067449954980074e-6,2.9727865410372423e-6,0.00020518391339003082
t5218,2.750090471340294e-6,2.805348697476419e-6,0.00017462679800789584
t5219,2.680866068747171e-6,2.739761555420124e-6,0.000163748792786468
t5220,2.664654074085265e-6,2.7286239968722244e-6,0.00016203505344619201
t5221,2.6939712928769802e-6,2.7505815408270933e-6,0.0001675150370924966
t5222,2.775734354053508e-6,2.799225048197788e-6,0.0001816972788643177
t5223,2.940012421558159e-6,2.884531789195552e-6,0.00021357008054078937
t5224,3.295533500123057e-6,3.0216098872687305e-6,0.00032576205112171987
t5225,5.300423621203003e-6,3.2632354150493776e-6,0.145585828873118
t5226,0.041102816491939025,3.7147200030830867e-6,2.7508084039920044
t5227,0.041103588108129974,4.626469795802733e-6,2.750885362277284
t5228,0.04110373552146317,6.419736804444872e-6,2.7509084424502395
t5229,0.0411037529411275,8.044402425010995e-6,2.750917145477649
t5230,0.040028178957298204,7.107968966707487e-6,2.7508405666819744
t5231,0.03782884804669578,6.434750912157527e-6,2.750804675137468
t5232,0.03266202585834854,6.008007891687417e-6,2.750785298864374
t5233,0.023037828235395973,5.714090386388976e-6,2.7507775026332193
t5234,0.01636370360471648,5.488642607199202e-6,2.7507734201065497
t5235,0.013803388248855398,5.2877357054354415e-6,2.7507683203562827
t5236,0.012230091127527381,5.071730096192491e-6,2.7507581605106064
t5237,0.010518147571960606,4.792935549931849e-6,2.7507372277781204
t5238,0.008208047292766855,4.378084205027608e-6,2.7506865551728015
t5239,4.054411618876263e-6,3.6528464946062637e-6,0.0015294507376168004
t5240,3.1486407546261382e-6,3.1325893987736995e-6,0.00024526854721465183
t5241,2.9005913239048317e-6,2.8730897480009916e-6,0.00018603863838993477
t5242,2.7944190910765538e-6,2.7599404925521198e-6,0.00016809808789792338
t5243,2.75578188424599e-6,2.7264155620719755e-6,0.0001630532615025723
t5244,2.7658897623799375e-6,2.7342745294999337e-6,0.00016605863441561812
t5245,2.825774795380511e-6,2.7693823773101767e-6,0.00017744341813755326
t5246,2.95687416387116e-6,2.8387442697288795e-6,0.00020408149921040104
t5247,3.235690182270098e-6,2.9564047552330376e-6,0.0002900011663931535
t5248,4.314530933402534e-6,3.165982370595243e-6,0.0020691911621172642
t5249,0.06792052219469606,3.5521548756524533e-6,2.750784667723869
t5250,0.06792322304585152,4.343959220669379e-6,2.7508807648163764
t5251,0.06792343737106447,6.3844402828101316e-6,2.7509094915094985
t5252,0.06792347559329608,8.684561459188917e-6,2.7509206066342595
t5253,0.06744081635830396,7.497859220692961e-6,2.750853991600039
t5254,0.06565494311580834,6.670864359312525e-6,2.7508162384717116
t5255,0.062381887590474715,6.173926251284035e-6,2.750791010337091
t5256,0.055737729030726414,5.848659934715423e-6,2.750776990527699
t5257,0.04517673941829305,5.6175482921855945e-6,2.7507724206051263
t5258,0.03692789793096705,5.433386086024177e-6,2.750770739522873
t5259,0.03185233264613133,5.260668989482981e-6,2.7507675238501497
t5260,0.02727267334913815,5.0648954255535015e-6,2.7507589179082066
t5261,0.022686807870863992,4.804381764451113e-6,2.7507396572326495
t5262,0.017007819390913632,4.411928718957586e-6,2.750692383050909
t5263,4.354539581530262e-6,3.7305065304198584e-6,1.7958187638686292
t5264,3.0552975488153126e-6,3.160584268674303e-6,0.00025390285565666143
t5265,2.7733257633973823e-6,2.8899168011132508e-6,0.00018767811020939615
t5266,2.650434701246604e-6,2.771583168501468e-6,0.0001679873003391359
t5267,2.5980735036883005e-6,2.7340593000289524e-6,0.00016139368428019223
t5268,2.5930788394128233e-6,2.7386453208176354e-6,0.00016225300071745393
t5269,2.6315570764276048e-6,2.769005686777176e-6,0.0001697155498159861
t5270,2.722161767977131e-6,2.8221654264030534e-6,0.00018604715065058188
t5271,2.895932786748796e-6,2.908708504078375e-6,0.0002220081321741831
t5272,3.276552247419012e-6,3.0608097777203564e-6,0.00037601816502223187
t5273,5.662120002026323e-6,3.3320839104319217e-6,2.7500570303632554
t5274,0.0374412993091569,3.826086381442496e-6,2.750827458114232
t5275,0.0374420242465755,4.772963914790062e-6,2.7508885057662553
t5276,0.03744216939170149,6.349466914870767e-6,2.7509079512532373
t5277,0.037442193206733955,7.996145558643639e-6,2.7509166317672276
t5278,0.037439907626621215,6.980067971488902e-6,2.7508026570341886
t5279,0.037433719504719805,6.27361856303775e-6,2.750749783824156
t5280,0.03737965224771496,5.843053856465964e-6,2.750716090337835
t5281,8.28738991514578e-5,5.559403484189914e-6,2.7506952414619987
