Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,Generic_RA_Only,Leapfrog_Power,Tierra_Buena,Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,Arizona_Li_Battery,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CC_Power_GoalLine,CC_Power_Tumbleweed,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,FishLake,Greater_Imperial_Geothermal,InState_Biomass,Northern_California_Geothermal,Ormat_Portfolio,Southern_Nevada_Geothermal,IndianValley_Hydro,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar,Total
t39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.976861674585248,0.0,0.0,0.0,0.0,0.0,0.0,0.010276643337851157,0.046005559586392034,2.654678773213268,0.01159231333656538,2.330834233699491,14.976861674585248,14.976861674585248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0063625767487892,12.551472386925624,5.862231726870342,69.40403923747407
t40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00065026294204789,0.0,0.0,0.0,0.0,0.0,0.0,0.0016982546157305735,0.045142134836026214,2.6539925578868466,0.011590498380818543,2.3308325242649293,0.00065026294204789,0.00065026294204789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9789390589647682,14.56224000951072,9.564263920563517,30.150649747849506
t41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7947888168355764e-5,0.0,0.0,0.0,0.0,0.0,0.0,7.369120585212895e-5,7.490516216903764e-5,7.494096220520493e-5,6.945175398338575e-5,7.459092107166256e-5,3.7947888168355764e-5,3.7947888168355764e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9431718111355366,26.387322925308105,20.21753135599188,47.5485075161053
t42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7783477131308395e-5,0.0,0.0,0.0,0.0,0.0,0.0,7.455235149906232e-5,7.491765055199904e-5,7.496696823399493e-5,6.985103248341471e-5,7.458495787655744e-5,3.7783477131308395e-5,3.7783477131308395e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713463875585415,29.28346641632585,23.655452226990022,53.910747254266454
t43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7868638513794325e-5,0.0,0.0,0.0,0.0,0.0,0.0,7.495178524222753e-5,7.508900012611614e-5,7.507127036315934e-5,7.007463752177664e-5,7.467113410505074e-5,3.7868638513794325e-5,3.7868638513794325e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971346194623217,29.283499870384137,23.655508215742582,53.91083774449284
t44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7881950594445795e-5,0.0,0.0,0.0,0.0,0.0,0.0,7.505058253314799e-5,7.511879202391484e-5,7.509502373458843e-5,7.00568671329543e-5,7.468984095193507e-5,3.7881950594445795e-5,3.7881950594445795e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713462906554258,29.283540913783426,23.65551756561949,53.9108884270165
t45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.792029464949074e-5,0.0,0.0,0.0,0.0,0.0,0.0,7.500617126897277e-5,7.514569575596575e-5,7.511342972834439e-5,6.994823142941955e-5,7.470749717244946e-5,3.792029464949074e-5,3.792029464949074e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713459721042867,29.28356955862021,23.65551308975487,53.91091230238867
t46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.79190727126313e-5,0.0,0.0,0.0,0.0,0.0,0.0,7.480348088443063e-5,7.509679101017304e-5,7.509351820745542e-5,6.970571455120118e-5,7.469464066765937e-5,3.79190727126313e-5,3.79190727126313e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713459553296903,29.283586857094217,23.655507319407995,53.91092328319536
t47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.800133178384586e-5,0.0,0.0,0.0,0.0,0.0,0.0,7.454100816918574e-5,7.514166890934993e-5,7.512620972767612e-5,6.945979523790446e-5,7.473297469061183e-5,3.800133178384586e-5,3.800133178384586e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713452564285983,29.283592974062607,23.655502101442877,53.91092333758617
t48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.770748129238512e-5,0.0,0.0,0.0,0.0,0.0,0.0,9.586795134400601e-5,9.707467986646652e-5,9.718911843216679e-5,9.044634821060283e-5,9.682580849268043e-5,5.770748129238512e-5,5.770748129238512e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713707909179619,29.283621715418484,23.655527920548696,53.91117095323536
t49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5736822694443624,0.0,0.0,0.0,0.0,0.0,0.0,0.00021033665404362786,0.0002175174517091135,0.00022054802912004046,0.0001857083319516926,0.00021908645962332877,1.5736822694443624,1.5736822694443624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9715095158439396,29.283778002274257,23.655698970373273,58.633086493751
t50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4904899784061794,0.0,0.0,0.0,0.0,0.0,0.0,0.00020920812619557938,0.00021930909762272132,0.00022202025046864321,0.0001855701861877177,0.00022051226792096207,2.4904899784061794,2.4904899784061794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9715094340667866,29.283752558419195,23.65569623883096,61.38348478646388
t51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4074092598148253,0.0,0.0,0.0,0.0,0.0,0.0,0.00020581304107015637,0.0002174848425638071,0.00022112810561124527,0.00018276250012276687,0.00021973337449516828,1.4074092598148253,1.4074092598148253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9715093709576518,29.28374134080067,23.65569910479256,58.134224517859224
t52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3619110478620624,0.0,0.0,0.0,0.0,0.0,0.0,0.0002031470194532195,0.00021680483696722973,0.00022087070946717809,0.00018067943706773842,0.00021954548921805474,1.3619110478620624,1.3619110478620624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9715091871229059,29.283710676437384,23.65570309839943,57.997697153038075
t53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9664467726490404e-5,0.0,0.0,0.0,0.0,0.0,0.0,7.370156275455613e-5,7.668551253461634e-5,7.682763830052125e-5,6.923348075741353e-5,7.661606934672866e-5,3.9664467726490404e-5,3.9664467726490404e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713445413015255,29.28349645906124,23.655509505489743,53.91084256351938
t54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7993661942398796e-5,0.0,0.0,0.0,0.0,0.0,0.0,7.04437477733222e-5,7.407299896968863e-5,7.462892326263573e-5,6.602622513191773e-5,7.437465360207446e-5,3.7993661942398796e-5,3.7993661942398796e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713440467276206,29.28344835673591,23.655496320573697,53.91076225157179
t55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.78310112427419e-5,0.0,0.0,0.0,0.0,0.0,0.0,6.882751330172805e-5,7.340636982133562e-5,7.437301416373845e-5,6.486495852541329e-5,7.416848130983815e-5,3.78310112427419e-5,3.78310112427419e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.971344911565286,29.283417396359297,23.65542924230026,53.910660683595694
t56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3778261545139786e-5,0.0,0.0,0.0,0.0,0.0,0.0,3.574589762672342e-5,3.6898845595947766e-5,3.704666254004241e-5,6.325437315976023e-5,7.212867661221223e-5,1.3778261545139786e-5,1.3778261545139786e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713438662191375,24.063383934248392,19.542444398958736,44.57745860866644
t57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012618846113139346,0.0,0.0,0.0,0.0,0.0,0.0,0.003974948439390538,0.019834746629712737,0.17143722390764127,0.011586165763766754,2.3308263446097626,0.0012618846113139346,0.0012618846113139346,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0019914886604462,12.906794221700247,9.011258231353022,25.461489024897933
t58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00259402029310888,0.0,0.0,0.0,0.0,0.0,0.0,0.007800323086855398,0.04217724863470745,2.6509338677179994,0.011587860344894367,2.3308281435682128,0.00259402029310888,0.00259402029310888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9436277927562109,12.064554597148195,6.783681721877847,24.842973616014252
t59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.974973641689678,0.0,0.0,0.0,0.0,0.0,0.0,0.009013611595209128,0.04526111928362307,2.653981841157431,0.011588576099700619,2.330828955005741,14.974973641689678,14.974973641689678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.918741875756804,12.199106638516312,6.192873190921261,69.28631673340512
t60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.979186511872108,0.0,0.0,0.0,0.0,0.0,0.0,0.011256600577397928,0.0457455029584903,2.654419423187164,0.011589226277596497,2.330829660087375,14.979186511872108,14.979186511872108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.844152376945862,13.209725606696974,7.443091600366652,71.48836953271385
t61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.979702223246129,0.0,0.0,0.0,0.0,0.0,0.0,0.01187378384116645,0.045934779219286674,2.654591880877217,0.011589702894361285,2.330830173159585,14.979702223246129,14.979702223246129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9775132693711978,12.03738412421695,7.181603452997245,70.19042783631541
t62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.979510566477462,0.0,0.0,0.0,0.0,0.0,0.0,0.011559177343729465,0.04586146076883427,2.654528840670917,0.01158938450155972,2.3308298863447536,14.979510566477462,14.979510566477462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.886253806598389,11.292056526466576,7.1416894534942,69.31290023562134
t63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.66325938962203,0.0,0.0,0.0,0.0,0.0,0.0,0.008809363731982395,0.04544819315350911,2.6541730342941885,0.011588368309189374,2.33082890591679,6.66325938962203,6.66325938962203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8389866819779501,11.716425774158825,6.4674351077101235,44.06347359811865
t64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006339455944038958,0.0,0.0,0.0,0.0,0.0,0.0,0.0016611748832955154,0.04179678577955744,2.651564079012517,0.011586592926684259,2.330827185627367,0.0006339455944038958,0.0006339455944038958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9803678427348695,13.348422293251806,10.45537948411658,29.82350727511589
t65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.069129661582279e-5,0.0,0.0,0.0,0.0,0.0,0.0,7.832739692081617e-5,8.011329191179207e-5,7.995141019952282e-5,7.596955240408161e-5,7.992013665630661e-5,4.069129661582279e-5,4.069129661582279e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713953400907214,26.188047495256395,20.71800294164082,47.87796213266587
t66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0132408519913205e-5,0.0,0.0,0.0,0.0,0.0,0.0,7.866598405773227e-5,7.931786115823123e-5,7.940666637746705e-5,7.503873077617252e-5,7.921447551515947e-5,4.0132408519913205e-5,4.0132408519913205e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713969945594608,29.283503963994615,23.65550510320338,53.9109181027009
t67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0113447638888766e-5,0.0,0.0,0.0,0.0,0.0,0.0,7.899543369851132e-5,7.937344846061043e-5,7.946199392624792e-5,7.507565078043999e-5,7.923503824997393e-5,4.0113447638888766e-5,4.0113447638888766e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713974339392552,29.283539201993626,23.65556130976762,53.91101042760854
t68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.018568175594834e-5,0.0,0.0,0.0,0.0,0.0,0.0,7.908201647506437e-5,7.946100985826948e-5,7.952491421149688e-5,7.505735790676401e-5,7.928320903590362e-5,4.018568175594834e-5,4.018568175594834e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713972501710035,29.283580832796,23.65557239292518,53.91106344144494
t69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.018009614479234e-5,0.0,0.0,0.0,0.0,0.0,0.0,7.891699159400993e-5,7.941506966767483e-5,7.951304343023655e-5,7.486827634810464e-5,7.927496306739168e-5,4.018009614479234e-5,4.018009614479234e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713974317177442,29.28361407916463,23.65556899229438,53.9110930318093
t70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.016676362076657e-5,0.0,0.0,0.0,0.0,0.0,0.0,7.857129287018294e-5,7.932154930866268e-5,7.947821391150849e-5,7.457195248701194e-5,7.925372075510612e-5,4.016676362076657e-5,4.016676362076657e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713976338273316,29.28363445297187,23.655562695926342,53.91110647974574
t71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.022147132894231e-5,0.0,0.0,0.0,0.0,0.0,0.0,7.807629439569401e-5,7.927737848110795e-5,7.947291384965273e-5,7.423181103118587e-5,7.926582258016747e-5,4.022147132894231e-5,4.022147132894231e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713970301318251,29.28364016698417,23.65555698197515,53.91110516772547
t72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0274522185757865e-5,0.0,0.0,0.0,0.0,0.0,0.0,7.729966308441814e-5,7.918855040611993e-5,7.947023303805147e-5,7.377743094847388e-5,7.929543260652864e-5,4.0274522185757865e-5,4.0274522185757865e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713965276115927,29.283638190074786,23.655553395521125,53.91109796808415
t73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5978845776981585,0.0,0.0,0.0,0.0,0.0,0.0,0.00021314112579983127,0.000228596625161171,0.00023384755955234838,0.0001990111348468889,0.00023359211308720458,0.5978845776981585,0.5978845776981585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918720484939952,29.997361001963707,23.996286137185155,56.780281109295785
t74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4379958657143301,0.0,0.0,0.0,0.0,0.0,0.0,0.00020836491518376818,0.0002288050758832298,0.00023459093232818705,0.00019718521124507528,0.00023451047602320718,1.4379958657143301,1.4379958657143301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918724452018995,29.99729064444687,23.99632025580165,59.30057439920407
t75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2891369920148,0.0,0.0,0.0,0.0,0.0,0.0,0.00020298764265393708,0.00022728565650207062,0.00023416911890165938,0.00019419260187474355,0.00023430771176204032,1.2891369920148,1.2891369920148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918484612027924,29.997261564769577,23.996314133943653,58.85392807869212
t76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8333887625453176,0.0,0.0,0.0,0.0,0.0,0.0,0.00019788904729940078,0.0002254719764130024,0.0002335954969546144,0.00019106494171622503,0.0002339470886501888,0.8333887625453176,0.8333887625453176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9918208662754708,29.997229696115472,23.996303237853756,57.48660205643168
t77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1664668413167143,0.0,0.0,0.0,0.0,0.0,0.0,0.00019230904411558704,0.00022262761144826096,0.00023228258243327508,0.00018731912992493594,0.000232827263641631,0.1664668413167143,0.1664668413167143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9917772264770452,29.99719375917619,23.996276497091458,55.4857153723264
t78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0341737311690664e-5,0.0,0.0,0.0,0.0,0.0,0.0,6.992886625930299e-5,7.729832697394955e-5,7.886693230667902e-5,6.963335207139946e-5,7.90516111102019e-5,4.0341737311690664e-5,4.0341737311690664e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713959626663827,29.283478785558927,23.655550966643606,53.91092151916957
t79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.907614076618474e-5,0.0,0.0,0.0,0.0,0.0,0.0,5.9282318125452284e-5,6.365463311050103e-5,6.433456708532341e-5,6.819210646341221e-5,7.880068212910978e-5,2.907614076618474e-5,2.907614076618474e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9713967389849678,29.283436963824066,23.65548813910319,53.91074333464144
t80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.80336852261209e-5,0.0,0.0,0.0,0.0,0.0,0.0,4.804151550460262e-5,4.880083830476376e-5,4.877396744500573e-5,0.0006329247642438111,0.18020684704811218,1.80336852261209e-5,1.80336852261209e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0280001635409668,25.03174258444414,20.267849635696233,46.50863187287063
t81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010837342377408498,0.0,0.0,0.0,0.0,0.0,0.0,0.003384518187236151,0.016861693564299753,0.16903113688579788,0.011583421717862035,2.3308260543350814,0.0010837342377408498,0.0010837342377408498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8956498370544399,12.769553437962069,9.58541359555526,25.785554897975267
t82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0031620907328921348,0.0,0.0,0.0,0.0,0.0,0.0,0.008438493203612545,0.042869652347074814,2.651634287615718,0.011585694342695968,2.3308282709924253,0.0031620907328921348,0.0031620907328921348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35086718778051773,10.533819309929267,6.232115515896708,22.171644684306695
t83,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.6617773010105505,0.0,0.0,0.0,0.0,0.0,0.0,0.008555077858267413,0.04527314282957896,2.65401064044088,0.011586344799493642,2.3308289187765467,6.6617773010105505,6.6617773010105505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35691437567973755,10.32692299082807,6.290547609934023,42.00997100417825
t84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.978156431632556,0.0,0.0,0.0,0.0,0.0,0.0,0.010569928710685968,0.045674132130421013,2.654367961757272,0.011586809801547653,2.3308293726869,14.978156431632556,14.978156431632556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3964889512654013,11.71627144769692,6.902156308357069,69.00241420730389
t85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.97939636925321,0.0,0.0,0.0,0.0,0.0,0.0,0.011461170013587778,0.04587936507188537,2.6545507148949143,0.011587271756721364,2.3308298145643986,14.97939636925321,14.97939636925321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40903216858226976,10.66343577982774,7.3622643248432,68.42722971731435
t86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.979524835326,0.0,0.0,0.0,0.0,0.0,0.0,0.011618280888741329,0.0459311034038388,2.654598106278443,0.011587391483593144,2.330829933337541,14.979524835326,14.979524835326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3699707914816668,10.559546245514234,7.181605293795193,68.10426165216124
