Resource,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar,Total
t106,0.0,1.528781156967562,52.47904404528744,11.279042116984934,65.28686731923993
t107,0.0,1.8333839781101462,52.30498192943633,19.912415980676172,74.05078188822264
t108,0.0,1.4765600022743228,48.91081086322526,43.79344685674007,94.18081772223965
t109,0.0,1.6332126566462328,50.47734955042124,17.684445609106472,69.79500781617395
t110,0.0,1.4069359931635241,55.87321082626686,12.671518910631509,69.95166573006189
t111,0.0,1.2038676910315755,57.00460248510843,16.709712554697703,74.91818273083771
t112,0.0,1.0211086062858568,50.99953640190869,6.892732492632127,58.91337750082668
t113,0.0,0.21756534648515988,8.702990270915505,1.1139743032218767,10.034529920622541
t114,0.0,0.0,0.0,0.0,0.0
t115,0.0,0.0,0.0,0.0,0.0
t116,0.0,0.0,0.0,0.0,0.0
t117,0.0,0.0,0.0,0.0,0.0
t118,0.0,0.0,0.0,0.0,0.0
t119,0.0,0.0,0.0,0.0,0.0
t120,0.0,0.0,0.0,0.0,0.0
t121,0.0,0.0,0.0,0.0,0.0
t122,0.0,0.0,0.0,0.0,0.0
t123,0.0,0.0,0.0,0.0,0.0
t124,0.0,0.0,0.0,0.0,0.0
t125,0.0,0.0,0.0,0.0,0.0
t126,0.0,0.0,0.0,0.0,0.0
t127,0.0,0.0,0.0,0.0,0.0
t128,0.0,0.0,12.184161327785025,9.051081335875107,21.23524266366013
t129,0.0,0.9311785559255324,48.475667339461644,40.93886933974181,90.34571523512898
t130,0.0,1.3518187781607431,53.784492609803046,54.933288574812146,110.06959996277592
t131,0.0,1.3605205695753364,53.8715213970898,52.28757537265567,107.5196173393208
t132,0.0,1.7144401981849038,50.73843911092748,48.66712509248381,101.12000440159619
t133,0.0,1.6651208942626199,48.91080679232821,47.41389077356003,97.98981846015086
t134,0.0,1.7927643196863166,48.82377625504107,48.24937823280289,98.86591880753028
t135,0.0,1.93781744968765,49.78110943274448,53.819301392214975,105.53822827464711
t136,0.0,1.6071082434207828,37.59691416623062,38.50202615551708,77.70604856516849
t137,0.0,0.12473214995136435,7.571599042592064,8.215621041200986,15.911952233744415
t138,0.0,0.0,0.0,0.0,0.0
t139,0.0,0.0,0.0,0.0,0.0
t140,0.0,0.0,0.0,0.0,0.0
t141,0.0,0.0,0.0,0.0,0.0
t142,0.0,0.0,0.0,0.0,0.0
t143,0.0,0.0,0.0,0.0,0.0
t144,0.0,0.0,0.0,0.0,0.0
t145,0.0,0.0,0.0,0.0,0.0
t146,0.0,0.0,0.0,0.0,0.0
t147,0.0,0.0,0.0,0.0,0.0
t148,0.0,0.0,0.0,0.0,0.0
t149,0.0,0.0,0.0,0.0,0.0
t150,0.0,0.0,0.0,0.0,0.0
t151,0.0,0.0,0.0,0.0,0.0
t152,0.0,0.0,11.923072688222828,8.494090697846568,20.417163386069397
t153,0.0,0.9398807975998295,48.82378657418476,42.679468571475006,92.44313594325959
t154,0.0,1.8769006689524046,51.608743628439065,52.91419359876974,106.39983789616122
t155,0.0,1.8014728368788795,51.34765177356732,44.48968777003933,97.63881238048553
t156,0.0,1.6622237767478625,48.64972068017675,32.02699070158873,82.33893515851335
t157,0.0,1.0820224010403707,50.12922915239243,42.540213151675104,93.7514647051079
t158,0.0,1.7028368790692554,49.781109786973204,51.660957755182,103.14490442122445
t159,0.0,1.821778879804964,49.345960825150584,40.86923882729663,92.03697853225218
t160,0.0,1.493969482618264,44.82040436770821,30.286394383873567,76.60076823420003
t161,0.0,0.13923595677058823,9.399227822602922,6.266147829698756,15.804611609072266
t162,0.0,0.0,0.0,0.0,0.0
t163,0.0,0.0,0.0,0.0,0.0
t164,0.0,0.0,0.0,0.0,0.0
t165,0.0,0.0,0.0,0.0,0.0
t166,0.0,0.0,0.0,0.0,0.0
t167,0.0,0.0,0.0,0.0,0.0
t168,0.0,0.0,0.0,0.0,0.0
t169,0.0,0.0,0.0,0.0,0.0
t170,0.0,0.0,0.0,0.0,0.0
t171,0.0,0.0,0.0,0.0,0.0
t172,0.0,0.0,0.0,0.0,0.0
t173,0.0,0.0,0.0,0.0,0.0
t174,0.0,0.0,0.0,0.0,0.0
t175,0.0,0.0,0.0,0.0,0.0
t176,0.0,0.0,11.400918988982607,0.0,11.400918988982607
t177,0.0,0.33357485145820004,43.427929482575344,0.0,43.761504334033546
t178,0.0,0.8325428970855074,47.953485659248706,0.5569480005037879,49.342976556838
t179,0.0,1.8188802475784318,49.60705320433786,2.50641737308977,53.93235082500606
t180,0.0,1.6796316820009114,46.90912260360098,8.006712690549598,56.595466976151485
t181,0.0,1.6419167225165119,48.562690626137886,15.247606686631045,65.45221403528544
t182,0.0,1.276391022992075,50.65141083680838,18.659182890882175,70.58698475068263
t183,0.0,1.5171755831876148,49.520022461328864,13.019640528141824,64.05683857265831
t184,0.0,1.485267500345648,41.94841539999405,1.392435602494694,44.82611850283439
t185,0.0,0.29879346445250055,8.00675040383014,0.0,8.30554386828264
t186,0.0,0.0,0.0,0.0,0.0
t187,0.0,0.0,0.0,0.0,0.0
t188,0.0,0.0,0.0,0.0,0.0
t189,0.0,0.0,0.0,0.0,0.0
t190,0.0,0.0,0.0,0.0,0.0
t191,0.0,0.0,0.0,0.0,0.0
t192,0.0,0.0,0.0,0.0,0.0
t193,0.0,0.0,0.0,0.0,0.0
t194,0.0,0.0,0.0,0.0,0.0
t195,0.0,0.0,0.0,0.0,0.0
t196,0.0,0.0,0.0,0.0,0.0
t197,0.0,0.0,0.0,0.0,0.0
t198,0.0,0.0,0.0,0.0,0.0
t199,0.0,0.0,0.0,0.0,0.0
t200,0.0,0.0,10.09547039079248,0.5569824416916829,10.652452832484162
t201,0.0,0.9282787822894398,40.207818589934035,38.36278258416924,79.49887995639271
t202,0.0,1.8710983557757408,43.86307333218816,45.742921313514074,91.47709300147798
t203,0.0,1.859491903792197,47.77942086749632,50.47735083862425,100.11626360991276
t204,0.0,1.7202420679907824,46.996148990254504,51.8002049531748,100.51659601142009
t205,0.0,1.6738245241721932,50.04219742286454,49.92035539735164,101.63637734438836
t206,0.0,1.8043684478789708,49.52001638434739,51.17358635176607,102.49797118399243
t207,0.0,1.9262129123572758,43.77603890232348,43.6541968865366,89.35644870121736
t208,0.0,1.6419186998649877,38.467212629952805,10.58280068676179,50.691932016579585
t209,0.0,0.3452094821114559,7.5716004242858235,1.9494624446314166,9.866272351028696
t210,0.0,0.0,0.0,0.0,0.0
t211,0.0,0.0,0.0,0.0,0.0
t212,0.0,0.0,0.0,0.0,0.0
t213,0.0,0.0,0.0,0.0,0.0
t214,0.0,0.0,0.0,0.0,0.0
t215,0.0,0.0,0.0,0.0,0.0
t216,0.0,0.0,0.0,0.0,0.0
t217,0.0,0.0,0.0,0.0,0.0
t218,0.0,0.0,0.0,0.0,0.0
t219,0.0,0.0,0.0,0.0,0.0
t220,0.0,0.0,0.0,0.0,0.0
t221,0.0,0.0,0.0,0.0,0.0
t222,0.0,0.0,0.0,0.0,0.0
t223,0.0,0.0,0.0,0.0,0.0
t224,0.0,0.0,11.226860435952476,7.658630440986585,18.88549087693906
t225,0.0,0.9311787545243924,46.64803759603202,20.9567816219568,68.5359979725132
t226,0.0,1.85949226232698,52.30498123394718,15.804599291183917,69.96907278745807
t227,0.0,1.7579553870818272,54.21963932407232,12.393021399651271,68.37061611080541
t228,0.0,1.258982541956359,50.21625835688133,5.152124480249214,56.6273653790869
t229,0.0,1.5896940590301174,51.17358593992167,4.943250081758863,57.70653008071065
t230,0.0,0.6352637580022353,52.56606433067645,2.993776527976806,56.195104616655485
t231,0.0,0.9340715309946501,51.78279925327465,1.7405494880363332,54.45742027230564
t232,0.0,0.44380568726612846,42.644652301210485,0.4873206798049016,43.575778668281515
t233,0.0,0.05220862654190831,9.138140485655127,3.341942498994987,12.532291611192022
t234,0.0,0.0,0.0,0.0,0.0
t235,0.0,0.0,0.0,0.0,0.0
t236,0.0,0.0,0.0,0.0,0.0
t237,0.0,0.0,0.0,0.0,0.0
t238,0.0,0.0,0.0,0.0,0.0
t239,0.0,0.0,0.0,0.0,0.0
t240,0.0,0.0,0.0,0.0,0.0
t241,0.0,0.0,0.0,0.0,0.0
t242,0.0,0.0,0.0,0.0,0.0
t243,0.0,0.0,0.0,0.0,0.0
t244,0.0,0.0,0.0,0.0,0.0
t245,0.0,0.0,0.0,0.0,0.0
t246,0.0,0.0,0.0,0.0,0.0
t247,0.0,0.0,0.0,0.0,0.0
t248,0.0,0.0,11.139830456294208,11.348702455760968,22.488532912055177
t249,0.0,0.02607120281788662,44.47229052980248,44.07195251926172,88.57031425188208
t250,0.0,0.07827916330655925,53.4363709187858,47.76201490934388,101.27666499143623
t251,0.0,0.2233260777257944,54.1326083348737,30.704132369074795,85.0600667816743
t252,0.0,0.1624029134235156,51.869825968033965,21.444138021439723,73.4763669028972
t253,0.0,1.1980566052060186,53.87151334684086,45.185919345155675,100.25548929720256
t254,0.0,1.1400365212992196,53.088243250687924,29.520519289907572,83.74879906189472
t255,0.0,1.4562483963114425,52.21794622889555,42.679458231398634,96.35365285660563
t256,0.0,1.0385105047317014,42.383562290060716,36.06518429093233,79.48725708572475
t257,0.0,0.07251533171134317,9.573290194284096,12.462686190051132,22.108491716046572
t258,0.0,0.0,0.0,0.0,0.0
t259,0.0,0.0,0.0,0.0,0.0
t260,0.0,0.0,0.0,0.0,0.0
t261,0.0,0.0,0.0,0.0,0.0
t262,0.0,0.0,0.0,0.0,0.0
t263,0.0,0.0,0.0,0.0,0.0
t264,0.0,0.0,0.0,0.0,0.0
t265,0.0,0.0,0.0,0.0,0.0
t266,0.0,0.0,0.0,0.0,0.0
t267,0.0,0.0,0.0,0.0,0.0
t268,0.0,0.0,0.0,0.0,0.0
t269,0.0,0.0,0.0,0.0,0.0
t270,0.0,0.0,0.0,0.0,0.0
t271,0.0,0.0,0.0,0.0,0.0
t272,0.0,0.0,12.793400495469257,0.0,12.793400495469257
t273,0.0,0.2697533983722736,52.217960015255045,1.8798081435398704,54.36752155716719
t274,0.0,0.35967690300375027,55.08994243073055,4.664760550117549,60.11437988385185
t275,0.0,1.1632522461201,54.480731034241344,13.57663110795685,69.2206143883183
t276,0.0,1.6854298945187864,50.999528802143466,22.9062448475169,75.59120354417915
t277,0.0,1.6361106626098039,51.608736549709626,10.304298644834558,63.54914585715399
t278,0.0,1.4678533850459499,51.78279722888957,9.120691330066041,62.37134194400156
t279,0.0,1.238675895677941,51.7827986918039,6.962348804613904,59.98382339209574
t280,0.0,1.3576209389058622,49.43299279238446,0.0,50.79061373129032
t281,0.0,0.37421811537696353,12.097159049612427,0.0,12.471377164989391
t282,0.0,0.0,0.0,0.0,0.0
t283,0.0,0.0,0.0,0.0,0.0
t284,0.0,0.0,0.0,0.0,0.0
t285,0.0,0.0,0.0,0.0,0.0
t286,0.0,0.0,0.0,0.0,0.0
t287,0.0,0.0,0.0,0.0,0.0
t288,0.0,0.0,0.0,0.0,0.0
t289,0.0,0.0,0.0,0.0,0.0
t290,0.0,0.0,0.0,0.0,0.0
t291,0.0,0.0,0.0,0.0,0.0
t292,0.0,0.0,0.0,0.0,0.0
t293,0.0,0.0,0.0,0.0,0.0
t294,0.0,0.0,0.0,0.0,0.0
t295,0.0,0.0,0.0,0.0,0.0
t296,0.0,0.0,14.882092793809818,8.702962809795977,23.585055603605795
t297,0.0,0.0,54.915885587976085,46.856907584745706,101.77279317272179
t298,0.0,0.0,59.52846190186389,60.36394982782666,119.89241172969055
t299,0.0,0.4205843068496213,59.441428616754564,57.02199456736822,116.88400749097241
t300,0.0,0.9108507783461365,55.43804635919892,53.610416319440134,109.9593134569852
t301,0.0,0.8122142849747749,56.04725379471081,53.19266975729633,110.05213783698191
t302,0.0,0.7512940231360612,56.3083445090525,56.39537444966589,113.45501298185445
t303,0.0,0.6381573149939531,55.00289677194996,58.34484869510313,113.98590278204705
t304,0.0,0.40898600356498377,50.39031442430647,44.6985524164928,95.49785284436425
t305,0.0,0.037671409153347185,12.271187084699951,11.975285084741543,24.284143578594843
t306,0.0,0.0,0.0,0.0,0.0
t307,0.0,0.0,0.0,0.0,0.0
t308,0.0,0.0,0.0,0.0,0.0
t309,0.0,0.0,0.0,0.0,0.0
t310,0.0,0.0,0.0,0.0,0.0
t311,0.0,0.0,0.0,0.0,0.0
t312,0.0,0.0,0.0,0.0,0.0
t313,0.0,0.0,0.0,0.0,0.0
t314,0.0,0.0,0.0,0.0,0.0
t315,0.0,0.0,0.0,0.0,0.0
t316,0.0,0.0,0.0,0.0,0.0
t317,0.0,0.0,0.0,0.0,0.0
t318,0.0,0.0,0.0,0.0,0.0
t319,0.0,0.0,0.0,0.0,0.0
t320,0.0,0.0,15.491302891103052,11.27905089971567,26.770353790818724
t321,0.0,0.19432455468230114,57.17866693393053,45.67330093807411,103.04629242668693
t322,0.0,0.04637023600124679,62.48749261055082,60.43358456074446,122.96744740729652
t323,0.0,0.30455556905158343,60.050649952887035,56.395389920857355,116.75059544279597
t324,0.0,0.469910731666369,56.65647823557838,43.306076246321545,100.4324652135663
t325,0.0,1.1139309199987932,57.178656649507865,36.691794679861985,94.98438224936865
t326,0.0,0.27844407314501696,57.78786738155655,41.565475400508454,99.63178685521002
t327,0.0,0.34807004885530896,55.699149482007414,24.855717533903213,80.90293706476594
t328,0.0,0.25814352641986243,50.216263953632044,33.48909797222341,83.96350545227531
t329,0.0,0.10149488008363271,12.358219357520968,2.5064234159502807,14.966137653554881
t330,0.0,0.0,0.0,0.0,0.0
t331,0.0,0.0,0.0,0.0,0.0
t332,0.0,0.0,0.0,0.0,0.0
t333,0.0,0.0,0.0,0.0,0.0
t334,0.0,0.0,0.0,0.0,0.0
t335,0.0,0.0,0.0,0.0,0.0
t336,0.0,0.0,0.0,0.0,0.0
t337,0.0,0.0,0.0,0.0,0.0
t338,0.0,0.0,0.0,0.0,0.0
t339,0.0,0.0,0.0,0.0,0.0
t340,0.0,0.0,0.0,0.0,0.0
t341,0.0,0.0,0.0,0.0,0.0
t342,0.0,0.0,0.0,0.0,0.0
t343,0.0,0.0,0.0,0.0,0.0
t344,0.0,0.0,12.0101290028092,11.975317002546866,23.985446005356067
t345,0.0,1.160358404958035,45.60367824584566,44.97706223389726,91.74109888470095
t346,0.0,2.137989716999777,53.26231276445856,46.43916075896271,101.83946324042104
t347,0.0,2.039353843901234,54.306670851826205,55.072534815159,111.41855951088644
t348,0.0,1.8768968202463807,51.86982977753036,51.86982974932106,105.6165563470978
t349,0.0,1.8188759559997663,51.26061889753167,24.716468940646035,77.79596379417747
t350,0.0,1.9233121165251958,53.958549086347894,15.247605161147085,71.12946636402017
t351,0.0,2.0886703744662527,50.39032040969045,42.122470410235145,94.60146119439185
t352,0.0,1.9233173727488064,46.03882435783666,45.74292234251982,93.70506407310529
t353,0.0,0.5163393411293666,12.619311165304099,13.785513161816409,26.921163668249875
t354,0.0,0.0,0.0,0.0,0.0
t355,0.0,0.0,0.0,0.0,0.0
t356,0.0,0.0,0.0,0.0,0.0
t357,0.0,0.0,0.0,0.0,0.0
t358,0.0,0.0,0.0,0.0,0.0
t359,0.0,0.0,0.0,0.0,0.0
t360,0.0,0.0,0.0,0.0,0.0
t361,0.0,0.0,0.0,0.0,0.0
t362,0.0,0.0,0.0,0.0,0.0
t363,0.0,0.0,0.0,0.0,0.0
t364,0.0,0.0,0.0,0.0,0.0
t365,0.0,0.0,0.0,0.0,0.0
t366,0.0,0.0,0.0,0.0,0.0
t367,0.0,0.0,0.0,0.0,0.0
t368,0.0,0.0,13.141518939747964,10.791708942780348,23.933227882528314
t369,0.0,0.3973947079548742,46.73506731901972,46.5784133044531,93.7108753314277
t370,0.0,0.542438519613316,55.35103110881733,59.31959904995123,115.21306867838187
t371,0.0,0.6990902146627695,57.352718837681174,57.37012479262403,115.42193384496798
t372,0.0,0.507622803279047,55.61211732213882,53.680051291978536,109.7997914173964
t373,0.0,0.8006228440957149,55.26399648342632,53.192682454100144,109.25730178162217
t374,0.0,1.1545442504172974,58.310045984398116,56.04726594650735,115.51185618132277
t375,0.0,1.140041259549619,59.87658799931894,58.6929799499307,119.70960920879926
t376,0.0,0.4351017544539468,50.56438129658153,47.48351928259448,98.48300233362995
t377,0.0,0.1130998723512911,13.837730393394562,12.81077639497738,26.76160666072323
t378,0.0,0.0,0.0,0.0,0.0
t379,0.0,0.0,0.0,0.0,0.0
t380,0.0,0.0,0.0,0.0,0.0
t381,0.0,0.0,0.0,0.0,0.0
t382,0.0,0.0,0.0,0.0,0.0
t383,0.0,0.0,0.0,0.0,0.0
t384,0.0,0.0,0.0,0.0,0.0
t385,0.0,0.0,0.0,0.0,0.0
t386,0.0,0.0,0.0,0.0,0.0
t387,0.0,0.0,0.0,0.0,0.0
t388,0.0,0.0,0.0,0.0,0.0
t389,0.0,0.0,0.0,0.0,0.0
t390,0.0,0.0,0.0,0.0,0.0
t391,0.0,0.0,0.0,0.0,0.0
t392,0.0,0.0,14.969148036354945,11.905692040108155,26.8748400764631
t393,0.0,0.28425547675111185,54.04558698364009,45.255556983041394,99.5853994434326
t394,0.0,1.07912018988654,59.789557916105345,58.20561187046752,119.0742899764594
t395,0.0,1.2183648015606179,60.13767453909071,55.629520507549145,116.98555984820047
t396,0.0,1.5519775145075947,57.87489234151921,51.521702324392514,110.94857218041932
t397,0.0,1.3721135887725602,56.39538035481691,51.3128283336372,109.08032227722667
t398,0.0,1.2879845897107485,57.43974032670674,52.42681230267118,111.15453721908867
t399,0.0,1.1313341706582423,58.57113388188489,56.743503837985955,116.44597189052908
t400,0.0,0.7077942996295973,52.56606994836256,46.78727793983627,100.06114218782844
t401,0.0,0.23204070241582433,16.535660388643365,14.76024839144787,31.527949482507058
t402,0.0,0.0,0.0,0.0,0.0
t403,0.0,0.0,0.0,0.0,0.0
t404,0.0,0.0,0.0,0.0,0.0
t405,0.0,0.0,0.0,0.0,0.0
t406,0.0,0.0,0.0,0.0,0.0
t407,0.0,0.0,0.0,0.0,0.0
t408,0.0,0.0,0.0,0.0,0.0
t409,0.0,0.0,0.0,0.0,0.0
t410,0.0,0.0,0.0,0.0,0.0
t411,0.0,0.0,0.0,0.0,0.0
t412,0.0,0.0,0.0,0.0,0.0
t413,0.0,0.0,0.0,0.0,0.0
t414,0.0,0.0,0.0,0.0,0.0
t415,0.0,0.0,0.0,0.0,0.0
t416,0.0,0.0,15.491328095163478,12.184188099185477,27.675516194348955
t417,0.0,0.32196772846933336,54.48073625852394,45.603676257815856,100.40638024480913
t418,0.0,0.1856123143033601,61.0950074490064,55.97764342069722,117.25826318400698
t419,0.0,1.798564600119308,59.70252451007823,53.610424488789256,115.11151359898679
t420,0.0,1.537472296456124,55.52508212649645,49.989974110157114,107.0525285331097
t421,0.0,1.473648868069018,56.30835066880274,51.03433264898909,108.81633218586086
t422,0.0,1.8594820800734202,58.48410100760081,49.43298100137868,109.77656408905291
t423,0.0,0.02315513210183812,56.74350395381417,54.794031917481064,111.56069100339707
t424,0.0,1.8391836347025095,48.21456959023429,48.80637356693959,98.86012679187638
t425,0.0,0.5279398080804414,12.793367606193508,15.38686159930382,28.70816901357777
t426,0.0,0.0,0.0,0.0,0.0
t427,0.0,0.0,0.0,0.0,0.0
t428,0.0,0.0,0.0,0.0,0.0
t429,0.0,0.0,0.0,0.0,0.0
t430,0.0,0.0,0.0,0.0,0.0
t431,0.0,0.0,0.0,0.0,0.0
t432,0.0,0.0,0.0,0.0,0.0
t433,0.0,0.0,0.0,0.0,0.0
t434,0.0,0.0,0.0,0.0,0.0
t435,0.0,0.0,0.0,0.0,0.0
t436,0.0,0.0,0.0,0.0,0.0
t437,0.0,0.0,0.0,0.0,0.0
t438,0.0,0.0,0.0,0.0,0.0
t439,0.0,0.0,0.0,0.0,0.0
t440,0.0,0.0,11.836070573412691,5.291414585182444,17.127485158595135
t441,0.0,0.8731578750756577,44.733376653780454,43.86307664272286,89.46961117157898
t442,0.0,1.7521556278486952,54.480731552594925,52.49644752888436,108.72933470932799
t443,0.0,1.6158055108296743,55.78617838891365,44.62893239300476,102.03091629274809
t444,0.0,1.882694881161444,52.39200584455626,36.27404986353278,90.54875058925049
t445,0.0,1.8217724852481896,55.089934417091186,42.47058442643052,99.3822913287699
t446,0.0,1.9378124972445254,56.91756446751454,41.84396848299033,100.69934544774938
t447,0.0,2.082865237150202,56.6564772640712,45.6036672674099,104.3430097686313
t448,0.0,1.9987407995898616,46.909121819457205,13.019639877876493,61.92750249692356
t449,0.0,0.6121014022655349,11.74904035778451,0.6266064046621903,12.987748164712237
t450,0.0,0.0,0.0,0.0,0.0
t451,0.0,0.0,0.0,0.0,0.0
t452,0.0,0.0,0.0,0.0,0.0
t453,0.0,0.0,0.0,0.0,0.0
t454,0.0,0.0,0.0,0.0,0.0
t455,0.0,0.0,0.0,0.0,0.0
t456,0.0,0.0,0.0,0.0,0.0
t457,0.0,0.0,0.0,0.0,0.0
t458,0.0,0.0,0.0,0.0,0.0
t459,0.0,0.0,0.0,0.0,0.0
t460,0.0,0.0,0.0,0.0,0.0
t461,0.0,0.0,0.0,0.0,0.0
t462,0.0,0.0,0.0,0.0,0.0
t463,0.0,0.0,0.0,0.0,0.0
t464,0.0,0.0,13.837730675099516,12.601904677136748,26.439635352236266
t465,0.0,1.0675248911920325,48.823786697863824,45.534052688338555,95.42536427739441
