Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,Total
t7915,7.144564767181016e-8,6.469536939251052e-7,1.6687802885806733e-5,1.740620222740365e-5
t7916,7.994024091494466e-8,6.990693832512901e-7,2.1460190626796992e-5,2.2239200250963227e-5
t7917,8.869433246172268e-8,7.379847346888184e-7,2.6408066925850785e-5,2.7234745993001327e-5
t7918,9.748690749725878e-8,7.679497401751533e-7,3.079444746878556e-5,3.165988411645797e-5
t7919,1.0795780237194776e-7,7.927398332921307e-7,3.322538239226421e-5,3.4126080027928286e-5
t7920,1.341220671072685e-7,8.156290405820049e-7,3.194550318692335e-5,3.289525429461262e-5
t7921,1.7785113756109762e-7,8.393419463749997e-7,2.69437001535987e-5,2.7960893237534797e-5
t7922,2.3622697856504235e-7,8.695587336795675e-7,2.3905768508338715e-5,2.5011554220583324e-5
t7923,2.554011680792407e-7,8.481248544423211e-7,2.1581979746308397e-5,2.2685505768829958e-5
t7924,2.712097050513045e-7,8.354953993268854e-7,2.0190767966085145e-5,2.1297473070463336e-5
t7925,3.1585491286746417e-7,8.902097652762913e-7,2.123959431694243e-5,2.2445658995086184e-5
t7926,4.167228763321295e-7,9.78931946074719e-7,2.5559809695523666e-5,2.6955464517930514e-5
t7927,7.330995886765828e-7,1.1458929415104752e-6,4.151946561389302e-5,4.339845814408008e-5
t7928,3.25728327540556e-5,1.5910300749479543e-6,1.6457374697694747,1.6457716336323036
t7929,1.0461129444438431e-6,1.0513390487038579e-6,1.1047464963656188,1.104748593817612
t7930,3.273723089594196e-7,8.501818175208431e-7,0.00011906486636118738,0.00012024242048766764
t7931,1.9300041869072715e-7,7.611546866787564e-7,4.357850504631693e-5,4.4532660151686415e-5
t7932,1.3675133291712653e-7,7.160619725454197e-7,2.8493691649077092e-5,2.9346504954539638e-5
t7933,1.0556415883548696e-7,6.846187905661727e-7,2.164724437070217e-5,2.2437427320103827e-5
t7934,8.559378090496927e-8,6.504028705200477e-7,1.7226024320810984e-5,1.7962020972236e-5
t7935,7.187114897648231e-8,6.055199933881862e-7,1.3884469281166996e-5,1.4561860423531664e-5
t7936,6.200441893202889e-8,5.44783922458513e-7,1.1128801077143556e-5,1.1735589418534099e-5
t7937,5.4646329076739253e-8,4.7074061593515354e-7,8.990746151757363e-6,9.516133096769256e-6
t7938,6.269854942771822e-8,5.770810642255534e-7,1.259241257927598e-5,1.3232192192929252e-5
t7939,7.055424798533312e-8,6.477560420327117e-7,1.6749272892012903e-5,1.7467583182030947e-5
t7940,7.815012327958401e-8,6.988314841157418e-7,2.145546092371432e-5,2.2232442531109647e-5
t7941,8.577386312068494e-8,7.363731867441606e-7,2.624547472440329e-5,2.7067621774268134e-5
t7942,9.31347342435918e-8,7.644727913525633e-7,3.031445985552518e-5,3.117206738112134e-5
t7943,1.0111167863882453e-7,7.866824337394446e-7,3.228995754532511e-5,3.317775165770338e-5
t7944,1.2182464372209098e-7,8.059346355139298e-7,3.064732656211534e-5,3.157508584135136e-5
t7945,1.5394383483398382e-7,8.245512641059208e-7,2.560199710518895e-5,2.6580492204128854e-5
t7946,2.0492949085685503e-7,8.453862664213283e-7,2.2042476036000004e-5,2.3092791793278186e-5
t7947,2.3298958655397085e-7,8.718825000258462e-7,2.0887823860351137e-5,2.1992695946930956e-5
t7948,2.523346323357068e-7,8.522817658867448e-7,1.9707466503481904e-5,2.0812082901704354e-5
t7949,2.9872751831156977e-7,9.051776419068363e-7,2.0827519049067723e-5,2.203142420928613e-5
t7950,4.0047006280850184e-7,9.910645186986397e-7,2.5083290228934744e-5,2.6474824810441885e-5
t7951,7.174449667528579e-7,1.1576718967516518e-6,4.078181349418711e-5,4.2656930357691616e-5
t7952,5.4920176332924095e-5,1.611353054908893e-6,1.2208218122146302,1.220878343744018
t7953,1.0259729717148241e-6,1.0412992468492364e-6,1.5296760793177262,1.5296781465899447
t7954,3.173687578920923e-7,8.381787363711668e-7,0.00011491698450961092,0.00011607253200387418
t7955,1.8944584157267958e-7,7.555124855597534e-7,4.3016799451261826e-5,4.396175777839426e-5
t7956,1.3493120634356658e-7,7.127984192740762e-7,2.8244413811910315e-5,2.9092143437527957e-5
t7957,1.046060407571992e-7,6.836641338861208e-7,2.1571094653637898e-5,2.235936482828122e-5
t7958,8.467704717702675e-8,6.455568474650981e-7,1.7021190554277125e-5,1.775142444891925e-5
t7959,7.13179198207175e-8,6.018101215341269e-7,1.377660878629106e-5,1.4449736827645905e-5
t7960,6.184508623497705e-8,5.446149671661763e-7,1.113306669318514e-5,1.1739526746586294e-5
t7961,5.4686317093008025e-8,4.723585736019851e-7,9.043395357317686e-6,9.570440248012679e-6
t7962,6.267531692509523e-8,5.77994478049042e-7,1.2647167254287261e-5,1.3287837049261398e-5
t7963,7.044922712998692e-8,6.483385907816687e-7,1.681252032291422e-5,1.7531308140825876e-5
t7964,7.795271739704785e-8,6.992076278288601e-7,2.1534062198382554e-5,2.231122254360846e-5
t7965,8.546422095051886e-8,7.365603389615003e-7,2.632084975800615e-5,2.714287431791817e-5
t7966,9.269242443123186e-8,7.645004024178612e-7,3.0331305574628885e-5,3.118849840147798e-5
t7967,1.0050374614570849e-7,7.865776737984325e-7,3.2164291034102124e-5,3.305137245404626e-5
t7968,1.2069690325480416e-7,8.055829324146206e-7,3.033250256492385e-5,3.125878240059327e-5
t7969,1.5193299223782974e-7,8.241697837543331e-7,2.5199680347736726e-5,2.617578312372889e-5
t7970,2.0062203725696167e-7,8.44245672490452e-7,2.173138586168863e-5,2.2776253571436042e-5
t7971,2.2728518991872604e-7,8.698199204837169e-7,2.053166025644372e-5,2.1628765366846164e-5
t7972,2.474056600069527e-7,8.560061930275086e-7,1.9449005665091727e-5,2.0552417518126188e-5
t7973,2.9340701146642837e-7,9.096649555677477e-7,2.0531702258244944e-5,2.1734774225279122e-5
t7974,3.939492388885441e-7,9.979184627978278e-7,2.466941000435334e-5,2.6061277706039713e-5
t7975,7.060781237118877e-7,1.171245063954904e-6,3.986770493891861e-5,4.17450281265854e-5
t7976,5.499000168369832e-5,1.662399871533907e-6,0.013574955781269778,0.01363160818282501
t7977,1.3071186539357535e-6,1.0986333255697188e-6,2.736971428206775,2.7369738339587544
t7978,3.6693548372513697e-7,8.812959183878475e-7,0.00011525099392111399,0.00011649922532322697
t7979,2.003699805270738e-7,7.570423900831495e-7,3.912223738484736e-5,4.007964975545758e-5
t7980,1.3883521953431798e-7,7.026874157148029e-7,2.5934023087273158e-5,2.677554572252228e-5
t7981,1.0606629939975675e-7,6.688207879098219e-7,2.0114883092841204e-5,2.088977018015078e-5
t7982,8.551154537819872e-8,6.35175218768552e-7,1.628650312708331e-5,1.700718989123006e-5
t7983,7.142362640493608e-8,5.899640138529065e-7,1.3179527696002702e-5,1.3840915336260544e-5
t7984,6.125413552136782e-8,5.272539460472512e-7,1.0460068780640491e-5,1.104857686220911e-5
t7985,5.3227394992653367e-8,4.4619092538082535e-7,8.195836953843548e-6,8.695255274217027e-6
t7986,6.24874915297993e-8,5.627731863346182e-7,1.1697422214578595e-5,1.2322682892443013e-5
t7987,7.171174561242334e-8,6.382412133178942e-7,1.5663550127667655e-5,1.6373503086597972e-5
t7988,8.08152835155524e-8,6.935615479756053e-7,2.009071128415931e-5,2.086508811565047e-5
t7989,9.012371699903933e-8,7.35176997734368e-7,2.4844803719829003e-5,2.567010443456241e-5
t7990,9.897677332904501e-8,7.677642118580658e-7,2.981255587914084e-5,3.067929686432795e-5
t7991,1.0674985772418664e-7,7.953658870276466e-7,3.440858256934528e-5,3.531069831409712e-5
t7992,1.3484935225935095e-7,8.216720395547116e-7,3.6899847916427874e-5,3.785636930824194e-5
t7993,1.8232965214014525e-7,8.504049771331419e-7,3.4942371228162284e-5,3.597510585743557e-5
t7994,1.9303299644625742e-7,8.289470250616186e-7,2.5682704461772874e-5,2.670468448328075e-5
t7995,1.9668495395287255e-7,8.125659723047801e-7,2.1253792829987508e-5,2.2263043756245162e-5
t7996,2.1546648546374465e-7,8.545404088200365e-7,2.0218451492358635e-5,2.1288458386642415e-5
t7997,2.553751227313361e-7,9.111233318763856e-7,2.1138591913007666e-5,2.2305090367615386e-5
t7998,3.44448560610565e-7,1.0004204140240222e-6,2.5354082659458405e-5,2.6698951634092993e-5
t7999,6.267866883218004e-7,1.172928835139487e-6,4.127114894910542e-5,4.307086447256671e-5
t8000,0.005365892749722233,1.6407509172499628e-6,0.12446730652636188,0.12983484002700138
t8001,1.5764641483022949e-6,1.0838180805985042e-6,2.6260361353146457,2.6260387955968745
t8002,3.548771479812462e-7,8.700017184714366e-7,0.00011784050076547585,0.00011906537963192853
t8003,1.9276254655824605e-7,7.624765800073742e-7,4.1748709795026724e-5,4.2703948921592346e-5
t8004,1.3221793778878888e-7,7.091848967429986e-7,2.7256897569901248e-5,2.8098300404433036e-5
t8005,1.0049045720164753e-7,6.735087104234856e-7,2.0826353505346205e-5,2.160035267297134e-5
t8006,8.095439230270197e-8,6.375213687228047e-7,1.6743183875111923e-5,1.746165963613743e-5
t8007,6.781639786482096e-8,5.909645909405824e-7,1.3610963887357771e-5,1.4269744876163175e-5
t8008,5.8269610658423055e-8,5.24259771237241e-7,1.0883912481093288e-5,1.1466441862988952e-5
t8009,5.150568561324596e-8,4.407130776883741e-7,8.63910041319374e-6,9.131319176495361e-6
t8010,6.657352635028465e-8,5.697318356317633e-7,1.3518077381742234e-5,1.4154382743724283e-5
t8011,8.61997275234345e-8,6.689469208557544e-7,2.0010160630275496e-5,2.0765307278654685e-5
t8012,1.1091983448342742e-7,7.678080080860465e-7,2.6649678542071555e-5,2.7528406384641028e-5
t8013,1.3912908161455936e-7,8.847256319759556e-7,2.871562140904185e-5,2.9739476122632366e-5
t8014,1.775432348507677e-7,1.054611707416948e-6,2.683164713599133e-5,2.8063802078259047e-5
t8015,3.0496803856639684e-7,1.3887618176012018e-6,3.7892112113763994e-5,3.9585841969931595e-5
t8016,1.6357666585480515e-5,2.7491114314710068e-6,0.47822672872229727,0.47824583550031424
t8017,6.098746616624413e-6,8.461484950008136e-7,2.2722161514108135,2.272223096305925
t8018,6.628465176520156e-7,5.860631139749669e-7,0.00014529077885693529,0.00014653968848856228
t8019,3.601623458169684e-7,4.988803772461499e-7,5.427395856770834e-5,5.513300129077146e-5
t8020,2.6883547075243593e-7,4.646751714701182e-7,3.84110266727076e-5,3.914453731493015e-5
t8021,2.2892228836170758e-7,4.5665132065343004e-7,3.394119138963244e-5,3.4626764998647576e-5
t8022,2.1199356995283658e-7,4.7094755048928697e-7,3.525579736190757e-5,3.593873848234969e-5
t8023,2.119580847548773e-7,5.258642315517906e-7,4.863481754614024e-5,4.93726398624469e-5
t8024,1.39669894118338e-7,4.4923485713313716e-7,2.4038825887731738e-5,2.4627730638983214e-5
t8025,1.0895797665312877e-7,4.212260537416593e-7,1.7958638940896295e-5,1.8488822971291083e-5
t8026,9.116569157094657e-8,4.075330839608583e-7,1.5210131951360913e-5,1.5708830726892718e-5
t8027,7.885779042549183e-8,3.9609094478537353e-7,1.3400276700844307e-5,1.3875225436055172e-5
t8028,7.009434989876404e-8,3.9054254940195433e-7,1.2402819796434883e-5,1.2863456695735601e-5
t8029,6.284247304838468e-8,3.8498215961403445e-7,1.1618210881460167e-5,1.2066035514122585e-5
t8030,5.625794704550812e-8,3.7658844755596256e-7,1.0813361705845598e-5,1.1246208100447068e-5
t8031,4.984379822892891e-8,3.595001232741584e-7,9.783387128856621e-6,1.0192731050359708e-5
t8032,4.348000469133925e-8,3.257670692081334e-7,8.4553912051207e-6,8.824638279020172e-6
t8033,3.733385965423306e-8,2.7189874674275186e-7,6.905404190484214e-6,7.214636796881199e-6
t8034,4.1447741681385e-8,3.300220528900095e-7,1.0035772429137328e-5,1.0407242223708722e-5
t8035,4.514399212134189e-8,3.674477661896973e-7,1.257791253823602e-5,1.299050429654706e-5
t8036,4.889798196159634e-8,3.9218683138046e-7,1.4163421518319382e-5,1.460450633166144e-5
t8037,5.2994860787609616e-8,4.0846733608855753e-7,1.588533115379741e-5,1.6346793350673576e-5
t8038,5.761497766460475e-8,4.1917673701317183e-7,1.7688689125017525e-5,1.81654808396953e-5
t8039,6.295314730331685e-8,4.2645306304583185e-7,1.9481606397488743e-5,1.9971012607837892e-5
t8040,6.925559817484772e-8,4.317741817734124e-7,2.1115466572563866e-5,2.1616496352512125e-5
t8041,7.688032079629388e-8,4.3636857694469495e-7,2.2425467903177547e-5,2.2938716800918537e-5
t8042,8.637470565610498e-8,4.413893797942027e-7,2.3907572639975165e-5,2.4435336725425472e-5
t8043,9.860860097602038e-8,4.480843358022293e-7,2.6405605371659582e-5,2.6952298308437833e-5
t8044,1.1509681709992315e-7,4.583525531847941e-7,3.0560174995907724e-5,3.113362436619244e-5
t8045,1.3872306113724382e-7,4.7556960272613673e-7,3.790039347009268e-5,3.8514686133956066e-5
t8046,1.7584301511840843e-7,5.071615056234982e-7,5.31911502201414e-5,5.387415474088331e-5
t8047,2.435299820758692e-7,5.726537171838261e-7,0.00010040619909640627,0.00010122238279566598
t8048,4.1402744985724554e-7,7.532150436539069e-7,1.282540138454071,1.2825413056965647
t8049,1.8708609024596523e-7,5.143182585402983e-7,4.060158586675741e-5,4.1302990215543675e-5
t8050,1.2175201887056178e-7,4.3578706586262424e-7,2.0419647366614093e-5,2.097718645134728e-5
t8051,9.380932500723585e-8,4.0811631370404796e-7,1.5574705046076426e-5,1.607663068478771e-5
t8052,7.771719028348349e-8,3.9591034457219895e-7,1.3468560370677563e-5,1.3942187905533245e-5
t8053,6.65992573623479e-8,3.8790651733572315e-7,1.2192305197552844e-5,1.2646810972250915e-5
t8054,5.7794894892371625e-8,3.7754743167432863e-7,1.1084137289600611e-5,1.1519479616167312e-5
t8055,5.027719146116534e-8,3.598099216103408e-7,9.911272118421912e-6,1.0321359231493419e-5
t8056,4.3491260618572404e-8,3.2575209592789886e-7,8.505710674962053e-6,8.874954031508524e-6
t8057,3.7466138850266724e-8,2.7369103047447306e-7,6.963028701022889e-6,7.274185870347629e-6
t8058,4.164357303018905e-8,3.3176137654387855e-7,1.0121185656463824e-5,1.0494590606037891e-5
t8059,4.534681631677707e-8,3.6864492411406846e-7,1.2734033850662847e-5,1.3148025591093692e-5
t8060,4.912363404657414e-8,3.9306832541817717e-7,1.4489366357375636e-5,1.4931558316840387e-5
t8061,5.325354612101274e-8,4.091641330102194e-7,1.643526068759614e-5,1.6897678366727372e-5
t8062,5.792068945822221e-8,4.198190526585783e-7,1.8511383957089822e-5,1.8989123699206623e-5
t8063,6.332306244377798e-8,4.271556777436319e-7,2.0597412900573195e-5,2.1087891640760605e-5
t8064,6.971344353999649e-8,4.326568089066978e-7,2.2476132474795927e-5,2.297850272724262e-5
t8065,7.744961315153308e-8,4.3754286181154045e-7,2.3907281365922318e-5,2.442227384088539e-5
t8066,8.690859503072791e-8,4.4190919425402243e-7,2.539519280794925e-5,2.5924010597234e-5
t8067,9.911885363912831e-8,4.4829408247081944e-7,2.7968426058173602e-5,2.851583899428355e-5
t8068,1.1532549866275741e-7,4.57426959072101e-7,3.197960380912615e-5,3.255235626686101e-5
t8069,1.38786341313604e-7,4.742342546803734e-7,3.9224980181540136e-5,3.983800077753411e-5
t8070,1.7591012718245164e-7,5.056507736011416e-7,5.489601755554365e-5,5.5577578456327245e-5
t8071,2.43462443360731e-7,5.699971450840731e-7,0.00010581674348064487,0.00010663020306908967
t8072,4.115482581223347e-7,7.4349002073793e-7,2.6244847595084844,2.624485914546763
t8073,1.9240415800957573e-7,5.177878145658822e-7,4.323612579088409e-5,4.394631776345954e-5
t8074,1.2611916938069191e-7,4.426666448624831e-7,2.176361745908505e-5,2.2332403273328226e-5
t8075,9.56602377181051e-8,4.104922688006667e-7,1.603212371809269e-5,1.6538276224611462e-5
t8076,7.872519371881493e-8,3.9788840886767474e-7,1.3741395998850872e-5,1.4218009601437362e-5
t8077,6.693431698373316e-8,3.882518340721919e-7,1.2271454864159032e-5,1.2726641015214958e-5
t8078,5.7843811289871265e-8,3.7770175234991704e-7,1.1096214302512127e-5,1.1531759866151916e-5
t8079,5.009757356159795e-8,3.5862670646058755e-7,9.833224868099624e-6,1.0241949148121809e-5
t8080,4.331806646372078e-8,3.2472212956933357e-7,8.428414803208347e-6,8.796454999241402e-6
t8081,3.738726914690805e-8,2.7333372193394946e-7,6.902571365161363e-6,7.213292356242221e-6
t8082,4.1680575864424514e-8,3.3147669882626406e-7,1.0238605658786869e-5,1.0611762933477557e-5
t8083,4.552240183926317e-8,3.68600338059456e-7,1.3464432040192434e-5,1.3878554780091153e-5
t8084,4.945846031893894e-8,3.933176061722241e-7,1.6161969667418958e-5,1.6604745733910122e-5
t8085,5.379717129314442e-8,4.0984787699692607e-7,1.9480843544014807e-5,1.9944488592304877e-5
t8086,5.874436933688138e-8,4.210718223920825e-7,2.343826865641734e-5,2.39180848481463e-5
t8087,6.45278560049878e-8,4.291709814216888e-7,2.788164979800838e-5,2.8375348635435054e-5
t8088,7.144677127634588e-8,4.3582116949104173e-7,3.233150530442144e-5,3.2838773245188826e-5
t8089,7.993081582119387e-8,4.4250162738438696e-7,3.595997155838963e-5,3.6482404001595206e-5
t8090,9.063488488524588e-8,4.50792056702761e-7,4.2506142372547355e-5,4.304756931413536e-5
t8091,1.039563974915259e-7,4.5942170302294687e-7,5.423023694373699e-5,5.4793615044251465e-5
t8092,1.1533702408959751e-7,4.480669958819719e-7,5.324094516065563e-5,5.38043491806272e-5
t8093,1.4055766786145148e-7,4.702491010541027e-7,6.767553363392477e-5,6.828634040284033e-5
t8094,1.8088463750672685e-7,5.076924625070802e-7,0.00011251451714842166,0.00011320309424843547
t8095,2.5700726902811275e-7,5.82593468382448e-7,0.0009203749499357882,0.0009212145506731987
t8096,3.773287482508662e-7,7.089019439935217e-7,2.467826733668859,2.467827819899551
t8097,1.8856073664950334e-7,5.154360543532502e-7,4.194896452581425e-5,4.265296131681701e-5
t8098,1.245334127008973e-7,4.419132873179838e-7,2.157869580772313e-5,2.2145142507742012e-5
t8099,9.478676495907029e-8,4.111860782147736e-7,1.6060815821634967e-5,1.656678866480881e-5
t8100,7.776623592948627e-8,3.9787490309223474e-7,1.3695731146236831e-5,1.4171372285258553e-5
t8101,6.60279536651583e-8,3.889554854687668e-7,1.2222993280825602e-5,1.2677976719959527e-5
t8102,5.676589745693848e-8,3.7688167488334076e-7,1.0899897446292136e-5,1.1333545018632416e-5
t8103,4.907198575341805e-8,3.578530111885273e-7,9.573696962793376e-6,9.98062195973532e-6
t8104,4.2292509868908585e-8,3.222879400366901e-7,8.054374955170053e-6,8.418955405075652e-6
t8105,3.6412590539434803e-8,2.695802444584252e-7,6.343435566994826e-6,6.6494284019926864e-6
t8106,4.1073844723393154e-8,3.288157935850395e-7,9.62994990067228e-6,9.999839538980714e-6
t8107,4.5358133747090584e-8,3.6713677748088114e-7,1.3761749977651257e-5,1.4174244888879229e-5
t8108,4.9791538253619484e-8,3.9345426413342355e-7,1.8788934563676735e-5,1.9232180366063778e-5
t8109,5.477369958143594e-8,4.1191846063766564e-7,2.6501547737673288e-5,2.696823989789239e-5
t8110,6.061098734110254e-8,4.255746440780467e-7,3.856891200432798e-5,3.905509763574713e-5
t8111,6.764317818779703e-8,4.3696754212504954e-7,5.7007219682459755e-5,5.75118304027726e-5
t8112,7.63187389492209e-8,4.484576623177774e-7,8.087940531703607e-5,8.140418171830308e-5
t8113,8.733669051065051e-8,4.6286500077853115e-7,9.71939190045498e-5,9.774412069583899e-5
t8114,1.0014471594287057e-7,4.732363956861001e-7,0.00016428758750271786,0.00016486096861434682
t8115,1.0921585078210405e-7,4.549221983302721e-7,0.00012720968265723291,0.0001277738207063453
t8116,1.1983861160167062e-7,4.4399185040874076e-7,8.09908123128179e-5,8.155464277482832e-5
t8117,1.4110747597869683e-7,4.5691263545055595e-7,6.840316321730693e-5,6.900118332873618e-5
t8118,1.7784036668647768e-7,4.878529543821609e-7,6.977521776350664e-5,7.044091108457528e-5
t8119,2.6182162586841456e-7,5.672444238666142e-7,0.00011996958331223661,0.00012079864936197164
t8120,5.083828804081204e-7,7.681185929150087e-7,2.7497514888261105,2.749752765327584
t8121,2.0552942741005643e-7,5.1787486070924e-7,4.1671002914080884e-5,4.239440720220018e-5
t8122,1.2980030059210863e-7,4.418776165011367e-7,2.13825485877165e-5,2.1954226504809744e-5
t8123,9.715730365419359e-8,4.1041073409677483e-7,1.593474516882382e-5,1.6442313206574787e-5
t8124,7.933689372067322e-8,3.9783165896123945e-7,1.3701007513421095e-5,1.4178176066103007e-5
t8125,6.716827733489694e-8,3.8862185029596304e-7,1.2272588347388782e-5,1.2728378475019641e-5
t8126,5.7835078988144884e-8,3.779398915926566e-7,1.1082667437611337e-5,1.1518442408192138e-5
t8127,4.997860269303352e-8,3.589714224672937e-7,9.80510048817623e-6,1.0214050513336556e-5
t8128,4.3084214647980614e-8,3.2410509393734386e-7,8.344637010040269e-6,8.711826318625593e-6
t8129,3.711744353824645e-8,2.721946403792149e-7,6.7803031988560454e-6,7.089615282773507e-6
t8130,4.1512305644984424e-8,3.307142687656522e-7,1.023495513914613e-5,1.0607181713556767e-5
t8131,4.546968470746923e-8,3.682068872377475e-7,1.4020749174872549e-5,1.4434425746817766e-5
t8132,4.9542208319126606e-8,3.9347510034627365e-7,1.7819962445442953e-5,1.8262979754108354e-5
t8133,5.405619648706025e-8,4.10664833915789e-7,2.3102906817944147e-5,2.3567627848346995e-5
t8134,5.924340580448085e-8,4.227691733175591e-7,3.0485911444590134e-5,3.096792402371218e-5
t8135,6.535836789575037e-8,4.3212722280337144e-7,4.053532357635673e-5,4.103280916705585e-5
t8136,7.273781392860919e-8,4.4070130880889783e-7,5.2790606853711076e-5,5.330404597644858e-5
t8137,8.18739023782963e-8,4.505207546771508e-7,6.40136625839234e-5,6.454605724097884e-5
t8138,9.242225385774777e-8,4.5703238015180563e-7,8.62715825707918e-5,8.682103720480136e-5
t8139,1.0383547224731781e-7,4.5728368530534723e-7,0.00010473793164847675,0.00010529905080602941
t8140,1.1438410621536717e-7,4.463318738011393e-7,8.01993958297424e-5,8.076011180975891e-5
t8141,1.3495604049675573e-7,4.602915526100766e-7,7.606143078835639e-5,7.665667838146322e-5
t8142,1.6985392560048455e-7,4.932207906369547e-7,8.681092343530456e-5,8.747399815154199e-5
t8143,2.3760557007481434e-7,5.643762770750762e-7,0.00014682072039384859,0.00014762270224099848
t8144,4.076008533694267e-7,7.486500472448313e-7,2.711794860930027,2.711796017180928
t8145,1.8761777195109676e-7,5.18532938500894e-7,4.085640081113228e-5,4.156255152158427e-5
t8146,1.1980246723313206e-7,4.416200300713909e-7,2.0978849953242135e-5,2.1540272450546658e-5
t8147,8.886320183809428e-8,4.09524500008959e-7,1.5468918865660895e-5,1.596730656750795e-5
t8148,7.120268201621453e-8,3.9444802396433485e-7,1.29451008264322e-5,1.341075153241275e-5
t8149,5.896709061086953e-8,3.8009558043775073e-7,1.1116959883826286e-5,1.1556022554874907e-5
t8150,4.9718198051530704e-8,3.5941717103896233e-7,9.473693114956033e-6,9.882828484046527e-6
t8151,4.218888150125025e-8,3.2195274809298025e-7,7.755005238199927e-6,8.119146867794158e-6
t8152,3.588984352817103e-8,2.645582805100232e-7,5.860985379808829e-6,6.161433503847024e-6
t8153,4.0969949106610084e-8,3.248506567023711e-7,8.870169790059995e-6,9.235990395868976e-6
t8154,4.5851979128917795e-8,3.6438336457829233e-7,1.2719824434135177e-5,1.3130059777842388e-5
t8155,5.0969837222520475e-8,3.921237950908145e-7,1.7437903088136908e-5,1.7880996720450242e-5
t8156,5.686683612106077e-8,4.120390488729066e-7,2.4237185595796776e-5,2.4706091480790743e-5
t8157,6.426545362129068e-8,4.272495399225265e-7,3.4143448963284594e-5,3.463496395682841e-5
t8158,7.41258331516842e-8,4.40401473143161e-7,4.8067777714287846e-5,4.858230502058269e-5
t8159,8.7264358168025e-8,4.5419186129015616e-7,6.405917781046774e-5,6.460063402992593e-5
t8160,1.0473590929909913e-7,4.7197984148860235e-7,7.186869444685362e-5,7.244541019764132e-5
t8161,1.3196745779007167e-7,4.993476509889541e-7,0.00020822354910917529,0.00020885486421795432
t8162,1.5045398549450832e-7,4.7436669865253805e-7,0.0003383824048899039,0.000339007225574051
t8163,1.6523155151373053e-7,4.6291306618786853e-7,0.0003077085276525007,0.0003083366722702023
t8164,1.8386435648724877e-7,4.6092541672929567e-7,0.00017732845665610917,0.00017797324642932573
t8165,2.2005731472135192e-7,4.80674980211672e-7,0.00013030721897509925,0.00013100795127003227
t8166,3.1041080579972753e-7,5.430263612952191e-7,0.0001563718681469905,0.00015722530531408544
t8167,6.388797495511989e-7,7.324525550889775e-7,2.749246587105568,2.7492479584378726
t8168,2.2627402716179713e-7,5.114267481669256e-7,4.247892385508987e-5,4.321662463041859e-5
t8169,1.4347336167664186e-7,4.4691293778797155e-7,2.3069916743459782e-5,2.3660303042924397e-5
t8170,1.0723565169458397e-7,4.1696600491178863e-7,1.7266309414468304e-5,1.7790511071074675e-5
t8171,8.73398493769079e-8,4.0252990410623764e-7,1.4670520405818873e-5,1.5160390159302019e-5
t8172,7.447441605736626e-8,3.9473045940970805e-7,1.3234772176422505e-5,1.3703977051889579e-5
t8173,6.483490109029539e-8,3.873595223346754e-7,1.2150532924695122e-5,1.2602727348120093e-5
t8174,5.699219209165301e-8,3.7824766617904523e-7,1.1176601367625667e-5,1.1611841225896365e-5
t8175,4.998743016618327e-8,3.602240838389201e-7,1.000878489056613e-5,1.0418996404571234e-5
t8176,4.361177430552729e-8,3.2717208269088265e-7,8.627273859127904e-6,8.998057716124314e-6
t8177,3.7851743304268404e-8,2.763595776486898e-7,7.091400813009176e-6,7.405612133962134e-6
t8178,4.215901478989156e-8,3.334125502814961e-7,1.0222685990897963e-5,1.059825755596935e-5
t8179,4.6051288932503004e-8,3.697743811031324e-7,1.2802677344413438e-5,1.3218503014449073e-5
t8180,5.008512615426112e-8,3.938913418304817e-7,1.453930401658078e-5,1.4983280484565523e-5
t8181,5.4555347415108146e-8,4.098582789759995e-7,1.6433951583088853e-5,1.689836520947996e-5
t8182,5.967768942766173e-8,4.205648062481005e-7,1.841643560054575e-5,1.8896678096221514e-5
t8183,6.569631804743498e-8,4.280861041463044e-7,2.0350710051233474e-5,2.0844492473427214e-5
t8184,7.294875367616601e-8,4.3404628071638114e-7,2.2051205743915556e-5,2.2558200778308103e-5
t8185,8.193522968782226e-8,4.3978972936247443e-7,2.3302160397159152e-5,2.382388535620945e-5
t8186,9.346005657965549e-8,4.467611520199591e-7,2.554295340923542e-5,2.6083174617835034e-5
t8187,1.0890665511894697e-7,4.5691041462317866e-7,2.9375934778642715e-5,2.994175184838484e-5
t8188,1.3086922878571254e-7,4.7346967172904585e-7,3.6232602355470686e-5,3.6836941255985444e-5
t8189,1.6491241555978582e-7,5.031469776868707e-7,5.047114489857749e-5,5.1139204291824146e-5
t8190,2.2566836230890907e-7,5.634160114337071e-7,9.388600991009525e-5,9.467509428383787e-5
t8191,3.726340738689826e-7,7.239201050730269e-7,1.2387466209090745,1.2387477174632535
t8192,2.0363581534114594e-7,5.317610815085677e-7,5.767221099992706e-5,5.840760789677677e-5
t8193,1.369004854992137e-7,4.548340513268019e-7,2.4746112802868266e-5,2.533784733969428e-5
t8194,1.0434686908589711e-7,4.1924784528491427e-7,1.7496131722575033e-5,1.8019726436945846e-5
t8195,8.58494285676291e-8,4.0190396093563427e-7,1.4480948293720533e-5,1.4968701683223796e-5
t8196,7.379297641690944e-8,3.930217797232905e-7,1.2933238324301416e-5,1.3400053080441617e-5
