G_20,G_21,G_22,G_23,G_24,G_25,G_26,G_27,G_28,G_29,G_30,G_31,G_48,G_49,G_50,G_51
0.0,0.0,1.1830206074115754e-9,0.0,2.0640963363164917e-9,2.281952216454334e-9,2.576175950028689e-9,0.0,2.6362163718962623e-9,3.323711371620948e-9,3.736696487750744e-9,1.3117465772618343e-9,0.0,3.0,90.0,72.0
0.0,0.0,8.779214879184315e-10,0.0,2.3015024453978912e-9,2.479790958194149e-9,2.7085327370732002e-9,0.0,2.7767480075809314e-9,3.3048774015918283e-9,3.3048781620131466e-9,1.2115903356996067e-9,0.0,3.0,90.0,72.0
0.0,0.0,8.824138023360717e-10,0.0,2.4535945613327576e-9,2.6073031972055143e-9,2.759594522434532e-9,0.0,2.829321667004178e-9,3.165176590887091e-9,3.4070658152773933e-9,1.611650192695454e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.0485408587607487e-9,0.0,2.559151994692388e-9,2.7406440508041215e-9,2.8683657862828465e-9,0.0,2.9438092967589486e-9,3.304876071925691e-9,3.3048891639190686e-9,1.9402635809456237e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.3266390212870083e-9,0.0,2.5565292042382148e-9,2.7947094771906208e-9,2.8871762811998614e-9,0.0,2.9658371277256988e-9,3.153008072368289e-9,3.304889269922304e-9,1.945798240781983e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.5425164768828336e-9,0.0,2.501045141722686e-9,2.7747137224388273e-9,2.8525497460206967e-9,0.0,2.931834408675148e-9,3.3048765185289065e-9,3.304888792807677e-9,2.041414251770125e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.7886884825065008e-9,0.0,2.458271620317441e-9,2.7482053809625682e-9,2.833824658545567e-9,0.0,2.908498838135732e-9,3.1337966837988387e-9,3.3101373327378336e-9,2.079868195355573e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.0468604159099967e-9,0.0,2.4114225934644517e-9,2.686778555995529e-9,2.777056066418787e-9,0.0,2.84586816679055e-9,3.3101171228739895e-9,3.310134168834232e-9,2.2278290633863154e-9,0.0,3.0,90.0,72.0
0.0,2.6623208629813017e-9,2.210575729714801e-9,0.0,2.3759225906061616e-9,2.5376205228023308e-9,2.601707656315468e-9,0.0,2.662327913400421e-9,3.2965440708411724e-9,3.6854463752906506e-9,2.2954459982051264e-9,0.0,3.0,90.0,72.0
0.0,2.6996550453321704e-9,2.3388119564072657e-9,0.0,2.482284275881025e-9,2.5763028036407854e-9,2.635266184494805e-9,2.6839985832698426e-9,2.699677098949344e-9,3.310116321895255e-9,3.310152122678883e-9,2.416362966582073e-9,0.0,3.0,90.0,72.0
1.7449011124881508e-9,2.7742850291490945e-9,2.48196604693978e-9,0.0,2.6088782831442926e-9,2.6472918803457044e-9,2.7059233861666867e-9,2.7711743175966436e-9,2.774285303135366e-9,3.200628209292598e-9,3.490459774542116e-9,2.528654355725988e-9,0.0,3.0,90.0,72.0
1.715282138547991e-9,2.7670506877515182e-9,2.501982213311435e-9,0.0,2.601950427227506e-9,2.635273437953317e-9,2.7025414594584866e-9,2.765372992450738e-9,2.767073130908028e-9,3.4312236737251612e-9,3.4312080423167726e-9,2.5509463401754558e-9,0.0,3.0,90.0,72.0
1.707785912685722e-9,2.822994421652419e-9,2.5373695054045576e-9,0.0,2.6496539427163867e-9,2.675536720563264e-9,2.7567350480574902e-9,2.820268158602109e-9,2.823009935227899e-9,3.168867451143032e-9,3.4162672400718385e-9,2.6167100279956616e-9,0.0,3.0,90.0,72.0
1.7114096806380985e-9,2.8180650552190382e-9,2.5120814105463997e-9,0.0,2.6455687085320905e-9,2.6786404466028882e-9,2.7509747920844303e-9,2.8166644636600406e-9,2.8180953423688707e-9,3.4234946791334107e-9,3.423530290695074e-9,2.6258080716210915e-9,0.0,3.0,90.0,72.0
1.6520615986337361e-9,3.143639962264222e-9,2.7185419125411415e-9,0.0,2.8971581799046965e-9,2.9522100590327342e-9,3.0560016400314867e-9,3.1407377769146354e-9,3.1436553186643946e-9,3.229140865110724e-9,3.304890582410505e-9,2.894687097933663e-9,0.0,3.0,90.0,72.0
1.654683501328691e-9,2.8998284545703084e-9,2.6272728631788374e-9,0.0,2.7115136684414605e-9,2.759259064463176e-9,2.837460313970104e-9,2.897162704492527e-9,2.8998575869988905e-9,3.3101170739738072e-9,3.3101338300000744e-9,2.7248324637028118e-9,0.0,3.0,90.0,72.0
1.6520615986337361e-9,3.0529469546198576e-9,2.8305714814557664e-9,0.0,2.8325168000324386e-9,2.888584885885928e-9,2.9806020333237457e-9,3.0483319377725845e-9,3.0529631040782195e-9,3.189023428173169e-9,3.304862805591221e-9,2.865853193941987e-9,0.0,3.0,90.0,72.0
1.6520580459200573e-9,3.3048526832503683e-9,3.0889252478897507e-9,0.0,3.0071147417081784e-9,3.061004599603107e-9,3.1902610345113073e-9,3.3001292386166907e-9,3.304876974195785e-9,3.30487660070875e-9,3.3048871634885692e-9,3.0805624275894102e-9,0.0,3.0,90.0,72.0
0.0,2.6525903969642227e-9,2.5465023645681107e-9,0.0,2.502670441943963e-9,2.521937096582392e-9,2.5922739844744608e-9,2.6275695824996046e-9,2.6507112927577933e-9,3.30840214768244e-9,3.7079689609065853e-9,2.545449665299518e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.494951432751274e-9,0.0,2.4520162150881354e-9,2.4726984475401835e-9,2.5370926758947637e-9,0.0,2.5958481850554934e-9,3.3048755875529333e-9,3.3048890461445007e-9,2.495218889841369e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.4485646881212785e-9,0.0,2.40883677488474e-9,2.424585397397169e-9,2.4913184140506408e-9,0.0,2.543748732892556e-9,3.4357341232856055e-9,3.939709163676512e-9,2.44760852689272e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5084524817063068e-9,0.0,2.464927742390659e-9,2.472811765905011e-9,2.5576829601470766e-9,0.0,2.6106251513448722e-9,3.304875617237177e-9,3.304889054204012e-9,2.503024438896705e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.4493277822879426e-9,0.0,2.4095699176918555e-9,2.401319853055981e-9,2.4917159311799293e-9,0.0,2.544578881310248e-9,3.4346120897138646e-9,3.937724349575519e-9,2.444346785158497e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.551070497728918e-9,0.0,2.5220588998622388e-9,2.495422506348442e-9,2.6145606716854893e-9,0.0,2.6763483327045886e-9,3.304875906373832e-9,3.3048877225836675e-9,2.5630654266031183e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5934244247368255e-9,0.0,2.5828625478154606e-9,2.5450262479010613e-9,2.6847927649891383e-9,0.0,2.7520876276917754e-9,3.2170642701287364e-9,3.526276191699464e-9,2.631302385759405e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5724208087180878e-9,0.0,2.5431773742156958e-9,2.5324534455275454e-9,2.7122313543108628e-9,0.0,2.780557285197471e-9,3.3101164640834376e-9,3.310134488789209e-9,2.655680539873265e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.648439366996298e-9,0.0,2.5631138374980305e-9,2.635531199462421e-9,2.830701175349956e-9,0.0,2.9065099366055306e-9,3.12990339540955e-9,3.3048907149726486e-9,2.7492282666666706e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5970411817435026e-9,0.0,2.4211698072739725e-9,2.630478372048148e-9,2.772555771838087e-9,0.0,2.8451636728119394e-9,3.3101168328172596e-9,3.310132731501744e-9,2.6828502365488403e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.6203029235497367e-9,0.0,2.3626443007915165e-9,2.6598652436339096e-9,2.7849183042641928e-9,0.0,2.8534929353374593e-9,3.151958010989906e-9,3.3726952989780257e-9,2.7006207043240068e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.6164454767228987e-9,0.0,2.2792052923577844e-9,2.6883650750162342e-9,2.7797138178658887e-9,0.0,2.845856047389946e-9,3.3101171727754583e-9,3.3101304642292694e-9,2.7004554278332365e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.6238482648386425e-9,0.0,2.1419054322798585e-9,2.7203847513761766e-9,2.7745387282355375e-9,0.0,2.841359475724778e-9,3.1584171108442525e-9,3.389804539685714e-9,2.6953042715311264e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.5986693239545027e-9,0.0,1.866425447627218e-9,2.706200439117854e-9,2.745517396153744e-9,0.0,2.8082679181647655e-9,3.3101172387719985e-9,3.3101331818050207e-9,2.649002195574446e-9,0.0,3.0,90.0,72.0
0.0,2.6775645390909876e-9,2.481247387921068e-9,0.0,1.5479893199108854e-9,2.5961564255609153e-9,2.6216316582097083e-9,0.0,2.6775703990193724e-9,3.281534395945282e-9,3.6566652539673076e-9,2.5240853606834742e-9,0.0,3.0,90.0,72.0
0.0,2.6850876562804444e-9,2.4567572258602278e-9,0.0,1.2298366793635537e-9,2.6001777433854214e-9,2.6260748853101187e-9,2.6747943126609813e-9,2.685106469049582e-9,3.3048770731370898e-9,3.3048778724981695e-9,2.4989083161166116e-9,0.0,3.0,90.0,72.0
1.834649765442009e-9,2.670536136634334e-9,2.399378684343582e-9,0.0,9.301699531641574e-10,2.586562375622111e-9,2.6033604630535864e-9,2.668638961939373e-9,2.670536070115879e-9,3.2883770693268534e-9,3.6698622735927353e-9,2.4315595704014946e-9,0.0,3.0,90.0,72.0
1.772679780742692e-9,2.6418863473297464e-9,2.3066726379014664e-9,0.0,8.032514403055122e-10,2.5611031166895827e-9,2.5713167554467117e-9,2.6407563992605435e-9,2.641892479722584e-9,3.5459309257884006e-9,3.545869536301462e-9,2.3884843688774673e-9,0.0,3.0,90.0,72.0
1.752628264739542e-9,2.764610217378372e-9,2.220123231480033e-9,0.0,8.07161676795193e-10,2.6756685704088735e-9,2.6880244919989567e-9,2.7634689306876474e-9,2.7646110129191106e-9,3.2076381085874654e-9,3.5059047321480473e-9,2.467475638060601e-9,0.0,3.0,90.0,72.0
1.7506565086478076e-9,2.7670754997111805e-9,2.1961609421848756e-9,0.0,9.316739349257508e-10,2.6756838200355014e-9,2.696243196751185e-9,2.7653867410256097e-9,2.767096033351502e-9,3.5019232168571406e-9,3.501983653253462e-9,2.485432819491433e-9,0.0,3.0,90.0,72.0
1.7791563777791453e-9,2.7564660673375055e-9,2.282016168219827e-9,0.0,1.151532855757792e-9,2.6657502433329188e-9,2.6956886372798835e-9,2.7550693869373134e-9,2.7564644627610526e-9,3.239392568886148e-9,3.5589458842583492e-9,2.5168506509323863e-9,0.0,3.0,90.0,72.0
1.740872335176391e-9,2.7793976598495735e-9,2.327897466831812e-9,0.0,1.1508660058176466e-9,2.6818030128695672e-9,2.7198205033209494e-9,2.7772378100097506e-9,3.482360301482546e-9,3.482372361506316e-9,3.4824144248308514e-9,2.5644536813252153e-9,0.0,3.0,90.0,72.0
1.7421690756691532e-9,2.7777454506550034e-9,2.358427863375116e-9,0.0,1.2469115174391797e-9,2.672603084238614e-9,2.7193583839269132e-9,2.7744405867876467e-9,2.7777449779869578e-9,3.198178051443932e-9,3.4849942331260222e-9,2.5776961415017895e-9,0.0,3.0,90.0,72.0
1.7152856912616699e-9,2.733735522190378e-9,2.341782966543511e-9,0.0,1.2402622250543122e-9,2.632016282583354e-9,2.666129755228932e-9,2.7305289776369333e-9,2.733894729488684e-9,3.4312255475451647e-9,3.4311912879958826e-9,2.548823398286011e-9,0.0,3.0,90.0,72.0
0.0,2.637837889402846e-9,2.258340526662685e-9,0.0,1.2400881752808233e-9,2.5480460536949377e-9,2.549985003372099e-9,2.6130572742536515e-9,2.6359229971766877e-9,3.324034454874833e-9,3.7373061863844845e-9,2.4621041236138604e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.1127790043903834e-9,0.0,9.156474114588327e-10,2.4677161250589993e-9,2.4590633341553097e-9,0.0,3.3048696259246865e-9,3.304875218053165e-9,3.3048926623028195e-9,2.3534186291945956e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.9456050119948413e-9,0.0,6.700689873864532e-10,2.4452567325231164e-9,2.439070414058021e-9,0.0,2.5371262395434725e-9,3.444749837762726e-9,3.955711153826124e-9,2.3327957083995045e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.6362388864087994e-9,0.0,6.640984520587381e-10,2.4577208300498896e-9,2.4802192563053895e-9,0.0,2.5653880925104695e-9,3.3048754817234064e-9,3.3048916943755328e-9,2.340290049299983e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.5109230374129995e-9,0.0,8.054603469335484e-10,2.4794365838990733e-9,2.516090532158331e-9,0.0,2.604367484193966e-9,3.359452556658739e-9,3.802640939391311e-9,2.392025155753632e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.0367308439466226e-9,0.0,9.256291077468674e-10,2.5679468779054304e-9,2.6314411670017633e-9,0.0,2.741612166312815e-9,3.30487499314604e-9,3.3048943248299175e-9,2.468420284537297e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.920216373273176e-10,0.0,9.3223147985172e-10,2.5743674586728995e-9,2.6749320500300054e-9,0.0,2.814855259183218e-9,3.173769999422055e-9,3.428320253389176e-9,2.4569579588174963e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.915666956079874e-10,0.0,9.307334127076321e-10,2.50705348500881e-9,2.631796604063465e-9,0.0,2.8517641311770305e-9,3.304878071403832e-9,3.3048691170993793e-9,2.3125307184225856e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.920571691792161e-10,0.0,9.32553703481387e-10,2.408390422699635e-9,2.5377879515631806e-9,0.0,2.8481063903710156e-9,3.154780912193717e-9,3.3802543521281487e-9,2.0744209214212302e-9,0.0,3.0,90.0,72.0
0.0,0.0,8.805649985731944e-10,0.0,9.303187148558209e-10,2.2254334877877893e-9,2.37803024333105e-9,0.0,2.8424050497223576e-9,3.3048780131622915e-9,3.304868610623694e-9,1.9130230853558263e-9,0.0,3.0,90.0,72.0
0.0,0.0,8.826099554009673e-10,0.0,1.0472909804311551e-9,2.0272820764898626e-9,2.182652776470415e-9,0.0,2.8554103381296156e-9,3.150970511484689e-9,3.370023819129238e-9,1.613689133523451e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.915135961212092e-10,0.0,1.1493134838631639e-9,1.8849700017749505e-9,1.905714056295844e-9,0.0,2.846726027142933e-9,3.3048778272460733e-9,3.304870635658347e-9,1.015591129523642e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,1.3380256050231885e-9,1.8239560050100714e-9,1.3632304359016536e-9,0.0,2.848975431657936e-9,3.1543224855553936e-9,3.3790309602689634e-9,7.777768908426319e-10,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,1.4145588835722546e-9,1.9050530245881045e-9,1.2828226069019577e-9,0.0,2.8430923394839374e-9,3.3048754840433064e-9,3.304896455522664e-9,1.163104214000435e-9,0.0,3.0,90.0,72.0
0.0,2.8285161130049485e-9,0.0,0.0,1.493722054509033e-9,2.0040992668357463e-9,1.4552454671066843e-9,0.0,2.826765666527033e-9,3.166657234362584e-9,3.410835367731526e-9,1.796204086629313e-9,0.0,3.0,90.0,72.0
0.0,2.8545208324549484e-9,0.0,0.0,1.4159701125145576e-9,2.0205161107561947e-9,1.2573904145047056e-9,2.8401633418921436e-9,2.854542694142138e-9,3.304873467451886e-9,3.304902293597145e-9,2.208440748533621e-9,0.0,3.0,90.0,72.0
1.652056269563218e-9,2.91736987347538e-9,0.0,0.0,1.2515708656318254e-9,2.0574694636645156e-9,1.0873557620759272e-9,2.915243288798436e-9,2.9173869351233426e-9,3.134045985164062e-9,3.3049027958512096e-9,2.571013690697933e-9,0.0,3.0,90.0,72.0
1.6520615986337361e-9,2.968283674449176e-9,0.0,0.0,1.0513228838447835e-9,2.03757603232318e-9,1.6864754482768793e-9,2.9672375528598548e-9,2.968300756690131e-9,3.3048738575937244e-9,3.3049027431501716e-9,2.7513077091424338e-9,0.0,3.0,90.0,72.0
1.6520580459200573e-9,3.0721990034307087e-9,0.0,0.0,3.6423691330779623e-10,1.9389825234799384e-9,2.2481565051685813e-9,3.0710683844494637e-9,3.0721989561208605e-9,3.1973188405094515e-9,3.304902380228118e-9,2.8751260256256204e-9,0.0,3.0,90.0,72.0
1.6520615986337361e-9,3.1627874080910237e-9,0.0,0.0,0.0,1.932944666581741e-9,2.5229641292973404e-9,3.161451355906052e-9,3.162772432111354e-9,3.3048745291935143e-9,3.3049018787599633e-9,2.993517049206393e-9,0.0,3.0,90.0,72.0
1.6520615986337361e-9,3.1019453537748273e-9,0.0,0.0,0.0,1.92130494721608e-9,2.448489013010799e-9,3.1005207938284024e-9,3.1019454350051426e-9,3.2103784513836554e-9,3.304901150025333e-9,2.9820801674923472e-9,0.0,3.0,90.0,72.0
1.6520615986337361e-9,3.1222528069324404e-9,0.0,0.0,0.0,1.8204369231346079e-9,2.5587862966718827e-9,3.1193146310136964e-9,3.1222369505225577e-9,3.3048749506537356e-9,3.304900259106323e-9,3.0125378332650573e-9,0.0,3.0,90.0,72.0
1.6520580459200573e-9,3.3048546416300812e-9,0.0,0.0,0.0,2.0712050380389994e-9,2.788552481954543e-9,3.2939023804512798e-9,3.304854850612928e-9,3.304875701256777e-9,3.304901300442734e-9,3.1980707797416877e-9,0.0,3.0,90.0,72.0
1.6520580459200573e-9,3.217594906538169e-9,0.0,0.0,0.0,2.507688147823621e-9,2.7063357196381146e-9,3.2058334550880613e-9,3.2175965327535517e-9,3.304873821937366e-9,3.304903345785087e-9,3.1025860366626466e-9,0.0,3.0,90.0,72.0
0.0,2.9580275204578127e-9,0.0,0.0,0.0,2.58744526801464e-9,2.5832601669370624e-9,2.849376509681927e-9,2.9559037333361174e-9,3.139277879653913e-9,3.288201153499026e-9,2.872833736397363e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,0.0,2.5559319175246866e-9,2.583830623607036e-9,0.0,2.9290655658838277e-9,3.288179652435233e-9,3.288203128483915e-9,2.8481496625387977e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,0.0,2.4142600581527938e-9,2.5106951064494355e-9,0.0,2.8914040016701134e-9,3.117611792534943e-9,3.293900888077944e-9,2.8126818438640313e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,0.0,2.4277619929847392e-9,2.464047409596573e-9,0.0,2.9061345753412802e-9,3.2881797394130957e-9,3.288200187112292e-9,2.831934885744768e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,0.0,2.508443769254694e-9,2.4460813371430675e-9,0.0,2.9190097230367366e-9,3.124747019585381e-9,3.2881988922316573e-9,2.8485771090064587e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,1.8908834522521332e-10,2.4839603726648554e-9,2.3204843547565226e-9,0.0,2.800348448818583e-9,3.2881796218369445e-9,3.288201914004296e-9,2.7376188434956563e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,5.23086526934529e-10,2.375617137918372e-9,2.0850721664258118e-9,0.0,2.5874985325468782e-9,3.343434696100071e-9,3.7839828638180915e-9,2.5345377704586754e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,9.213954554575999e-10,2.447100210934002e-9,2.12335222079872e-9,0.0,2.6659573993180055e-9,3.288180188008757e-9,3.2881992715746795e-9,2.608047566744754e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,1.4240510802065765e-9,2.621692879604783e-9,2.190311306980158e-9,0.0,2.9323667928153926e-9,3.129954735802014e-9,3.2881981418365733e-9,2.861045299725278e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,1.89654004379033e-9,2.5800803954705883e-9,2.1758910325668778e-9,0.0,2.9332874447167477e-9,3.2881799087640064e-9,3.2882010052800624e-9,2.861303506139698e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,2.1705224859807697e-9,2.5875373825552245e-9,2.262199688555359e-9,0.0,2.944921863913738e-9,3.134904184294935e-9,3.288200109668001e-9,2.871046898761415e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,2.3365918565968227e-9,2.5685587311382994e-9,2.2134095584681064e-9,0.0,2.9373408552507837e-9,3.2881799381797132e-9,3.2882001063873496e-9,2.8602492341980425e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,2.4461426964096395e-9,2.5372856456720677e-9,2.196955271708216e-9,0.0,2.9308986970738567e-9,3.129378528788509e-9,3.2881987535886783e-9,2.8515789023921983e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,2.5045903638326594e-9,2.421267883761718e-9,2.1272054372714477e-9,0.0,2.8835605421016143e-9,3.288179840003032e-9,3.28819987449588e-9,2.8034636851226605e-9,0.0,3.0,90.0,72.0
0.0,2.7681922854179296e-9,0.0,0.0,2.497291209538901e-9,2.386437185613289e-9,2.0797546830599323e-9,0.0,2.768197033189862e-9,3.1654266782029187e-9,3.4383788125583825e-9,2.6914742316465308e-9,0.0,3.0,90.0,72.0
0.0,2.7838627506886725e-9,0.0,0.0,2.5518835808752744e-9,2.423362676883294e-9,2.041991241449794e-9,2.771905418707631e-9,2.783849258314637e-9,3.2881769703163863e-9,3.288325310385732e-9,2.6952146454515212e-9,0.0,3.0,90.0,72.0
1.765529944464106e-9,2.720395080268638e-9,0.0,0.0,2.5328686776566892e-9,2.400138762621825e-9,2.078866437449914e-9,2.7187077153838704e-9,2.7203800231862986e-9,3.211559753300934e-9,3.531741861678023e-9,2.624726120540912e-9,0.0,3.0,90.0,72.0
1.6437056160611974e-9,2.7267407729993833e-9,0.0,0.0,2.547997546514391e-9,2.3996440311328393e-9,1.9505845890885012e-9,2.7259030529321307e-9,2.7267235904218116e-9,3.288180571989745e-9,3.2882027511497533e-9,2.600110887267928e-9,0.0,3.0,90.0,72.0
1.7151506881418754e-9,2.797516159926586e-9,0.0,0.0,2.6032211976609367e-9,2.4822275290844885e-9,2.106676415073407e-9,2.7967630748079898e-9,2.797500217276163e-9,3.169919620803259e-9,3.430988480534053e-9,2.6002025019702703e-9,0.0,3.0,90.0,72.0
1.6437091687748762e-9,2.8955374982062242e-9,0.0,0.0,2.6483703929387724e-9,2.6496838934719348e-9,1.7840746360445342e-9,2.8946359791319316e-9,2.8955205090184108e-9,3.288182078798129e-9,3.2881866606096867e-9,2.502524178910014e-9,0.0,3.0,90.0,72.0
1.7295000986905507e-9,2.8008653555718926e-9,0.0,0.0,2.5179147250879122e-9,2.603365299264715e-9,1.8571959909755817e-9,2.799879538295413e-9,2.800865125628168e-9,3.18916728419738e-9,3.459659060593957e-9,2.1911688393372337e-9,0.0,3.0,90.0,72.0
1.6437056160611974e-9,2.924318277189847e-9,0.0,0.0,2.4307598715357613e-9,2.7007127974950824e-9,2.305322327613509e-9,2.9226530448921065e-9,2.9243185705527127e-9,3.2881809485001673e-9,3.288198067214475e-9,2.0371646714856597e-9,0.0,3.0,90.0,72.0
1.6507932798504044e-9,2.913206510484146e-9,0.0,0.0,2.0761144746963254e-9,2.7061954974757105e-9,2.3816312647385046e-9,2.9117349876183898e-9,2.913207456602772e-9,3.130937314897486e-9,3.302367049318182e-9,1.9861829053381004e-9,0.0,3.0,90.0,72.0
1.6437056160611974e-9,2.9001873900326867e-9,0.0,0.0,1.249274246161265e-9,2.7035727125222717e-9,2.3198500233778223e-9,2.8969574987011233e-9,2.900206993173719e-9,3.288179515392619e-9,3.288206955447823e-9,2.153153655178887e-9,0.0,3.0,90.0,72.0
0.0,2.8436011706352024e-9,0.0,0.0,3.6317622201755146e-10,2.6725732724179307e-9,2.2615168790037706e-9,2.8172836162362455e-9,2.8415311694353606e-9,3.124274509679379e-9,3.3346203400860496e-9,2.297044776602951e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,0.0,2.639735958061346e-9,2.1332329180438898e-9,0.0,2.8101294036011563e-9,3.266689714530167e-9,3.266641569630176e-9,2.3787425990060714e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,0.0,2.603326959314568e-9,2.42075308282104e-9,0.0,2.7845250918183096e-9,3.1284232989711445e-9,3.371869579414074e-9,2.4437686783016535e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,6.694553552148464e-10,2.60626614322506e-9,2.6225214919652227e-9,0.0,2.8101305703294577e-9,3.2666893255270255e-9,3.2666461395302452e-9,2.598229422391031e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,1.3322935455538675e-9,2.6097691591949164e-9,2.674102903983773e-9,0.0,2.834643006395157e-9,3.101339875604989e-9,3.3011916196209065e-9,2.6983651092666738e-9,0.0,3.0,90.0,72.0
0.0,0.0,0.0,0.0,1.8294175695154895e-9,2.585756349233776e-9,2.6981331498957933e-9,0.0,3.266685635518181e-9,3.266689240503804e-9,3.2666460065403215e-9,2.7225406746248395e-9,0.0,3.0,90.0,72.0
0.0,0.0,4.913452788477548e-10,0.0,2.1503738955463594e-9,2.5354292158053055e-9,2.676277043132139e-9,0.0,2.8192663238343284e-9,3.1089897131944303e-9,3.322290631450425e-9,2.696486087292304e-9,0.0,3.0,90.0,72.0
0.0,0.0,8.754553197712131e-10,0.0,2.251123351597603e-9,2.4538567786185684e-9,2.52810090433431e-9,0.0,2.7397089356921593e-9,3.2666899084580243e-9,3.2666421956252528e-9,2.617805801813465e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.4323141748828215e-9,0.0,2.314906110695607e-9,2.5536820987856485e-9,2.6308443251320343e-9,0.0,2.8957129095758363e-9,3.102971174141655e-9,3.266641128659185e-9,2.7347117071046353e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.637125032808157e-9,0.0,2.309960285115833e-9,2.568317905356258e-9,2.746726241880415e-9,0.0,2.9662354697207444e-9,3.2666891448010468e-9,3.2666484225338024e-9,2.7435545715704193e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.7217798250391864e-9,0.0,2.3974516537503272e-9,2.4658313557549416e-9,2.7838986869665174e-9,0.0,2.972448324161703e-9,3.133440044470098e-9,3.266647064685283e-9,2.673107073824095e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.8702699302128955e-9,0.0,2.510436442649453e-9,2.4289163605716094e-9,2.8112159201623038e-9,0.0,2.9949127030582827e-9,3.2666890579296252e-9,3.2666499130223876e-9,2.653048019388333e-9,0.0,3.0,90.0,72.0
0.0,0.0,1.9814455716670274e-9,0.0,2.5507041332722437e-9,2.4070488825569657e-9,2.8176981500986257e-9,0.0,2.963598686369541e-9,3.1298195663901484e-9,3.2666484869623887e-9,2.624997615780516e-9,0.0,3.0,90.0,72.0
0.0,0.0,2.083104447705543e-9,0.0,2.488795411024389e-9,2.2769820108660165e-9,2.644700884719325e-9,0.0,2.752739187515426e-9,3.266689477343256e-9,3.2666431525230725e-9,2.459452333104878e-9,0.0,3.0,90.0,72.0
0.0,2.812306391067656e-9,2.2325140268321805e-9,0.0,2.5722705912880726e-9,2.276923444818747e-9,2.691410526137395e-9,0.0,2.8123164996856658e-9,3.1126353898104264e-9,3.332010804761042e-9,2.5038526719968143e-9,0.0,3.0,90.0,72.0
0.0,2.8748728350766854e-9,2.346714754754159e-9,0.0,2.641338264067962e-9,2.2839467161058897e-9,2.73961198888732e-9,2.862953119926695e-9,2.8748965445784608e-9,3.2666884346895254e-9,3.266649527844248e-9,2.4832146266653863e-9,0.0,3.0,90.0,72.0
1.632955104469147e-9,2.7548274367990772e-9,2.3463157706765926e-9,0.0,2.5642674171915584e-9,2.1904017763319394e-9,2.65100994483262e-9,2.7532989861237484e-9,2.754841108882779e-9,3.0522885670214145e-9,3.266638641404878e-9,2.3482578520901597e-9,0.0,3.0,90.0,72.0
