Resource,Arizona_Li_Battery,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CC_Power_GoalLine,CC_Power_Tumbleweed,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,Total
t3921,6.64250205562408e-11,-2.5433799335548218e-8,-2.8923700323328634e-8,-2.825958761159359e-8,-2.7072923146554414e-8,0.0,0.0,-1.4795107753767459e-9,-1.0785288819090534e-9,-1.3497192788168644e-9,-1.3620995489643802e-10,3.4636150892665955e-9,6.64250205562408e-11,6.64250205562408e-11,-1.347387376624062e-8,-1.347387376624062e-8,-1.370188366895699e-7
t3922,2.2904866794089043e-11,-1.159951696443521e-8,-1.315825131998837e-8,-1.2865928636669457e-8,-1.293048527415788e-8,0.0,0.0,-5.43742280413002e-10,-3.9773917276615456e-10,-4.965771781888341e-10,-8.321975514563352e-9,1.2560640413032145e-9,2.2904866794089043e-11,2.2904866794089043e-11,-6.169087204498713e-9,-6.169087204498713e-9,-7.132761210849421e-8
t3923,1.221696594864858e-11,-7.261297387572429e-9,-8.233459048198606e-9,-8.051904849246675e-9,-8.269566803569167e-9,0.0,0.0,-3.1223555796132345e-10,-2.2922490857693865e-10,-2.854943855967914e-10,-5.0546818836562916e-11,7.125297832087962e-10,1.221696594864858e-11,1.221696594864858e-11,-3.869554458968584e-9,-3.869554458968584e-9,-3.9683657996440916e-8
t3924,2.0987508529148938e-10,-6.445891968274396e-8,-7.405146233108729e-8,-7.214517510425337e-8,-6.360981107234352e-8,0.0,0.0,-5.933955222215362e-9,-4.3722041774704026e-9,-5.4310382473064325e-9,-1.0013634165149688e-9,1.3499575167497062e-8,2.0987508529148938e-10,2.0987508529148938e-10,-3.399748253854133e-8,-3.399748253854133e-8,-3.4486969390764645e-7
t3925,1.732366080751591e-11,-1.099800230222543e-8,-1.2476560379863484e-8,-1.2199792026242275e-8,-1.2314942649974633e-8,0.0,0.0,-5.202487336969085e-10,-3.8448597812424395e-10,-4.7661566579091e-10,-9.018555615191252e-11,1.161374636019166e-9,1.732366080751591e-11,1.732366080751591e-11,-5.854962074026434e-9,-5.854962074026434e-9,-5.995741182168095e-8
t3926,3.8595260590861967e-10,-1.0085159763558105e-7,-1.1708778816149262e-7,-1.1373276193902684e-7,-9.475560774691329e-8,0.0,0.0,-1.301077974410852e-8,-9.647779475995724e-9,-1.1929570231413587e-8,-2.343012107221163e-9,2.9132994900079317e-8,3.8595260590861967e-10,3.8595260590861967e-10,-5.30710476543933e-8,-5.30710476543933e-8,-5.392101396327342e-7
t3927,3.514854702271776e-10,-1.0095089229129677e-7,-1.1721258388661389e-7,-1.1385237929210638e-7,-9.490691603369077e-8,0.0,0.0,-1.3112760630300902e-8,-9.7545376962495e-9,-1.2034648120178181e-8,-2.4344047798961797e-9,2.902979080718629e-8,3.514854702271776e-10,3.514854702271776e-10,-5.3139878575305716e-8,-5.3139878575305716e-8,-5.404546326630762e-7
t3928,3.1701277483778076e-10,-1.0104922036670215e-7,-1.173372258705241e-7,-1.1397164287802526e-7,-9.505759481332018e-8,0.0,0.0,-1.3214400581205497e-8,-9.861852637671925e-9,-1.2140067133261318e-8,-2.5265153069718813e-9,2.892594047536275e-8,3.1701277483778076e-10,3.1701277483778076e-10,-5.3208719441910366e-8,-5.3208719441910366e-8,-5.41698979671627e-7
t3929,2.824584733590778e-10,-1.0114838715172323e-7,-1.174623979649802e-7,-1.1409149975148641e-7,-9.520918359288605e-8,0.0,0.0,-1.3316364325138952e-8,-9.969614909355043e-9,-1.2245923840409495e-8,-2.61864774267041e-9,2.8821635274872982e-8,2.824584733590778e-10,2.824584733590778e-10,-5.327779182740596e-8,-5.327779182740596e-8,-5.429485922385116e-7
t3930,2.479687986449259e-10,-1.0124508999619558e-7,-1.1758717835434429e-7,-1.1421060546505095e-7,-9.533262102793264e-8,0.0,0.0,-1.341815058241862e-8,-1.0077674026303471e-8,-1.2351997713411799e-8,-2.712006748328992e-9,2.8717089592784477e-8,2.479687986449259e-10,2.479687986449259e-10,-5.334676572222506e-8,-5.334676572222506e-8,-5.441678593697172e-7
t3931,2.1467225699971602e-10,-1.0113351767855097e-7,-4.3956006711759786e-9,-8.62876760134303e-9,-1.8934599404404864e-9,0.0,0.0,-1.3519590019570987e-8,-1.0185876183165167e-8,-1.2457790677697797e-8,-2.8086703268274803e-9,2.8612033729411205e-8,2.1467225699971602e-10,2.1467225699971602e-10,-1.1220941043191478e-9,-1.1220941043191478e-9,-1.2801141080699984e-7
t3932,1.787279946666939e-10,-1.0144657054460514e-7,-1.17839014164361e-7,-1.1445193357049909e-7,-9.563773208794659e-8,0.0,0.0,-1.3621881453926763e-8,-1.0293153971561876e-8,-1.2563730571054081e-8,-2.8958079398987705e-9,2.8507856019886865e-8,1.787279946666939e-10,1.787279946666939e-10,-5.3485628192256085e-8,-5.3485628192256085e-8,-5.466770406844786e-7
t3933,1.442234679529266e-10,-1.0133323854549225e-7,-4.284383000138546e-9,-8.554771860327926e-9,-1.682763215695776e-9,0.0,0.0,-1.3723427737032627e-8,-1.0402001379537881e-8,-1.2670335603261541e-8,-2.992589430250859e-9,2.8402882734446216e-8,1.442234679529266e-10,1.442234679529266e-10,-1.007879268231675e-9,-1.007879268231675e-9,-1.2882371616989574e-7
t3934,1.0978956310166135e-10,-1.0164174703189301e-7,-1.1808866281519365e-7,-1.1469058372874174e-7,-9.593918021919713e-8,0.0,0.0,-1.3824532030377225e-8,-1.0508441234405557e-8,-1.277504369791153e-8,-3.080654220371571e-9,2.83001345945654e-8,1.0978956310166135e-10,1.0978956310166135e-10,-5.362371791556839e-8,-5.362371791556839e-8,-5.491667775253578e-7
t3935,7.746282488126518e-11,-1.0152479431470049e-7,-4.509202337419835e-9,-8.7138060838047e-9,-2.0853388307906194e-9,0.0,0.0,-1.3924607414937556e-8,-1.0615419515580939e-8,-1.2879501183062491e-8,-3.1773500138083063e-9,2.8196517345595285e-8,7.746282488126518e-11,7.746282488126518e-11,-1.2262311951378098e-9,-1.2262311951378098e-9,-1.3145357626414148e-7
t3936,4.166235045156985e-11,-1.0183634628599699e-7,-1.1833847250054548e-7,-1.1492908761631753e-7,-9.62412875398492e-8,0.0,0.0,-1.4025220151665748e-8,-1.0722590101291725e-8,-1.2985179539854379e-8,-3.2655434937093073e-9,2.8093078595530975e-8,4.166235045156985e-11,4.166235045156985e-11,-5.376199749719789e-8,-5.376199749719789e-8,-5.516496565767404e-7
t3937,7.553968750879255e-15,-2.223391592731273e-10,-2.526140884273074e-10,-2.4699816359398866e-10,-2.74069415470306e-10,0.0,0.0,-7.970005130841202e-12,-6.108619803566677e-12,-7.383277764457293e-12,-1.9007479530873886e-12,1.5474714237242036e-11,7.553968750879255e-15,7.553968750879255e-15,-1.1969313129387314e-10,-1.1969313129387314e-10,-1.2432723638609335e-9
t3938,-2.5162546015034166e-11,-1.0202950202797295e-7,-1.1858728099065788e-7,-1.1516667821383178e-7,-1.7045081573301065e-7,0.0,0.0,-1.4225487908940021e-8,-1.0934850816234932e-8,-1.3193111299456332e-8,-3.4493383367456e-9,2.788694642151727e-8,-2.5162546015034166e-11,-2.5162546015034166e-11,-5.389989644724276e-8,-5.389989644724276e-8,-6.280253994378635e-7
t3939,-4.2778782393601036e-13,-2.964499482228959e-9,-3.3645076341230722e-9,-3.2904531706757993e-9,-3.753685217123404e-9,0.0,0.0,-1.2527721116401847e-10,-9.657030974317629e-11,-1.1632181436302108e-10,-3.097553425447152e-11,2.390880507950352e-10,-4.2778782393601036e-13,-4.2778782393601036e-13,-1.5906970731179786e-9,-1.5906970731179786e-9,-1.6685879832588652e-8
t3940,-9.348025296430559e-11,-1.0222842735829557e-7,-1.1883847280709069e-7,-1.154070970421513e-7,-1.6447607906203406e-7,0.0,0.0,-1.4426718782053434e-8,-1.1148209634258488e-8,-1.34025768316746e-8,-3.6323169458403965e-9,2.76800936149458e-8,-9.348025296430559e-11,-9.348025296430559e-11,-5.403881990193021e-8,-5.403881990193021e-8,-6.242378854112061e-7
t3941,-1.486956007047504e-11,-2.677956219581491e-8,-3.049773754630794e-8,-2.9793860876397717e-8,-3.6484038725281434e-8,0.0,0.0,-1.8046854842177969e-9,-1.3985220641422958e-9,-1.6784765483126334e-9,-4.631204565494557e-10,3.3856227520233328e-9,-1.486956007047504e-11,-1.486956007047504e-11,-1.4262297649431726e-8,-1.4262297649431726e-8,-1.5408358512407574e-7
t3942,-1.633164885900389e-10,-1.02438507606889e-7,-1.1909685935610316e-7,-1.1565447696456947e-7,-1.6354962660398322e-7,0.0,0.0,-1.4628566178938548e-8,-1.1362984324485394e-8,-1.3613855815497443e-8,-3.815204991562216e-9,2.747290312046004e-8,-1.633164885900389e-10,-1.633164885900389e-10,-5.4182091241903194e-8,-5.4182091241903194e-8,-6.255413106711449e-7
t3943,-1.9822973325263576e-10,-1.025436827108408e-7,-1.192248029382681e-7,-1.1577671748843087e-7,-1.6384837699358125e-7,0.0,0.0,-1.4730116582755992e-8,-1.1471701303049925e-8,-1.3720355622181418e-8,-3.9100858537699336e-9,2.736735964896172e-8,-1.9822973325263576e-10,-1.9822973325263576e-10,-5.425193727392092e-8,-5.425193727392092e-8,-6.269570435915164e-7
t3944,-5.6195049581920264e-9,-9.03487216681788e-7,-1.1254680557227913e-7,-1.0996037368726896e-7,-1.5059336739770652e-7,0.0,0.0,-3.082944882299201e-8,-2.7807760225930034e-8,-2.989550781074929e-8,-2.0784830576708764e-8,7.926726488097152e-9,-5.6195049581920264e-9,-5.6195049581920264e-9,-5.135976222170004e-8,-5.135976222170004e-8,-1.4975566236053018e-6
t3945,-2.654898525753582e-10,-8.548351242795864e-7,-1.1232998493000676e-7,-1.0960764376201122e-7,-1.5091009807614512e-7,0.0,0.0,-1.4922914944162572e-8,-1.1674965669060031e-8,-1.391968585930037e-8,-4.073630978470724e-9,2.717291618619686e-8,-2.654898525753582e-10,-2.654898525753582e-10,-5.125558954107382e-8,-5.125558954107382e-8,-1.3484087809524201e-6
t3946,-2.993883032886166e-10,-8.565841898025981e-7,-1.1244652742186241e-7,-1.0971941541125942e-7,-1.5117549074785754e-7,0.0,0.0,-1.5023610816506863e-8,-1.1781408345411052e-8,-1.4024128292190111e-8,-4.165454190540528e-9,2.707030305352375e-8,-2.993883032886166e-10,-2.993883032886166e-10,-5.132047911555011e-8,-5.132047911555011e-8,-1.3513890451156686e-6
t3947,-3.3379140060664555e-10,-8.583375250754182e-7,-1.1256379931600372e-7,-1.0983233329570789e-7,-1.514444226491056e-7,0.0,0.0,-1.5124845441675555e-8,-1.1888303009512915e-8,-1.4129205398715147e-8,-4.256639423623859e-9,2.6967044092992895e-8,-3.3379140060664555e-10,-3.3379140060664555e-10,-5.138563934529657e-8,-5.138563934529657e-8,-1.3543826824091832e-6
t3948,-3.681155532604548e-10,-8.599997412828269e-7,-1.1268102276977423e-7,-1.099450190554103e-7,-1.5171290742087583e-7,0.0,0.0,-1.5226012810366582e-8,-1.1995700493573769e-8,-1.4234623109935907e-8,-4.349072523662666e-9,2.686323731411405e-8,-3.681155532604548e-10,-3.681155532604548e-10,-5.1450839837554814e-8,-5.1450839837554814e-8,-1.3572868884872032e-6
t3949,-4.0271420198943414e-10,-8.616246715335132e-7,-1.1279861130937556e-7,-1.1005836882473836e-7,-1.519837580182034e-7,0.0,0.0,-1.5327540745437e-8,-1.2102961785751017e-8,-1.4340093441763391e-8,-4.44033196474026e-9,2.6759595842784755e-8,-4.0271420198943414e-10,-4.0271420198943414e-10,-5.1516165352727044e-8,-5.1516165352727044e-8,-1.3601572150921598e-6
t3950,-4.369575887442744e-10,-8.631524891406225e-7,-1.129161196583811e-7,-1.1017133633988911e-7,-1.5225340475281675e-7,0.0,0.0,-1.5428952477568276e-8,-1.221059778219829e-8,-1.4445734342636405e-8,-4.53315197489847e-9,2.6655646654742344e-8,-4.369575887442744e-10,-4.369575887442744e-10,-5.1581530131628365e-8,-5.1581530131628365e-8,-1.362930072843758e-6
t3951,-4.716783622937287e-10,-8.64645408149909e-7,-1.1303414729886763e-7,-1.1028524842419042e-7,-1.5252651833184226e-7,0.0,0.0,-1.5530700742751894e-8,-1.2317999044183106e-8,-1.455140445726509e-8,-4.624112025122797e-9,2.6551906461067974e-8,-4.716783622937287e-10,-4.716783622937287e-10,-5.164706707238521e-8,-5.164706707238521e-8,-1.3656728012447157e-6
t3952,-5.060570029566608e-10,-8.660185872547534e-7,-1.1315191652152396e-7,-1.1039858889567715e-7,-1.527980642929632e-7,0.0,0.0,-1.56321804965767e-8,-1.2425505898643313e-8,-1.465698323973252e-8,-4.716478635902164e-9,2.6448042469797474e-8,-5.060570029566608e-10,-5.060570029566608e-10,-5.171256146043864e-8,-5.171256146043864e-8,-1.3682935566957224e-6
t3953,-5.406530702188493e-10,-8.673581641078284e-7,-1.1327049306269035e-7,-1.1051288830955119e-7,-1.530728742026147e-7,0.0,0.0,-1.573411474774829e-8,-1.2533378295871618e-8,-1.4763011546539855e-8,-4.8083031327737774e-9,2.634381153888783e-8,-5.406530702188493e-10,-5.406530702188493e-10,-5.1778406747133596e-8,-5.1778406747133596e-8,-1.370888188571654e-6
t3954,-5.744032116674009e-10,-9.801875195087687e-8,-1.1338762411007966e-7,-1.1062491804516923e-7,-1.5328999268876944e-7,0.0,0.0,-1.5835309146598393e-8,-1.2641052578757725e-8,-1.4868433565243277e-8,-4.903232990332521e-9,2.6239764874369976e-8,-5.744032116674009e-10,-5.744032116674009e-10,-5.184374447429606e-8,-5.184374447429606e-8,-6.027402487850515e-7
t3955,-1.2154104211128386e-12,-7.771256243438423e-10,-8.828490560532376e-10,-8.646688346856105e-10,-9.862188485860547e-10,0.0,0.0,-3.267887216508411e-11,-2.6128827931690042e-11,-3.069679807470871e-11,-1.022986579317521e-11,5.270286108504337e-11,-1.2154104211128386e-12,-1.2154104211128386e-12,-4.1953932524582957e-10,-4.1953932524582957e-10,-4.4006187483033575e-9
t3956,-6.440576919560615e-10,-9.821276733296171e-8,-1.13625266992892e-7,-1.1085416981942964e-7,-1.5384218783512755e-7,0.0,0.0,-1.6039451287656118e-8,-1.2856783245648158e-8,-1.50806413379393e-8,-5.086316541811565e-9,2.6031511647716093e-8,-6.440576919560615e-10,-6.440576919560615e-10,-5.1975701501582255e-8,-5.1975701501582255e-8,-6.054496488247826e-7
t3957,-6.778745739771801e-10,-9.811183142128843e-8,-5.973243509056959e-8,-5.938274110252498e-8,-6.687682167828512e-8,0.0,0.0,-1.6140670786330522e-8,-1.2964710817174471e-8,-1.518622869653218e-8,-5.183852277647071e-9,2.5926706754010846e-8,-6.778745739771801e-10,-6.778745739771801e-10,-2.7620170543108536e-8,-2.7620170543108536e-8,-3.6492654992449014e-7
t3958,-7.130567281357455e-10,-9.840492272814342e-8,-1.138619646926913e-7,-1.1108180248157116e-7,-1.5439384174940362e-7,0.0,0.0,-1.6242696076643966e-8,-1.3071990337010312e-8,-1.5292029890019156e-8,-5.271356890881767e-9,2.5823855394011415e-8,-7.130567281357455e-10,-7.130567281357455e-10,-5.210744509885185e-8,-5.210744509885185e-8,-6.081508098344642e-7
t3959,-1.2107553218268676e-10,-3.220663415875786e-8,-3.560137780721679e-8,-3.484554974433926e-8,-4.4468131288937745e-8,0.0,0.0,-2.678218042855833e-9,-2.159831587844462e-9,-2.5234200280488777e-9,-8.78613696294173e-10,4.170263908362267e-9,-1.2107553218268676e-10,-1.2107553218268676e-10,-1.6719555563244875e-8,-1.6719555563244875e-8,-1.8499385016897053e-7
t3960,-7.819044498574471e-10,-9.859799424285685e-8,-1.1409919441843144e-7,-1.1130993608618552e-7,-1.5494534717415847e-7,0.0,0.0,-1.6445654753770334e-8,-1.3287061523548115e-8,-1.550325723360095e-8,-5.456133068223738e-9,2.5616292760760057e-8,-7.819044498574471e-10,-7.819044498574471e-10,-5.223949803956268e-8,-5.223949803956268e-8,-6.108529951687131e-7
t3961,-1.0659575617424309e-10,-2.7744105354544312e-8,-3.156976114401097e-8,-3.0879820649924706e-8,-3.797423643917468e-8,0.0,0.0,-2.192602216415473e-9,-1.775025534684756e-9,-2.06855313082045e-9,-7.353872605159023e-10,3.3441150728046526e-9,-1.0659575617424309e-10,-1.0659575617424309e-10,-1.482388492734784e-8,-1.482388492734784e-8,-1.6156293378050502e-7
t3962,-8.508436392927287e-10,-9.879248450396415e-8,-1.1433705691429417e-7,-1.115387698668499e-7,-1.555578026202033e-7,0.0,0.0,-1.6648528443722353e-8,-1.3502159646422437e-8,-1.571455981518511e-8,-5.640542152396603e-9,2.540874560223925e-8,-8.508436392927287e-10,-8.508436392927287e-10,-5.2371873036134885e-8,-5.2371873036134885e-8,-6.136194353509467e-7
t3963,-8.840869134493738e-10,-9.88333422632312e-8,-1.1445487882857122e-7,-1.1132079703742697e-7,-1.5583184339113658e-7,0.0,0.0,-1.674857799494585e-8,-1.3609128192080564e-8,-1.5819158660699683e-8,-5.7365217051744135e-9,2.530482697078817e-8,-8.840869134493738e-10,-8.840869134493738e-10,-5.243767009595168e-8,-5.243767009595168e-8,-6.145770220347298e-7
t3964,-9.197054319180871e-10,-9.89890077885558e-8,-1.1457543928305988e-7,-1.117684019990143e-7,-1.5611799490343033e-7,0.0,0.0,-1.6851280254585632e-8,-1.3717154560648506e-8,-1.5925761435903417e-8,-5.824878841160092e-9,2.520139264006829e-8,-9.197054319180871e-10,-9.197054319180871e-10,-5.2504569930297825e-8,-5.2504569930297825e-8,-6.163367825826396e-7
t3965,-9.535933774814e-10,-9.908466451889513e-8,-1.1469473123875786e-7,-1.1188261814403423e-7,-1.5639658202970355e-7,0.0,0.0,-1.6951909690492066e-8,-1.3824811948403795e-8,-1.603119127366062e-8,-5.920870650796373e-9,2.509725483778549e-8,-9.535933774814e-10,-9.535933774814e-10,-5.257105552540644e-8,-5.257105552540644e-8,-6.176930158402152e-7
t3966,-9.885051804024146e-10,-9.918405503172858e-8,-1.1481399241979789e-7,-1.1199788324949702e-7,-1.566809496452419e-7,0.0,0.0,-1.705395846104159e-8,-1.3931812680743917e-8,-1.6136677398390274e-8,-6.008728416918567e-9,2.4994327313112095e-8,-9.885051804024146e-10,-9.885051804024146e-10,-5.263743445368204e-8,-5.263743445368204e-8,-6.190541144388191e-7
t3967,-8.425414070483587e-10,-8.95320552424686e-8,-1.0344395881311271e-7,-1.0068717541353064e-7,-1.3895917235833968e-7,0.0,0.0,-1.4179522679460368e-8,-1.1605111610220517e-8,-1.3425577874847317e-8,-5.047071022499787e-9,2.0542639840601917e-8,-8.425414070483587e-10,-8.425414070483587e-10,-4.7589211527859956e-8,-4.7589211527859956e-8,-5.540430524507427e-7
t3968,-8.530057607538464e-10,-6.371688955885078e-7,-1.024192956213889e-7,-9.996489049428852e-8,-1.3739355881456663e-7,0.0,0.0,-1.3990875553412026e-8,-1.1470237191001108e-8,-1.3254411170524755e-8,-5.029479046493932e-9,2.0060154672065942e-8,-8.530057607538464e-10,-8.530057607538464e-10,-4.7143662949985845e-8,-4.7143662949985845e-8,-1.097477831990351e-6
t3969,-1.5752357580707226e-10,-6.162815034116112e-8,-3.39122422333023e-8,-3.3194320159090306e-8,-4.111089119005249e-8,0.0,0.0,-2.51773638749181e-9,-2.0679503295020564e-9,-2.386999176856618e-9,-9.117402321256188e-10,3.5403481165596305e-9,-1.5752357580707226e-10,-1.5752357580707226e-10,-1.593846109528691e-8,-1.593846109528691e-8,-2.0653917485101772e-7
t3970,-1.1255836335927304e-9,-8.803238858985865e-7,-1.1529194956486691e-7,-1.1245729415613892e-7,-1.5781425644764938e-7,0.0,0.0,-1.7458418970353272e-8,-1.4360080416586768e-8,-1.6557472098675737e-8,-6.3753835594504804e-9,2.458148576966386e-8,-1.1255836335927304e-9,-1.1255836335927304e-9,-5.2903852870756435e-8,-5.2903852870756435e-8,-1.4052417119849353e-6
t3971,-1.1602065816514083e-9,-8.810252033600751e-7,-1.1541203980344518e-7,-1.1257286406004464e-7,-1.5810169652882912e-7,0.0,0.0,-1.7560074977238333e-8,-1.446759770228546e-8,-1.6663195883446087e-8,-6.466992107043655e-9,2.4477862820514217e-8,-1.1602065816514083e-9,-1.1602065816514083e-9,-5.297075575179191e-8,-5.297075575179191e-8,-1.4072139328504316e-6
t3972,-1.1941512285883008e-9,-8.819241816257142e-7,-1.1553184297610783e-7,-1.1268783887340564e-7,-1.5838701328458533e-7,0.0,0.0,-1.766107630630649e-8,-1.4574536077587497e-8,-1.676816908086916e-8,-6.559142110098836e-9,2.4374839219486013e-8,-1.1941512285883008e-9,-1.1941512285883008e-9,-5.3037578098690316e-8,-5.3037578098690316e-8,-1.4093765709983343e-6
t3973,-1.2290342822857286e-9,-8.831670406410244e-7,-1.1565235155978484e-7,-1.1280397200333903e-7,-1.5867787246232355e-7,0.0,0.0,-1.7763028688983555e-8,-1.4682414629651277e-8,-1.6874278551880583e-8,-6.650874991664158e-9,2.4270883282350007e-8,-1.2290342822857286e-9,-1.2290342822857286e-9,-5.3104698170612454e-8,-5.3104698170612454e-8,-1.4118974494343836e-6
t3974,-1.2633384969245158e-9,-8.848841224971213e-7,-1.1577264434238711e-7,-1.1291967374851605e-7,-1.5896733364310904e-7,0.0,0.0,-1.7864468800140896e-8,-1.4789717139557434e-8,-1.6979696710017526e-8,-6.742845669054374e-9,2.416749875403753e-8,-1.2633384969245158e-9,-1.2633384969245158e-9,-5.3171760464172603e-8,-5.3171760464172603e-8,-1.414886540214985e-6
t3975,-1.2982117635610272e-9,-8.873031245069859e-7,-1.1589366227633306e-7,-1.130364599947561e-7,-1.5926215793416887e-7,0.0,0.0,-1.796658285196396e-8,-1.4897888226252343e-8,-1.7086107962799285e-8,-6.834670733880266e-9,2.4063217579489056e-8,-1.2982117635610272e-9,-1.2982117635610272e-9,-5.323914290885577e-8,-5.323914290885577e-8,-1.4185903580160454e-6
t3976,-1.33257297059798e-9,-8.906552974879993e-7,-1.1601409676987435e-7,-1.131522552502661e-7,-1.5955369557199286e-7,0.0,0.0,-1.8068098870301298e-8,-1.5005088960764004e-8,-1.7191411932560822e-8,-6.9267153079532986e-9,2.3959958398498526e-8,-1.33257297059798e-9,-1.33257297059798e-9,-5.330631713255713e-8,-5.330631713255713e-8,-1.4232170549301218e-6
t3977,-1.3673665429949368e-9,-8.953701677416768e-7,-1.1613607606229808e-7,-1.1327002988727009e-7,-1.5985513669306154e-7,0.0,0.0,-1.8170156201246816e-8,-1.511343030156674e-8,-1.7297946965968248e-8,-7.019036677001899e-9,2.3854950215847978e-8,-1.3673665429949368e-9,-1.3673665429949368e-9,-5.337417903656106e-8,-5.337417903656106e-8,-1.429227488016349e-6
t3978,-1.4016386205439062e-9,-3.6581431856984693e-7,-1.1625694336263668e-7,-1.1338596186099248e-7,-1.601499304418146e-7,0.0,0.0,-1.8271830298751073e-8,-1.5219840862409906e-8,-1.740255191021451e-8,-7.110351025974151e-9,2.3753127914965147e-8,-1.4016386205439062e-9,-1.4016386205439062e-9,-5.3441608593606755e-8,-5.3441608593606755e-8,-9.009467334665205e-7
