Resource,CAISO_Advanced_CCGT_candidate,CAISO_Aero_CT_candidate,CAISO_Reciprocating_Engine_candidate,CAISO_Shed_DR_Tranche1,CAM_CAM_RA_i,CAM_CAM_RA_ii,CAM_CAM_RA_iii,CAM_CPE_RA_i,CAM_CPE_RA_ii,CAM_DR_RA,Generic_RA_Only,Leapfrog_Power,Tierra_Buena,Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,Arizona_Li_Battery,CAISO_New_Flow_Battery,CAISO_New_Flow_Battery_12,CAISO_New_Flow_Battery_8,CAISO_New_LDES_Battery_12,CC_Power_GoalLine,CC_Power_Tumbleweed,Generic_4hr_battery_low_cost,Generic_6hr_battery,Generic_6hr_battery_low_cost,Generic_8hr_battery,Generic_8hr_battery_low_cost,Northern_California_Li_Battery,Riverside_Li_Battery,Riverside_West_Pumped_Storage,Tehachapi_Pumped_Storage,FishLake,Greater_Imperial_Geothermal,InState_Biomass,Northern_California_Geothermal,Ormat_Portfolio,Southern_Nevada_Geothermal,IndianValley_Hydro,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar,Total
t3796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.077843171038895e-7,2.4970671372643355e-5,0.0,4.520999549450586e-6,-2.5991524780842114e-7,0.0,5.73903225192079e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.54785722433102e-5
t3797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.048807720079072e-5,0.0,0.0,3.7534776346140687e-7,2.0370348762353185e-5,7.434027606355286e-6,4.206240045045896e-6,0.0,6.153082385529363e-5,5.6952612500023075e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001601001264833024
t3798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.634504312318622e-5,0.0,0.0,1.990051000709244e-7,1.687437417864279e-5,5.8087516648873736e-5,3.7170423032739783e-6,-1.4082661539229947e-7,6.647552569560844e-5,2.9239561474097007e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00021448163658167348
t3799,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.729202656150733e-5,0.00010259162456100965,0.0,0.0,-6.537798889949782e-8,1.7000660760118712e-5,9.383727701617567e-5,1.4704162318900735e-6,0.0,0.00010285130392873043,2.2095681235905646e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9728496764237515e-5,5.0150407778772886e-5,5.012987039763317e-5,0.0005171962741347665
t3800,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917663848720167e-5,0.0001262435481249949,0.0,0.0,1.583575638461488e-7,1.4351229350175352e-5,0.00011639416681884414,7.168622535671373e-7,0.0,0.0001266023311146114,2.0757484444374483e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.143063459471909e-5,6.176415298028815e-5,6.176995470593028e-5,0.0006306836244386157
t3801,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.575872183134379e-5,0.00013938008291011078,0.0,0.0,4.708727631859271e-7,1.3375437982595319e-5,0.00012911017825051872,2.898426362380525e-7,0.0,0.00013980048611017537,1.9843594217743635e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.801959816970649e-5,6.824407306888247e-5,6.887531732276386e-5,0.0006953089704672952
t3802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.784720135044608e-5,0.00014354140075888838,0.0,0.0,7.827817189791567e-7,1.1679408944882407e-5,0.00013299618792911392,-9.112518030033023e-8,0.0,0.0001440043966454141,2.454379638671281e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.326886668156484e-5,7.036331888596691e-5,7.094259029783245e-5,0.0007177894076714593
t3803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.752952184285732e-5,0.00014289473206174907,0.0,0.0,1.005130970317278e-6,1.1059165187405665e-5,0.00013247518621336705,-1.3881929317589666e-7,-3.375597764512479e-7,0.00014335686934430214,4.2745515859853955e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.293350946576949e-5,7.004884644044296e-5,7.065951443048846e-5,0.0007157606484730578
t3804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.638448763141014e-5,0.00014060443900243413,0.0,0.0,9.605122282269142e-7,1.1185658309770227e-5,0.00013036868410455757,4.1564251989839286e-9,3.782308268731229e-7,0.00014106474060326946,8.273314599023624e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.175111231234643e-5,6.892161404694263e-5,6.953330152080638e-5,0.0007094302516108596
t3805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.476619901008007e-5,0.00013738443842976553,0.0,0.0,9.60276626444554e-7,1.0336642486809137e-5,0.00012750000584120914,2.8977733745209454e-7,9.33072353630404e-7,0.00013780300890431363,1.1198128981800147e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.008104111018199e-5,6.737993230727569e-5,6.793957068533985e-5,0.0006965720940743023
t3806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0636193254026693e-5,0.00012919220567907466,0.0,0.0,1.0484361468809812e-6,9.518455006531766e-6,0.00012016486487648333,5.271410851439384e-7,6.553071254101649e-7,0.00012954892976324572,1.3250880027669885e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.582829147509628e-5,6.336335420365913e-5,6.38668796773203e-5,0.0006576009383205428
t3807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.836433145134379e-5,0.00012465816069088392,0.0,0.0,1.2697633916032424e-6,9.728106661888058e-6,0.0001166074061283701,8.59010329356308e-7,-3.377452468991876e-7,0.00012499045379144036,1.3710090820589157e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.348062118726227e-5,6.111084514962783e-5,6.1606878403893e-5,0.0006360479227593589
t3808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4894822781648145e-5,0.00011770338201763653,0.0,0.0,1.5786458076019476e-6,1.1153315802961614e-5,0.00011013944353018609,1.142415893626904e-6,-2.5823450997770763e-7,0.00011799881930585343,1.3323458554333605e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.805420516841098e-5,5.766204162996757e-5,5.816245049646795e-5,0.000601554766478717
t3809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3151718809374415e-5,0.00011407626252537412,0.0,0.0,2.1074911780859375e-6,1.3295277241382914e-5,0.00010572424899663404,1.9437814845353927e-6,2.5431137015090375e-6,0.00011445087849892843,1.2476438589420562e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.770239926880105e-5,5.594751931805319e-5,5.64325692515979e-5,0.000589851698863697
t3810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6761331333300404e-5,0.00010100084941182426,0.0,0.0,2.7613823509363522e-6,1.4384593477910744e-5,9.280683224450591e-5,3.574171381582268e-6,1.188667521732345e-5,0.00010147835362062096,7.740710653418081e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9494823028802145e-5,4.968882705311728e-5,4.977422895477446e-5,0.0005313527787281163
t3811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7712084321128714e-5,8.114512196633322e-5,0.0,0.0,3.2280408927355435e-6,1.535153824240315e-5,7.225665109358885e-5,7.674264584425661e-6,1.3054299072789079e-5,8.31462762223012e-5,5.674671330326319e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0584789241254304e-5,4.075709054863097e-5,4.0746240950305436e-5,0.00044133106846622243
t3812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.100195778493742e-5,0.0,0.0,0.0,5.423768901527005e-6,1.865645001917807e-5,2.2532292758598028e-5,1.3773488881537888e-5,1.1603464259278906e-5,0.0,5.236242352613818e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.399269028026774e-5,3.4173205454898435e-5,3.4168243962058755e-5,0.00021056180465489608
t3813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9874244598011925e-6,2.0797891182739293e-5,0.0,1.546851265924908e-5,9.181532138800702e-6,0.0,4.9135333476346034e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.734889378822486e-5
t3814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.55631573754795e-6,1.8724683846110597e-5,0.0,1.106857383088648e-5,6.2254924789063955e-6,0.0,4.428127267445382e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.90031931608968e-5
t3815,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0475614947411524e-5,1.5826119998508472e-5,0.0,8.089001261790299e-6,4.881537928246548e-6,0.0,2.561470998543096e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.183374513449994e-5
t3816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.802084958734572e-6,1.0789921175465186e-5,0.0,6.2008833997811785e-6,4.994476132360074e-6,0.0,3.111790552640585e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.489915621898159e-5
t3817,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.662644319055021e-6,1.880452153475032e-5,0.0,4.858326492490652e-6,4.7686913154198985e-6,0.0,7.78993926297936e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.388412292469526e-5
t3818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.509365474650651e-6,2.4367207719979108e-5,0.0,3.2663985323423745e-6,2.865306414184712e-6,0.0,1.0935403422618612e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7943681563775454e-5
t3819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.840748487462453e-6,1.2699447995058552e-5,0.0,2.2981602486923885e-6,1.6659207118927417e-6,0.0,1.237862469367181e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5882902136777946e-5
t3820,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923777101262507e-6,5.733807761018551e-6,0.0,1.5072653556060785e-6,1.1586407443127201e-6,0.0,1.2989444282271102e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8312935244470958e-5
t3821,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.843127589364157e-5,0.0,0.0,7.3770439022772915e-6,7.168579420378332e-6,8.731779805470898e-6,9.451733763277815e-7,6.881005696132516e-7,6.972307204267114e-5,1.1145635096668617e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00017421066010704888
t3822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.813269593682283e-5,0.0,0.0,7.695801545700508e-6,4.9941873576670005e-6,7.439672544181064e-5,7.144393547797314e-7,5.738429520432177e-7,9.850502466335342e-5,7.239855809917071e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002922525730620944
t3823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.116174754782321e-5,0.00011024434445503287,0.0,0.0,7.00317960419825e-6,2.499078601797291e-6,9.96326115137551e-5,2.8865252420714067e-7,-3.3793180496071566e-7,0.00011060249292427216,5.356854270424688e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.151922830197882e-5,5.393165616919404e-5,5.3901292146811386e-5,0.0005458032062545342
t3824,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.159896739177384e-5,0.00013101180935340406,0.0,0.0,8.065442079801475e-6,5.61780409764651e-6,0.00012035870035110598,5.158259518829281e-8,0.0,0.0001314335989448523,5.5618409177545276e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.314137335268305e-5,6.412103620442622e-5,6.411094900651903e-5,0.0006550731042951552
t3825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.874086951886738e-5,0.00016510482994415085,0.0,0.0,1.0518648912900075e-5,7.78177403481e-6,0.00014848904268643904,6.23782396466216e-7,0.0,0.00016571090484518436,6.4193112384583465e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.028364875080273e-5,8.081102746403701e-5,8.111887322351663e-5,0.0008256027130156327
t3826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013035229781621638,0.0002671821833740498,0.0,0.0,1.3148385093243952e-5,1.2233219213054464e-5,0.00022250466637862296,1.7692428528027617e-6,0.0,0.000268774441416042,6.604657382562112e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012914711245000854,0.00013016839295123362,0.00013177347853714138,0.001313658077464978
t3827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013368130351665286,0.00027375622549922,0.0,0.0,1.5185995765739727e-5,1.2102295346529931e-5,0.00021808312391749583,4.283232386173949e-6,0.0,0.00027539892581529557,8.287110694007832e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013339662519811933,0.00013340317819582025,0.00013501193150764835,0.0013425899478427036
t3828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013137916462113708,0.0002691701061031601,0.0,0.0,1.843919001916851e-5,1.2870851357577728e-5,0.00019980658637524991,6.592363841323323e-6,0.0,0.00027080980090943285,9.958067467301618e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00013121920240727426,0.00013119499619871532,0.0001327913827656175,0.0013142317120659582
t3829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012250735088059628,0.0002516566888749218,0.0,0.0,2.229353530230196e-5,1.5827745637142412e-5,0.00017827239569045028,7.852275939014716e-6,0.0,0.00025309362870018504,1.285040394032404e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00012392673745328508,0.00012282751038182482,0.0001242317442846712,0.0012353400170847177
t3830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011301789066209267,0.00023292724497691805,0.0,0.0,2.4477009182828105e-5,1.4989730104218207e-5,0.0001613687694668024,9.519796846332057e-6,0.0,0.00023416205370097032,1.6647716030508382e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011501464561640384,0.00011383370848494678,0.00011505709346425873,0.0011510156585362796
t3831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00010429729184835423,0.00021566744199227883,0.0,0.0,2.5338198166757797e-5,3.2444400643362985e-5,0.00014684824101840132,1.0892963131010855e-5,0.0,0.00021673965337498657,1.786544148771501e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00011090842189920024,0.00010539499957276632,0.00010656258533394691,0.001092959638468781
t3832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.022321268048472e-5,0.0001877096480812461,0.0,0.0,2.48316248569219e-5,2.5404828760140155e-5,0.00013561493859231454,1.2867054622510319e-5,-2.575236980836319e-7,0.00018847531989507615,1.523494567163042e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.637814193761684e-5,9.188689893679225e-5,9.284999431187657e-5,0.0009612190846485263
t3833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.275954003522656e-5,0.00017268724692661927,0.0,0.0,2.5232914853354478e-5,3.440936053219893e-5,0.00012131947862412972,1.5086482061996131e-5,2.2803720511967892e-6,0.00017355431938881338,1.1325946115558085e-5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.867449353701495e-5,8.472068764882578e-5,8.554816621234806e-5,0.0008975990079872823
t3834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.125624501862603e-5,0.00012954237849408662,0.0,0.0,2.543490137568327e-5,1.6001235720751523e-5,0.0001008595002581291,1.7074086352075826e-5,9.175550876623378e-6,0.0001304625472045018,6.3877212313272074e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.64737501801067e-5,6.382504750293094e-5,6.400683836476162e-5,0.0006904998025796041
t3835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9219501854148575e-5,8.367466816792827e-5,0.0,0.0,2.399281140192807e-5,1.458924815841489e-5,6.269877003175825e-5,1.7854719054743227e-5,1.1168574129327619e-5,8.61916632350912e-5,3.0359780916388285e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2394496019579896e-5,4.223663530749633e-5,4.222732350297065e-5,0.0004692843889550258
t3836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5870058834254195e-5,0.0,0.0,0.0,2.235649469028843e-5,1.0810881325048775e-5,7.4167782625897696e-6,1.8337723141888903e-5,8.583837684738718e-6,0.0,8.420519151501795e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9003698038703062e-5,2.911892141066019e-5,2.911172786451388e-5,0.0001814521731678361
t3837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0709851562980593e-5,9.55636512151496e-6,0.0,1.7976720063720366e-5,7.264302563967786e-6,0.0,3.275075316045411e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.583474684378825e-5
t3838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9647008802052694e-5,2.01300618074831e-6,0.0,1.6763059712771798e-5,6.14043957171058e-6,0.0,2.336455870595395e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.479715985434292e-5
t3839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.923490228246461e-5,1.5582256856011438e-6,0.0,1.5627703215122734e-5,4.66346561534618e-6,0.0,6.55273466986511e-7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.173957026552118e-5
t3840,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9326533220788796e-5,3.228475255321028e-6,0.0,1.350049259952119e-5,3.7249287034897732e-6,0.0,1.8156222376679377e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.159605201678872e-5
t3841,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9931777260017327e-5,5.126217736062043e-6,0.0,1.1406868382702623e-5,3.6872412244728876e-6,0.0,2.9146151956804997e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.306671979893538e-5
t3842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9232964945219487e-5,4.469652770410428e-6,0.0,1.0473039437137945e-5,3.004255551466957e-6,0.0,3.0963485517773466e-6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0276261256012164e-5
