Aquamarine_Westside,Arizona_Solar,Humboldt_Bay_Offshore_Wind,Morro_Bay_Offshore_Wind,NW_Ext_Tx_Wind,New_Mexico_Wind,Northern_California_Solar,Northern_California_Wind,Riverside_Palm_Springs_Wind,Riverside_Solar,Wyoming_Wind,GibsonSolar,PutahCreek,Resurgence_Hybrid,WillowSpringsSolar
2.8035868626652416e-6,0.0,0.0,0.0,8.647906011925936e-6,1.0701916012167082e-5,1.3938527929228407e-6,1.0952225808794988e-5,1.0568145078247809e-5,0.0,7.955067071027457e-6,0.0,6.391184669773953e-6,6.429861691970018e-6,0.0
0.0,0.0,0.0,0.0,1.0502927268228913e-5,1.695836502643069e-5,0.0,1.4260999613132465e-5,1.809479444030015e-5,0.0,1.5060639650076041e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9.994997692509398e-6,1.7787952843006558e-5,0.0,1.096978999981614e-5,1.9202612641447576e-5,0.0,1.9388779595502172e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,9.051375858611164e-6,1.89533394510373e-5,0.0,9.36428063926582e-6,1.8222958721387573e-5,0.0,1.9896560776428607e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,7.856579614533313e-6,1.9492843419920912e-5,0.0,9.663815963196316e-6,1.818524027817265e-5,0.0,1.8590081250125988e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,5.765425637068746e-6,1.7987968476114157e-5,0.0,9.251549571565382e-6,1.7081913451461892e-5,0.0,1.7222471343955872e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.7189381763750714e-6,1.623721508544193e-5,0.0,8.255553170029222e-6,1.5230433088318158e-5,0.0,1.6066955226761227e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.4260160324083557e-6,1.5380301953716806e-5,0.0,6.086358511646427e-6,1.3950047907179543e-5,0.0,1.6756306637161897e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.2566174690117203e-6,1.1638431031084786e-5,0.0,4.43622717919705e-6,1.1909461078989956e-5,0.0,1.6440266043228614e-5,0.0,0.0,0.0,0.0
0.0,2.2012343819953562e-5,0.0,0.0,1.8729644113613793e-6,9.221616784617904e-6,0.0,4.001621741909226e-6,8.54104806201112e-6,0.0,1.6348522934665625e-5,0.0,0.0,0.0,0.0
0.0,3.710225182585166e-5,0.0,0.0,1.4864284680425287e-6,7.974817530153471e-6,2.8360248555985943e-5,3.1646789008011543e-6,4.812213643590034e-6,3.7146700474481756e-5,1.3575442246732207e-5,0.0,0.0,0.0,0.0
1.4112998660664733e-5,3.7390882399679664e-5,0.0,0.0,1.1837656725122904e-6,4.708374266648462e-6,3.608481942388301e-5,2.8078383336738605e-6,2.0159001647859257e-6,3.743336354187858e-5,9.555245317959015e-6,0.0,0.0,1.814671107958077e-5,1.801186690347789e-5
4.2682838238050635e-5,9.408766042330352e-5,0.0,0.0,8.830199196047203e-7,4.890802022249052e-6,8.837578848000621e-5,1.8763282417235357e-6,8.291859980176783e-7,9.429986377175842e-5,8.569971380767132e-6,0.0,4.698919421275427e-5,4.7202472110541294e-5,4.718647512191865e-5
4.7618650029335186e-5,0.00010390503262384255,0.0,0.0,9.273294324899017e-7,4.674425689278227e-6,9.794695307214926e-5,1.783944156097054e-6,0.0,0.00010416466149609571,8.553158994634498e-6,0.0,5.239936776835208e-5,5.226275753500431e-5,5.2379645453015655e-5
4.832778382990455e-5,0.00010531069076063724,0.0,0.0,1.2355491755872514e-6,4.900378296955699e-6,9.963128977382731e-5,2.158013121420808e-6,0.0,0.00010558145369657515,7.083712354037909e-6,0.0,5.360066968584931e-5,5.3008764382411755e-5,5.3403053442480086e-5
4.648167031717776e-5,0.00010163702196929521,0.0,0.0,1.6744148467680353e-6,4.9423618204537855e-6,9.645905369889875e-5,3.3192708457770004e-6,7.901375533447526e-7,0.00010189141616291595,6.268599043264205e-6,0.0,5.281491431397001e-5,5.116260020088248e-5,5.151377868628515e-5
4.4281103555476875e-5,9.726065327682353e-5,0.0,0.0,2.3296818106293203e-6,5.430565096475219e-6,9.253125269041448e-5,4.697487620301019e-6,1.6499155280124483e-6,9.749252169331228e-5,9.896081292603516e-6,0.0,5.054468595622197e-5,4.8923703729997214e-5,4.901491580255879e-5
4.269886742491735e-5,9.40967709217211e-5,0.0,0.0,3.457406125058696e-6,5.960777853376713e-6,8.965822596824973e-5,6.0584291378980815e-6,3.7747614811665404e-6,9.432958674155314e-5,1.4731803747397468e-5,0.0,4.8671774578679106e-5,4.7312747099681474e-5,4.730320078749628e-5
4.067970400001286e-5,9.009247999380393e-5,0.0,0.0,4.315649386837557e-6,6.793238157111304e-6,8.598308576635796e-5,7.797836493046214e-6,6.5720818345465845e-6,9.030594200453469e-5,1.3065955652649088e-5,0.0,4.6435468907368715e-5,4.524439422937121e-5,4.520668368712677e-5
3.81419289965379e-5,8.503096500310003e-5,0.0,0.0,4.439537716636909e-6,7.567855987712719e-6,8.125701709488757e-5,8.663733922886482e-6,9.93398731054299e-6,8.52319459186342e-5,1.2476964385204824e-5,0.0,4.376886019441528e-5,4.2632769279293825e-5,4.270126663641349e-5
3.690902757824688e-5,8.245449175045628e-5,0.0,0.0,4.479746153736557e-6,9.025070312508597e-6,7.886801765827707e-5,8.609944420663068e-6,1.3720623191611006e-5,8.275792518000422e-5,9.655337775342682e-6,0.0,4.2452489879885036e-5,4.136613108585152e-5,4.1367553613724795e-5
3.54006440232979e-5,7.922991607794707e-5,0.0,0.0,4.6041649528967206e-6,1.1365573529034064e-5,7.568807620255057e-5,8.727733305077008e-6,1.67043149970158e-5,7.973247117454175e-5,5.1113125641301465e-6,0.0,4.02455288348591e-5,3.983012940977915e-5,3.986608875550246e-5
2.8909447564728907e-5,6.560832806566769e-5,0.0,0.0,4.458939751722873e-6,1.4202441332054376e-5,6.285882167504592e-5,8.527266802342782e-6,1.773892462836985e-5,6.673462135800951e-5,7.2861238702865495e-6,0.0,3.3354089632009476e-5,3.320745317125784e-5,3.320696672659551e-5
2.168006452407667e-5,2.507690711992479e-5,0.0,0.0,4.926773790823417e-6,1.6252194365386588e-5,4.8102675986295715e-5,1.0920659664230435e-5,1.778030818068118e-5,5.213714328465358e-5,9.029583905539443e-6,0.0,2.5779376086942918e-5,2.5808900232959786e-5,2.58022804153768e-5
3.713448337716585e-6,0.0,0.0,0.0,4.6224360357021195e-6,1.1454403639905018e-5,1.399104645614126e-6,9.706957294455901e-6,1.1614178159682163e-5,0.0,6.185357639397917e-6,0.0,7.3190329297756485e-6,7.368542721319926e-6,7.355064815417478e-6
0.0,0.0,0.0,0.0,3.427898324885304e-6,1.591454535286141e-5,0.0,1.1291226228604893e-5,1.637441444587753e-5,0.0,6.380894663206588e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.803642519770168e-6,1.6107783441156547e-5,0.0,8.968922335739366e-6,1.657959257649698e-5,0.0,5.473188367965674e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.97107536844532e-6,1.4651126664830667e-5,0.0,7.536042933545754e-6,1.644968351104942e-5,0.0,6.218248495481733e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.3038740439262032e-6,1.3813258705284547e-5,0.0,7.851179972613025e-6,1.624424370085011e-5,0.0,7.027879371446949e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.5931823419131866e-6,1.1902357807667996e-5,0.0,8.969966378671462e-6,1.435603676351443e-5,0.0,7.347048252281212e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.6343708644889337e-6,9.858583032086525e-6,0.0,6.936425570501522e-6,1.2566897764234958e-5,0.0,8.01457419040166e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.7642661176728946e-6,8.900253296798498e-6,0.0,4.697439781945327e-6,1.1058879919338833e-5,0.0,7.764209764090006e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.0857324301970613e-6,6.750351006261758e-6,0.0,3.4728938620612305e-6,9.285696859205355e-6,0.0,7.625059128497488e-6,0.0,0.0,0.0,0.0
0.0,2.1863052370219334e-5,0.0,0.0,1.915092908758776e-6,6.669770968189765e-6,0.0,2.7165626140564663e-6,7.3854610869230266e-6,0.0,9.64199925305554e-6,0.0,0.0,0.0,0.0
0.0,3.646601815811699e-5,0.0,0.0,1.8295861285228843e-6,5.781295526124029e-6,2.8029122639844015e-5,2.4917671335217677e-6,6.9517533820271345e-6,3.649690526347376e-5,9.788940450180039e-6,0.0,0.0,0.0,0.0
1.375291764138531e-5,3.6614733058352714e-5,0.0,0.0,1.7010531523508012e-6,4.196049012359856e-6,3.5329554158174894e-5,2.3111678167648785e-6,3.7267324066377386e-6,3.660116425005785e-5,8.70712683657875e-6,0.0,0.0,1.775405556792009e-5,1.7674543955625843e-5
4.306930419417654e-5,9.484283529792948e-5,0.0,0.0,1.2789777273988968e-6,4.1728679874755035e-6,8.892687978175112e-5,1.5958930452134334e-6,2.271507651447675e-6,9.499851130384627e-5,8.748414661562836e-6,0.0,4.738186225283769e-5,4.758814943528478e-5,4.7567739208886906e-5
4.772775064054713e-5,0.00010413578644551645,0.0,0.0,1.2354960475980654e-6,4.178572931320392e-6,9.800128328607751e-5,1.502940178973533e-6,1.7674587573147575e-6,0.0001043053899493906,7.618884347386702e-6,0.0,5.2224811397660886e-5,5.235487208210543e-5,5.2421800276647446e-5
5.074901896051642e-5,0.00011015737438301128,0.0,0.0,1.3237204851930763e-6,4.7236807764098995e-6,0.0001037553646358304,1.971698216025965e-6,9.079213187864627e-7,0.00011039894473955843,5.326296261795233e-6,0.0,5.557911066622623e-5,5.546467598094296e-5,5.5471309764243415e-5
4.898257549967866e-5,0.0001066444228441489,0.0,0.0,1.6748375330619765e-6,5.126055891347594e-6,0.00010079738965291291,3.0427529348234317e-6,0.0,0.00010682936931988608,4.22769945374122e-6,0.0,5.558490295820562e-5,5.3675212171810927e-5,5.3628633267521764e-5
4.7331506785042166e-5,0.00010335234814062383,0.0,0.0,2.418063845960121e-6,5.749835635817586e-6,9.785858873689316e-5,4.8396801335085216e-6,0.0,0.00010354137530718087,7.527954655918908e-6,0.0,5.382441353996015e-5,5.2008174890261216e-5,5.237752688458386e-5
4.4799949911578096e-5,9.832177850950656e-5,0.0,0.0,3.286123868498452e-6,6.099927492463108e-6,9.329623874756154e-5,6.109697720633692e-6,8.292775840839278e-7,9.850293328493692e-5,7.873563747991617e-6,0.0,5.112597796586016e-5,4.943140440616389e-5,4.978266149180399e-5
4.256233099653173e-5,9.385321323244799e-5,0.0,0.0,3.9316904717934105e-6,7.108841000982284e-6,8.929321193648032e-5,7.04824733459988e-6,1.0640889484218957e-6,9.404712814747918e-5,1.0835023201680552e-5,0.0,4.874259366394185e-5,4.715420082845867e-5,4.748504278495602e-5
4.0451073225256096e-5,8.960440521097424e-5,0.0,0.0,4.014926058755584e-6,7.972883407200491e-6,8.536695316291658e-5,7.885249169487406e-6,9.074030144033019e-7,8.984404873562078e-5,1.8476527087536256e-5,0.0,4.6493135650749196e-5,4.499236567312437e-5,4.531635262594591e-5
3.7717808510251416e-5,8.409249179843187e-5,0.0,0.0,3.624368352099974e-6,8.90367765281583e-6,8.024332453996256e-5,7.91257977862908e-6,1.3759185231874164e-6,8.438391062234612e-5,1.4127960968131003e-5,0.0,4.358150728522858e-5,4.220601191207152e-5,4.250762889057569e-5
2.9495516159272483e-5,6.766973542786324e-5,0.0,0.0,3.3546328073333487e-6,1.0393886699620336e-5,6.497047780619543e-5,8.190265197612007e-6,3.94342427279233e-6,6.7950366579463e-5,1.7524012851054216e-5,0.0,3.482689733935729e-5,3.3807151240239364e-5,3.405136938283704e-5
1.4475602249319763e-5,3.760557535614826e-5,0.0,0.0,2.974130474264085e-6,1.197057541021438e-5,3.667805756511228e-5,7.678792685231846e-6,1.037260211921085e-5,3.792233193296549e-5,1.5829592759278846e-5,0.0,1.8550914430814913e-5,1.8437011959804295e-5,1.847422980461033e-5
7.631171797584102e-6,1.9650802846358516e-5,0.0,0.0,3.7991256657669862e-6,1.289666806160174e-5,2.335110539870797e-5,9.925799731160461e-6,1.1994973214287581e-5,2.4188668731402633e-5,1.4097889623380526e-5,0.0,1.1386355365905487e-5,1.1400455861121372e-5,1.1398151741559559e-5
6.368352568175695e-6,0.0,0.0,0.0,4.11410382816423e-6,1.3664388896396313e-5,1.4092847266041044e-6,1.194517129867624e-5,1.2949149367874737e-5,0.0,1.069951866677799e-5,0.0,1.0064101600593123e-5,1.009719689815114e-5,1.0078099421662046e-5
0.0,0.0,0.0,0.0,3.6364502616915576e-6,1.8247256661041802e-5,0.0,1.2079189672432947e-5,1.6609571359934818e-5,0.0,6.997032057250114e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.5953403107293987e-6,1.8951755078074605e-5,0.0,9.439044149587583e-6,1.5204201442897548e-5,0.0,3.8118176903698054e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.760147456811967e-6,1.7446479192054813e-5,0.0,9.960313371369353e-6,1.215893381240993e-5,0.0,5.0581982354981026e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.371975121786108e-6,1.698258221914181e-5,0.0,1.1077627168419941e-5,9.457844976584332e-6,0.0,4.760665606797508e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,4.0467302531070185e-6,1.7545206796132988e-5,0.0,1.1253842864700456e-5,6.792131977714704e-6,0.0,5.395302859340698e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,3.2228177676586626e-6,1.5319636090349955e-5,0.0,1.0033773062725295e-5,4.5259414070030876e-6,0.0,7.596001690641282e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.888979048469596e-6,1.105042220560701e-5,0.0,6.946099584411711e-6,3.2882620078410083e-6,0.0,1.0356695522147904e-5,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,2.171517741071229e-6,1.06660887546774e-5,0.0,5.078572411448084e-6,2.5063520169953737e-6,0.0,8.8750332678083e-6,0.0,0.0,0.0,0.0
0.0,2.2013545339587924e-5,0.0,0.0,1.958435351051319e-6,1.2203468528046804e-5,0.0,4.001542948592029e-6,2.393566540085315e-6,0.0,9.439305660947415e-6,0.0,0.0,0.0,0.0
0.0,3.692963112828673e-5,0.0,0.0,2.2140099380952854e-6,1.1497412962143853e-5,2.1654217305188058e-5,3.695031532564588e-6,3.5459439314815654e-6,3.718666411231944e-5,7.753778057930033e-6,0.0,0.0,0.0,0.0
1.4058889387214002e-5,3.715776091596611e-5,0.0,0.0,2.171538368162102e-6,9.14760188979944e-6,3.578645330057427e-5,2.672955206042409e-6,2.543912574650554e-6,3.72777758149696e-5,5.016035627199036e-6,0.0,0.0,1.8067546569966453e-5,0.0
4.346539836319607e-5,9.541032745712741e-5,0.0,0.0,1.7614331376621566e-6,7.77104914476398e-6,8.941750832705729e-5,1.5959656617170107e-6,8.684056966516724e-7,9.590699446744021e-5,3.4422653296389207e-6,0.0,4.736697077931118e-5,4.7983579392507636e-5,4.796640921256312e-5
4.841363683283362e-5,0.0001053226724982302,0.0,0.0,1.6747456047070327e-6,4.9454605511698395e-6,9.919885692174996e-5,1.6904649966324317e-6,1.1036503036848604e-6,0.0001057715702218271,2.290405057144517e-6,0.0,5.324892506708423e-5,5.304039154907514e-5,5.2976678645677566e-5
4.762087592524722e-5,0.00010383522362388357,0.0,0.0,1.849901888881511e-6,4.404103441547398e-6,9.833113604351835e-5,2.2044783843073715e-6,2.389543916628728e-6,0.00010418143088125674,1.8253992602788326e-6,0.0,5.236011680764818e-5,5.226122122792276e-5,5.2133393968034625e-5
4.601312743091057e-5,0.00010067187528582352,0.0,0.0,2.330325827364608e-6,4.717015971738263e-6,9.558565782396005e-5,3.96524840677619e-6,3.3166498338757185e-6,0.00010093053135673125,1.8250621366884086e-6,0.0,5.061046500109967e-5,5.0670127734520065e-5,5.054819180116965e-5
4.3662254235243836e-5,9.603579586708408e-5,0.0,0.0,3.889924543674738e-6,5.2505507502388925e-6,9.139327007721756e-5,7.724125057669972e-6,1.9999778494889425e-6,9.622892362545875e-5,3.6260825658738857e-6,0.0,4.86506401156106e-5,4.829172239340096e-5,4.834602219716544e-5
4.2074321790153135e-5,9.289404739606747e-5,0.0,0.0,5.810463780764902e-6,5.5145029765038915e-6,8.84359979901328e-5,1.0487953444977095e-5,1.024929937323327e-6,9.309681062939373e-5,9.834376614661962e-6,0.0,4.690115392014249e-5,4.6675137497231844e-5,4.666734803038253e-5
4.0344759383970086e-5,8.945172742140501e-5,0.0,0.0,6.816391938384009e-6,5.953600189948582e-6,8.503839866917288e-5,1.3160592345722139e-5,7.898910551677569e-7,8.962119448181905e-5,1.5175149788546493e-5,0.0,4.504849909103825e-5,4.490905021725666e-5,4.503121841992197e-5
3.814901523213621e-5,8.505556667418935e-5,0.0,0.0,7.431838491380218e-6,7.175685627537443e-6,8.1086791869413e-5,1.555354451780713e-5,9.463839450094659e-7,8.525449836191378e-5,1.5807846550151454e-5,0.0,4.403813418951685e-5,4.2658254471916734e-5,4.2589997221398335e-5
3.535024613654514e-5,7.945610352616445e-5,0.0,0.0,8.606710804794913e-6,8.154087683315775e-6,7.598967476500104e-5,1.7292290188413737e-5,2.6537571508681885e-6,7.965637434905216e-5,9.638100844414528e-6,0.0,4.1056274322492925e-5,3.981055964175084e-5,3.988258637832587e-5
3.1705781474045125e-5,7.212650435099556e-5,0.0,0.0,9.09500159151836e-6,1.0640445874863894e-5,6.900517264399706e-5,1.8745479954870776e-5,8.243599642974242e-6,7.235852717240053e-5,7.047356747202823e-6,0.0,3.6926896075151205e-5,3.606486482965465e-5,3.618459149379305e-5
2.4126324824180756e-5,5.639057733407455e-5,0.0,0.0,9.052679246635652e-6,1.565512781448789e-5,5.434540988613029e-5,1.9213846601345096e-5,1.4771569215945442e-5,5.717632864394702e-5,8.544294986767638e-6,0.0,2.8473154122021782e-5,2.832076569347919e-5,2.8344837716076654e-5
9.470696657132294e-6,2.1823867660067303e-5,0.0,0.0,9.249683135045952e-6,1.4659980754523762e-5,2.667565394349409e-5,1.7204195682038752e-5,1.3444679469784642e-5,2.784380628938389e-5,1.198614649743214e-5,0.0,1.327479083657046e-5,1.3290754630190804e-5,1.3288173228431788e-5
5.065469071086071e-6,0.0,0.0,0.0,9.007105617243938e-6,1.1725147308983761e-5,1.405014489838265e-6,1.3715939164607852e-5,1.1069534710548842e-5,0.0,6.807919431504444e-6,0.0,8.714098229944955e-6,8.75456680704545e-6,8.743647502029717e-6
0.0,0.0,0.0,0.0,9.190277631187044e-6,1.5134010086035776e-5,0.0,1.660890930678066e-5,1.2094906466513031e-5,0.0,6.510526769348942e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.10065162007696e-5,1.778131465156285e-5,0.0,1.4670087171923544e-5,1.0525364385156009e-5,0.0,4.115688249852385e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.513432349557796e-5,1.655581900744107e-5,0.0,1.491314371514807e-5,8.762998579581466e-6,0.0,6.997137788787048e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.677030946830029e-5,1.317397783194386e-5,0.0,1.4524005633778883e-5,8.151758456787883e-6,0.0,6.01952067137051e-6,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.685377421997726e-5,1.056070323647426e-5,0.0,1.5275378123105433e-5,7.661702439968764e-6,0.0,3.0644798938542538e-6,0.0,0.0,0.0,0.0
